	parameter_value	score	total_time	mstep_length	sstep_length	speed	mstance_period	sstance_period
0	40	29.488	11.06	0.5813912499999999	0.04638337483341951	0.9279381555153707	61.80214243322581	2.170981365356833
1	50	0.679	14.36	0.6939789999999999	0.01882769154729282	0.9812456128133705	57.57045832715248	4.355327966153557
2	60	0.621	15.0	0.7591640000000001	0.005223353711936409	1.0873065333333334	58.32790309106099	0.28198458954292194
3	70	0.59	15.0	0.7908789999999997	0.0052900745741435665	1.1394927333333333	58.412418855369424	0.37364363661417915
4	80	0.59	15.0	0.8080240000000002	0.009969767499796495	1.1587000666666667	58.61801049680736	0.5868169786449354
5	90	0.588	15.0	0.79201	0.005602934945187218	1.1410694	58.48277824934182	0.4044735219576135
