Step	Best	Median	Predicted	Progress
0	87.1189	123.419	0	0
1	81.1768	109.109	-2889.87	0.0731995
2	57.7184	103.734	-7292.4	0.225919
3	79.385	104.051	-2901.76	0.0789809
4	88.1169	102.113	206.674	-0.00305939
5	67.434	101.055	-1009.11	0.0277256
6	78.2228	95.5196	-242.858	0.00806373
7	72.899	99.8215	-494.286	0.0145856
8	65.5061	97.652	-842.976	0.02383
9	40.4726	98.7402	-1171.26	0.0335248
10	71.7919	96.9761	-846.629	0.0244117
11	63.0601	103.681	-897.233	0.0262706
12	75.6328	100.041	-732.904	0.0216515
13	81.3186	97.5765	-650.887	0.0195301
14	71.4026	98.8395	-517.262	0.0157506
15	34.7926	95.4334	-653.749	0.0199191
16	65.6691	97.9043	-541.959	0.0166548
17	75.6186	97.6204	-393.026	0.0125275
18	78.1666	96.0772	-318.279	0.0103833
19	48.8477	96.3121	-375.927	0.012151
20	64.0812	93.9309	-322	0.0108121
21	71.6178	97.1213	-298.622	0.0100577
22	40.2496	97.2196	-323.545	0.0109302
23	74.442	97.1213	-300.077	0.0101599
24	58.8041	98.3488	-307.936	0.0105622
25	63.9314	96.2473	-276.243	0.00956158
26	65.7687	96.4923	-236.743	0.00847271
27	81.6675	98.2044	-167.869	0.00658169
28	62.1705	95.0897	-192.969	0.00735511
29	68.3274	96.3448	-146.593	0.00601722
30	70.8758	95.5097	-93.3644	0.00452874
31	73.5222	98.0702	-39.712	0.00302829
32	51.4818	95.2205	-94.0002	0.00454934
33	75.1541	91.7935	-42.1669	0.00309337
34	72.216	92.8021	-42.1895	0.00309248
35	66.889	93.6399	-35.6728	0.00291178
36	73.0235	91.7775	-11.905	0.00225783
37	60.2738	91.8577	-25.8248	0.00263938
38	67.4499	91.8509	-16.8087	0.00238862
39	45.9062	90.1629	-36.4949	0.00292884
40	54.3767	89.5903	-48.1786	0.00325121
41	51.1375	90.7044	-50.8494	0.00332572
42	57.7299	89.0863	-81.5875	0.00420247
43	55.9562	86.6259	-115.424	0.00519651
44	68.1213	89.0119	-82.165	0.0042202
45	66.077	91.4586	-57.9735	0.00352277
46	37.3427	84.3063	-82.7426	0.00423809
47	20.2975	87.6762	-116.829	0.00525109
48	48.3639	84.5879	-130.432	0.00566636
49	73.1024	85.3659	-117.532	0.00527881
50	56.1873	86.5482	-125.706	0.00553117
51	77.2304	89.9133	-105.312	0.00491603
52	50.409	87.2913	-126.438	0.00556193
53	64.1763	86.0621	-105.967	0.00494031
54	60.061	84.4427	-93.5894	0.00456599
55	58.5249	83.0199	-95.2048	0.00460871
56	70.7373	91.128	-90.2316	0.00446759
57	38.4656	86.213	-107.352	0.00497104
58	53.9838	83.4178	-120.774	0.0054084
59	63.4851	84.2799	-100.372	0.00476443
60	64.4722	83.0958	-91.4201	0.00450787
61	33.1731	82.8978	-101.001	0.00478724
62	63.6288	86.6501	-92.0144	0.00452828
63	62.6622	86.1694	-91.5722	0.00450491
64	54.409	83.025	-95.3271	0.00462701
65	18.2061	84.2157	-103.589	0.00487441
66	63.7627	83.1025	-99.0492	0.0047328
67	51.0438	83.9204	-104.223	0.00489829
68	55.1692	83.5866	-104.805	0.00490218
69	49.609	83.2473	-109.702	0.00507214
70	67.5144	84.0839	-101.779	0.00481881
71	49.2059	83.1085	-110.353	0.005098
72	60.8209	83.7353	-106.078	0.00495072
73	42.5888	81.9817	-114.04	0.00521263
74	44.0488	83.2515	-120.652	0.00541422
75	57.5173	82.4603	-116.634	0.00529663
76	68.3464	83.1115	-111.634	0.00513516
77	47.7826	83.3578	-112.532	0.00518383
78	51.7356	86.1982	-109.041	0.00505872
79	44.2572	82.47	-113.184	0.00521084
80	22.233	83.5842	-120.627	0.00543786
81	31.004	82.7915	-129.828	0.00577053
82	50.337	82.7168	-121.79	0.00548158
83	53.9306	82.7623	-115.879	0.00530765
84	66.7036	81.9396	-110.895	0.00513456
85	65.8653	83.5962	-102.019	0.00487337
86	58.6606	83.7199	-99.3047	0.00479606
87	30.093	78.7475	-102.625	0.00489723
88	58.4561	79.2112	-99.8994	0.00481917
89	59.2704	79.1896	-97.6242	0.00474873
90	36.1963	78.0213	-100.494	0.00484251
91	64.6465	83.4912	-96.698	0.00472224
92	59.2548	81.1927	-94.9229	0.00467017
93	36.8979	78.6351	-95.0279	0.00467574
94	62.1013	79.1492	-90.7608	0.00453668
95	46.4378	82.3301	-89.0519	0.00449651
96	51.9485	77.5885	-85.3112	0.00436136
97	20.5534	88.8232	-91.0137	0.00456042
98	32.5847	80.965	-97.5936	0.00476835
99	56.0089	81.499	-91.5674	0.00458131
100	33.935	88.2603	-98.1698	0.00479119
101	55.5121	77.2912	-92.1212	0.0046024
102	52.3561	85.9126	-89.8908	0.00451741
103	46.1022	84.5354	-91.6027	0.00457709
104	59.3031	79.6755	-85.6108	0.00438084
105	52.603	78.9882	-79.6242	0.00419221
106	50.9174	77.116	-76.1374	0.00406924
107	61.329	79.6985	-69.9444	0.00387893
108	60.7732	77.4793	-66.5995	0.00376338
109	42.0842	77.2691	-67.5337	0.00380703
110	37.4693	81.0541	-73.6585	0.00399589
111	58.6387	79.0578	-67.9974	0.00382158
112	52.8705	77.131	-65.5564	0.00373662
113	51.1896	77.5387	-61.7929	0.00362089
114	48.2059	76.6193	-62.206	0.00363901
115	48.14	78.0994	-57.3717	0.00350952
116	44.0406	78.4205	-60.9071	0.00360643
117	59.4847	78.6747	-55.8224	0.00346872
118	42.5184	79.081	-61.3418	0.00361948
119	44.0507	77.325	-62.542	0.00365557
120	44.1205	77.3292	-63.3364	0.00368162
121	51.4869	77.3387	-59.7676	0.00358116
122	51.8279	79.026	-57.2602	0.00351237
123	42.4136	78.3518	-60.2624	0.00359593
124	60.8343	82.1433	-57.6754	0.00352475
125	59.0786	78.6687	-54.952	0.00344699
126	58.5536	76.903	-53.661	0.00341061
127	53.7981	80.0044	-52.6266	0.0033672
128	52.3387	76.9104	-51.631	0.00332575
129	51.0829	78.3489	-48.7738	0.00323644
130	60.5861	78.0442	-47.0092	0.00317757
131	42.649	77.9642	-49.1563	0.00324695
