	parameter_value	score	total_time	mstep_length	sstep_length	speed	mstance_period	sstance_period
0	75	34.131	10.37	0.45905999999999975	0.11754496444623531	0.8915555448408873	62.58111578520796	2.1917219407498414
1	80	0.725	14.53	0.5326272727272726	0.08210864621628507	0.8683821748107364	62.38565594463193	3.2261566948403146
2	85	0.625	14.67	0.7121700000000001	0.02049786476684829	1.0345098841172462	58.54554549960896	1.1065025531198651
3	90	0.587	15.0	0.8015609999999999	0.008269971523530085	1.1571836666666664	58.17041321444875	0.42925853043219053
4	95	0.588	15.0	0.8061389999999996	0.008503709131902269	1.1609505333333334	58.33372479937367	0.4184447872937822
