Step	Best	Median	Predicted	Progress
0	63.4998	88.3154	0	0
1	54.1384	86.9085	-4626.59	0.172917
2	32.4426	86.1711	-7731.86	0.386217
3	17.3562	85.4092	-7710.21	0.472619
4	27.7192	87.0686	-6930.14	0.481662
5	33.8183	82.856	-4664.03	0.264332
6	20.9723	79.138	-3450.83	0.188668
7	1.00981	84.2105	-3218.52	0.209698
8	0.943327	81.0742	-3429.34	0.274914
9	0.933779	79.9345	-3155.39	0.265168
10	0.90226	79.4178	-2991	0.273496
11	0.8932	68.2301	-2442.98	0.254117
12	0.966897	68.9948	-2117.01	0.245968
13	6.63987	72.6699	-1783.97	0.221165
14	0.900686	58.3521	-1037.37	0.144222
15	0.953327	51.6003	-885.82	0.142385
16	0.928272	54.7355	-381.337	0.114756
17	0.885567	31.4566	-20.4669	0.0347985
18	0.889514	18.2573	-17.6122	0.0316117
19	0.899215	30.0281	-13.8838	0.0264244
20	0.872916	29.7455	-10.7383	0.0217854
21	0.885863	33.3523	-8.06044	0.0173206
22	0.886443	10.081	-6.31968	0.0142946
23	0.882712	8.31137	-5.18923	0.0122489
24	0.877284	22.5286	-3.97438	0.00998199
25	0.896321	13.9209	-3.86501	0.00976474
26	0.892819	4.28987	-3.1143	0.00829325
27	0.876147	11.6244	-2.31065	0.00670266
28	0.888449	18.6859	-1.89592	0.00585318
29	0.871044	8.36614	-1.62086	0.00530624
30	0.864657	8.65747	-1.58576	0.00523751
31	0.889251	19.0422	-1.30203	0.0046667
32	0.883043	9.64211	-1.1084	0.00426108
33	0.879151	6.48845	-1.01795	0.00406961
34	0.875413	15.0367	-0.789988	0.0035965
35	0.877926	5.92921	-0.638265	0.00327911
36	0.869482	3.94193	-0.491427	0.00297043
37	0.880802	5.91764	-0.380318	0.00273522
38	0.871249	2.83447	-0.32941	0.00262673
39	0.859707	7.56132	-0.334663	0.00263645
40	0.880229	4.55585	-0.266376	0.00249001
41	0.884659	5.55394	-0.227666	0.00240623
42	0.845849	2.42042	-0.265837	0.00248556
43	0.846782	5.88008	-0.316965	0.00259279
44	0.879553	16.0846	-0.270336	0.00249176
45	0.860028	6.38818	-0.23319	0.00241111
46	0.863853	3.53575	-0.173577	0.00228278
47	0.872019	16.7963	-0.137152	0.00220377
48	0.866449	1.22007	-0.0757272	0.00207144
49	0.861677	24.7093	0.00439245	0.00189903
50	0.871048	2.32358	0.0478344	0.00180452
51	0.854116	0.936414	0.0476038	0.00180329
52	0.847805	0.93279	0.0521352	0.00179173
53	0.863441	3.6329	0.0586991	0.00177599
54	0.856564	0.923315	0.0821866	0.00172404
55	0.854596	0.93168	0.0971175	0.00169056
56	0.852482	0.93735	0.126756	0.0016255
57	0.859409	0.94477	0.17888	0.00151271
58	0.854038	14.1394	0.208235	0.0014478
59	0.858356	2.96443	0.212263	0.00143757
60	0.864644	1.15505	0.238967	0.00137876
61	0.83767	0.923242	0.209715	0.00143964
62	0.866253	0.939194	0.253497	0.00134464
63	0.844745	4.2374	0.230814	0.00139118
64	0.842005	2.44882	0.226639	0.00139831
65	0.84211	2.02961	0.219895	0.00141108
