Step	Best	Median	Predicted	Progress
0	96.8796	100.265	0	0
1	97.3729	99.7159	344.043	-0.0050665
2	93.5953	98.6926	-727.486	0.0173928
3	86.6478	98.3432	-1800.6	0.0410569
4	78.895	98.0407	-2600	0.0600316
5	75.0945	98.1746	-2761.67	0.0657878
6	79.6706	95.8863	-2409.9	0.0589704
7	60.9595	96.0061	-2773.02	0.0704206
8	52.9562	97.6066	-2979.57	0.0797159
9	74.3989	97.9217	-2784.37	0.0757553
10	74.0501	97.9745	-2429.75	0.0668554
11	59.3444	95.9376	-1844.36	0.0495389
12	70.7024	99.3759	-1839.58	0.0496104
13	59.2082	97.8191	-1652.15	0.0457285
14	74.3504	99.0323	-1496.46	0.0413591
15	79.0832	97.55	-1329.17	0.037194
16	76.8357	94.9573	-1094.44	0.0305144
17	84.1462	94.1199	-630.98	0.0184266
18	60.6016	93.5202	-695.584	0.0203307
19	77.5521	96.3156	-414.539	0.0128327
20	68.0685	95.952	-308.276	0.0100066
21	78.8299	93.5619	-223.832	0.00777777
22	63.8115	91.3296	-262.088	0.00890056
23	39.7887	97.0998	-308.894	0.0101833
24	57.7738	93.3042	-366.192	0.0119054
25	65.1229	94.0875	-310.391	0.0102881
26	66.102	97.0163	-264.721	0.00906188
27	61.0153	96.1548	-284.273	0.00963582
28	79.7983	98.2383	-255.099	0.00886571
29	51.963	95.0508	-285.662	0.00972957
30	53.731	96.9986	-330.808	0.0111324
31	65.471	95.145	-315.33	0.0106286
32	72.1998	98.6368	-270.45	0.0093684
33	53.586	93.7958	-315.328	0.0106993
34	68.7328	95.8996	-258.919	0.00910795
35	65.4133	91.8133	-247.739	0.00879358
36	48.1897	89.7139	-273.097	0.00954728
37	63.6184	90.8545	-255.829	0.00906896
38	55.5852	90.7945	-286.807	0.0100143
39	55.8003	89.0325	-287.252	0.0100293
40	59.6008	91.5361	-275.449	0.00971859
41	76.176	88.7262	-267.949	0.00952184
42	69.7899	93.1092	-242.103	0.00871613
43	58.8631	90.3347	-237.672	0.00859007
44	58.2045	88.7272	-212.253	0.00782297
45	70.4829	89.9977	-191.424	0.00728027
46	60.2084	91.2143	-174.593	0.00684322
47	59.0608	91.0108	-162.659	0.00649693
48	59.0132	90.5914	-160.471	0.0064361
49	60.3901	90.985	-157.202	0.00633141
50	67.3275	87.4802	-148.889	0.00609698
51	66.1347	93.0578	-135.542	0.00571976
52	60.6684	89.5876	-119.695	0.0052846
53	69.0631	88.5771	-111.315	0.00504478
54	52.4532	88.7506	-109.295	0.00500714
55	68.0879	89.2685	-104.909	0.0048734
56	54.1833	90.8174	-107.55	0.00496531
57	60.5397	90.2057	-105.561	0.00489727
58	58.7452	88.7922	-98.2452	0.00468892
59	40.0759	89.958	-106.213	0.00492137
60	70.6618	89.3238	-98.8686	0.00471101
61	46.7043	87.8969	-106.865	0.00494571
62	61.8982	91.7091	-105.211	0.00488814
63	76.0131	90.0235	-96.2842	0.00463239
64	71.7178	87.5065	-90.0747	0.00444349
65	59.341	87.5573	-75.7696	0.00405242
66	44.0956	86.3528	-90.6626	0.00446332
67	76.1248	90.4594	-76.3008	0.00406891
68	71.7953	89.134	-62.0159	0.0036537
69	70.4313	91.5392	-49.135	0.003281
70	68.0651	88.2772	-33.7237	0.00283861
71	60.2592	87.9085	-15.6133	0.00231532
72	39.6542	88.1525	-34.0938	0.00284669
73	66.5338	88.0124	-15.9162	0.00232069
74	69.9546	88.0329	-8.28458	0.00210124
75	68.6988	87.4094	-5.69036	0.00202512
76	60.9993	88.5202	4.80292	0.00172304
77	46.0428	87.6908	-2.99376	0.00194454
78	59.5512	88.9025	-0.0341949	0.00185799
79	58.3244	85.6337	-4.56209	0.00198636
80	64.6923	89.0155	-2.46649	0.00192437
81	61.8952	87.9351	7.47068	0.00163772
82	58.0645	87.096	1.7477	0.00179986
83	53.366	90.0793	-4.15826	0.00196803
84	35.2421	85.4711	-9.65188	0.00212355
85	57.7831	84.8508	-12.8363	0.00221358
86	56.2802	85.6113	-15.6237	0.00229217
87	57.8624	82.2583	-17.9663	0.00235701
88	61.7163	86.6138	-15.5264	0.00228568
89	36.9967	90.1113	-18.269	0.00236258
90	60.9501	86.1399	-15.8194	0.00229092
91	59.5175	85.708	-14.2037	0.00224311
92	49.5321	84.9717	-16.1123	0.00229618
93	59.3702	84.3879	-14.4901	0.00224815
94	50.4612	88.2703	-16.4053	0.00230146
95	58.293	80.8587	-14.7764	0.00225322
96	50.9219	80.1542	-16.6983	0.00230677
97	50.2576	88.4857	-19.7802	0.00239375
98	58.7511	89.6073	-21.764	0.00244818
99	53.3387	86.1436	-24.547	0.00252756
100	63.0659	82.7622	-21.0175	0.00242328
101	60.6783	80.2087	-17.237	0.00231444
102	38.574	79.9535	-22.3857	0.00246023
103	49.2863	81.9546	-24.9652	0.00253401
104	34.5752	80.1959	-30.6385	0.00269398
105	63.2129	84.1399	-25.2845	0.00254044
106	58.0857	89.2238	-23.0073	0.00247239
107	62.5457	90.6038	-19.0136	0.00235618
108	66.3098	86.8524	-18.5542	0.00234148
109	52.942	85.6691	-19.3094	0.00236175
110	54.7233	85.2152	-19.0045	0.00235146
111	46.5321	86.6648	-20.4553	0.00239152
112	54.3402	85.2439	-19.5304	0.00236363
113	38.3722	87.6127	-21.6699	0.00242329
114	55.5162	83.9679	-20.6593	0.00239311
115	67.4666	84.1785	-19.196	0.00234945
116	60.6274	79.2495	-18.0654	0.0023159
117	63.6797	83.7397	-17.3363	0.00229332
118	48.4508	82.0287	-18.3978	0.00232257
119	57.4173	79.2453	-17.6206	0.00229859
120	54.5834	77.4297	-16.9314	0.00227679
121	48.4206	85.3113	-20.2042	0.00236896
122	51.1618	80.1778	-22.7437	0.00244063
123	48.2456	76.2145	-25.8126	0.00252811
124	62.1596	80.8506	-23.0454	0.0024466
125	55.096	79.834	-22.2154	0.00242053
126	60.2779	84.7263	-21.008	0.00238458
127	56.4263	77.9903	-20.4252	0.00236608
128	39.645	82.3955	-22.3493	0.00242004
129	52.7904	80.7669	-20.9486	0.00237828
130	54.5554	79.4252	-18.9776	0.00231964
131	59.5301	74.9967	-17.1878	0.00226633
132	37.4394	77.9128	-19.2622	0.00232503
133	46.7037	78.2319	-21.5324	0.00238965
134	56.1295	74.1757	-19.5467	0.00233045
135	56.5473	74.0374	-17.7434	0.00227665
136	57.8473	79.185	-16.0365	0.00222534
137	47.2757	73.7536	-16.7375	0.00224474
138	44.4832	77.048	-19.6914	0.00232914
139	45.4669	74.3314	-21.548	0.00238236
140	57.5893	75.6103	-19.9744	0.00233458
141	38.3549	78.4319	-21.8368	0.00238805
142	44.995	72.0979	-23.3563	0.00243096
143	55.4084	75.6894	-22.1255	0.00239377
144	56.4171	77.9832	-20.5405	0.00234553
145	43.1323	75.3498	-22.4143	0.00239951
146	46.9426	74.7992	-23.0702	0.00241811
147	48.8161	73.8358	-23.7443	0.00243659
148	63.0527	75.2477	-22.3144	0.00239426
149	40.0245	76.0506	-24.0364	0.00244254
150	54.4164	73.7985	-22.5886	0.00239966
151	24.9457	73.436	-24.3285	0.00244852
152	52.3264	75.5529	-22.8872	0.00240578
153	58.4479	76.4847	-21.5753	0.00236466
154	52.125	73.6221	-20.1868	0.00232192
155	63.3485	75.0146	-19.1545	0.00228979
156	35.5117	77.6361	-20.4637	0.00232733
157	51.9815	74.399	-19.4276	0.00229505
158	46.333	75.0665	-20.7406	0.00233276
159	17.0933	72.9182	-22.4208	0.00238155
160	54.1773	74.8819	-21.0174	0.00233821
161	44.7203	74.6799	-22.4078	0.00237849
162	52.6293	75.0159	-21.2943	0.00234369
163	54.4529	78.3963	-20.2468	0.00231096
164	46.9038	75.2356	-21.5712	0.0023492
165	46.887	73.9562	-21.1364	0.00233542
