Step	Best	Median	Predicted	Progress
0	45.8736	95.8214	0	0
1	50.0907	83.2795	2158.66	-0.0841902
2	42.4561	74.1997	-811.913	0.0394532
3	34.1926	72.4941	-3782.81	0.181166
4	39.1001	68.4765	-2302.73	0.116442
5	49.359	68.1229	-813.146	0.0417072
6	32.7631	71.1959	-998.807	0.0524936
7	0.99648	70.4112	-1368.72	0.0743394
8	24.7264	69.5314	-1421.63	0.082148
9	33.7884	67.5404	-1052.22	0.0607411
10	45.3031	67.4691	-821.667	0.0465817
11	27.482	69.0909	-815.537	0.0471605
12	0.962119	65.4961	-1011.2	0.0623056
13	41.1348	65.6764	-818.908	0.0494946
14	27.4506	62.7467	-819.021	0.0506013
15	46.3921	61.8058	-681.777	0.0412019
16	23.013	66.9005	-655.542	0.0403807
17	43.2808	60.2441	-502.756	0.0312457
18	38.0231	59.2382	-430.957	0.0268418
19	39.293	59.9667	-253.485	0.0155025
20	1.0007	61.4266	-432.786	0.0275822
21	44.1065	60.2981	-254.625	0.0157466
22	27.8831	60.6785	-291.36	0.0184602
23	33.6454	60.5464	-183.873	0.0117111
24	0.94687	60.6284	-272.835	0.0176428
25	31.6402	64.5047	-228.695	0.0144945
26	0.942699	61.5927	-293.914	0.0191679
27	34.2058	61.2475	-230.929	0.0147836
28	24.2104	58.623	-210.119	0.0139449
29	15.4976	58.3446	-285.398	0.0191501
30	20.412	59.4419	-271.505	0.0185833
31	0.93872	61.6433	-327.672	0.0222047
32	34.503	60.0015	-272.684	0.0189352
33	10.8552	58.833	-337.791	0.0233064
34	21.998	60.0478	-322.497	0.022102
35	30.4255	59.1039	-291.553	0.0204787
36	2.74987	60.1245	-323.865	0.0226015
37	3.17351	56.369	-358.083	0.0256116
38	24.43	59.3236	-337.064	0.0238527
39	40.096	57.412	-320.351	0.0229098
40	2.51967	60.0207	-338.479	0.0244355
41	42.7176	61.9166	-321.698	0.023447
42	38.8461	61.3993	-307.456	0.0227169
43	19.3845	58.9773	-281.288	0.0206896
44	7.88182	60.057	-298.343	0.022609
45	7.23804	54.9338	-309.601	0.0236112
46	10.221	54.288	-335.455	0.0258314
47	40.5655	57.7309	-310.892	0.0241822
48	17.5826	54.62	-296.894	0.0233613
49	32.2893	52.8713	-257.689	0.0199313
50	17.2996	53.6668	-209.953	0.016569
51	13.8925	52.9788	-226.016	0.0179904
52	34.1442	58.4995	-210.858	0.0168482
53	12.1964	54.83	-217.566	0.0176988
54	2.22578	53.2064	-236.714	0.0194613
55	0.971705	54.8039	-259.749	0.0209136
56	22.4464	53.3945	-237.711	0.0198475
57	0.953035	51.8846	-255.795	0.0210512
58	23.5082	54.985	-238.707	0.0202495
59	22.2462	55.5286	-229.868	0.0193854
60	1.10563	54.3421	-230.666	0.0201938
61	20.8108	54.4772	-206.913	0.0178841
62	0.97259	54.5243	-222.103	0.0197119
63	0.939535	48.2881	-233.555	0.0209549
64	25.7137	51.389	-219.244	0.019742
65	16.7135	52.2406	-197.179	0.0175364
66	11.2792	49.6234	-187.361	0.0169575
67	6.61721	49.6278	-202.398	0.0182437
68	29.5622	49.412	-188.152	0.0172501
69	24.2975	53.7912	-180.148	0.0165583
70	34.4843	50.9157	-174.921	0.0163134
71	17.7794	51.5713	-174.611	0.0163161
72	34.2921	49.7737	-168.974	0.0157722
73	19.8321	49.5133	-165.361	0.0151239
74	24.5892	50.9182	-161.725	0.0144628
75	30.247	48.64	-149.24	0.0132428
76	0.992642	49.9563	-159.44	0.0143581
77	11.9841	49.547	-150.922	0.0135144
78	30.2787	50.7979	-142.765	0.0129194
79	6.55717	49.3022	-145.938	0.0132723
80	0.972718	47.5514	-156.231	0.0142791
81	17.2676	51.1281	-146.568	0.0134508
82	17.8985	48.7654	-141.227	0.0130335
83	24.6812	49.455	-126.714	0.0118804
84	26.7478	49.7164	-121.178	0.0113171
85	7.46262	53.0042	-122.336	0.011546
86	0.943865	47.3125	-127.295	0.0120867
87	16.2656	49.7207	-127.021	0.0120897
88	0.968772	49.2058	-130.665	0.0125261
89	0.963418	47.1143	-134.922	0.0129934
90	0.967208	49.5731	-144.232	0.0141134
91	10.1243	45.0273	-139.064	0.0135475
92	2.19692	48.4048	-145.596	0.0143542
93	0.967105	48.5071	-152.776	0.0152438
94	21.3576	49.0455	-142.403	0.0143
95	1.26245	45.1546	-145.609	0.0147148
96	11.2731	45.465	-139.33	0.0140153
97	0.924868	49.762	-148.172	0.0151306
98	13.0044	47.9457	-133.814	0.0134059
99	17.0981	46.6486	-133.222	0.0133992
100	1.19446	48.516	-134.379	0.0135881
101	19.5676	47.7225	-129.762	0.0132111
102	29.0553	46.6362	-123.974	0.0126449
103	1.37543	48.2879	-127.985	0.0131452
104	24.2505	46.4805	-122.201	0.0125312
105	18.0239	44.1042	-116.961	0.0119707
106	2.73985	46.5074	-121.573	0.0125722
107	15.9533	45.436	-114.895	0.0118225
108	0.964415	43.9057	-122.087	0.0127322
109	19.2657	45.0554	-115.386	0.0119639
110	3.30696	43.6841	-117.711	0.0123746
111	2.24672	44.5606	-120.599	0.0128945
112	0.965275	46.5023	-119.404	0.0129544
113	19.7471	48.0355	-117.266	0.0126065
114	1.93473	47.2888	-117.945	0.0128711
115	17.2819	47.5543	-113.994	0.0123184
116	28.0135	50.1805	-110.684	0.0119036
117	19.4182	49.5229	-107.595	0.0115919
118	1.0859	44.724	-104.622	0.0113744
119	0.94344	47.116	-106.566	0.0116395
120	12.0919	45.3014	-103.187	0.0112721
121	0.950215	45.0613	-106.288	0.0117072
122	0.95126	45.2303	-111.305	0.0123921
123	2.34131	43.268	-112.493	0.0129256
124	0.954958	49.1773	-115.56	0.0136738
125	3.25853	43.5373	-116.786	0.0135635
126	0.934258	45.7972	-120.132	0.0142822
127	1.12807	46.5666	-120.805	0.0145006
128	19.9552	42.2781	-118.715	0.0142896
129	5.99738	40.907	-117.143	0.0138993
