Step	Best	Median	Predicted	Progress
0	63.8385	90.3519	0	0
1	63.22	89.2156	-245.999	0.00978232
2	66.0862	90.7751	628.025	-0.0171521
3	0.617176	86.4764	-247.236	0.00987896
4	0.702326	89.0021	-7891.31	0.647461
5	0.614627	87.3096	-7866.04	0.648553
6	0.608171	88.0959	-5268.58	0.390975
7	0.602042	82.6959	-43.288	0.106385
8	0.624244	86.9152	-22.9836	0.0654091
9	0.603014	88.2651	-9.2422	0.0288641
10	0.602707	82.8801	-5.08989	0.0174394
11	0.596114	86.4287	-2.70026	0.01048
12	0.605905	83.7184	-1.88546	0.00799366
13	0.609386	84.6927	-1.03606	0.00529282
14	0.603438	83.7545	-0.752774	0.00437891
15	0.597196	82.9274	-0.730995	0.00431235
16	0.595274	76.0118	-0.583916	0.00384751
17	0.607025	83.0377	-0.315014	0.0029855
18	0.60843	79.2083	-0.241598	0.00274533
19	0.610833	78.6465	-0.162181	0.00248765
20	0.608378	75.5772	-0.068456	0.00218366
21	0.600319	76.5477	-0.0300196	0.00205735
22	0.599404	77.3791	0.136746	0.0015191
23	0.59963	71.3477	0.162164	0.00143575
24	0.6019	75.3273	0.235872	0.00119802
25	0.609978	73.3231	0.311325	0.000954379
26	0.600359	74.2092	0.315845	0.000937403
27	0.598042	68.9671	0.282179	0.0010448
28	0.604448	74.1858	0.331894	0.000882595
29	0.603856	73.4057	0.346456	0.000835545
30	0.595839	74.8955	0.344291	0.0008398
31	0.605593	76.2533	0.385037	0.000708818
32	0.599335	62.8784	0.386204	0.000703469
33	0.59995	31.227	0.391732	0.000685395
34	0.601507	64.8233	0.414231	0.000612017
35	0.598997	60.0318	0.417841	0.000598969
36	0.600568	27.2927	0.41791	0.000598002
37	0.597782	13.4211	0.414636	0.000607405
38	0.597083	33.5123	0.405752	0.000635068
39	0.595739	24.2871	0.387326	0.000693451
40	0.598177	70.4911	0.395014	0.00066781
41	0.597626	58.6405	0.392602	0.000674679
42	0.597144	38.198	0.405942	0.000630705
43	0.595051	41.0598	0.375786	0.000726693
44	0.593499	0.626792	0.372418	0.000736312
45	0.594472	53.7912	0.369225	0.000745318
46	0.596571	47.9868	0.3742	0.000728271
47	0.597072	13.5596	0.387232	0.000685419
48	0.592664	0.611136	0.380899	0.000704508
