Step	Best	Median	Predicted	Progress
0	100.879	104.448	0	0
1	93.6055	102.406	-3542.92	0.0776989
2	86.583	101.468	-3487.32	0.0792819
3	83.9032	99.8891	-3431.6	0.0809908
4	73.6051	92.6436	-3304.27	0.0806766
5	84.0693	91.9094	-3221.3	0.081412
6	71.9927	92.3114	-2465.43	0.0622872
7	71.1954	92.4563	-1916.19	0.0491275
8	85.7317	91.2142	-1719.16	0.0445975
9	80.0416	92.3504	-1471.54	0.0387001
10	84.7033	91.6795	-895.814	0.02335
11	78.0614	90.7841	-403.062	0.0116079
12	77.2291	89.2377	-390.994	0.0113675
13	82.4757	89.8058	-356.114	0.0105576
14	75.1072	89.8913	-392.639	0.0114929
15	77.4844	91.6749	-343.661	0.0103183
16	82.6087	89.8537	-291.977	0.00903019
17	85.5139	91.3721	-212.73	0.00711577
18	80.4341	91.5406	-183.711	0.00638749
19	83.7868	90.8964	-114.51	0.00468146
20	83.6849	91.0724	-14.5148	0.00230613
21	84.145	89.395	105.259	-0.00053068
22	84.0362	90.0462	171.294	-0.00212295
23	78.4916	90.0021	123.371	-0.00096161
24	80.8561	90.9428	141.461	-0.00140055
25	80.9375	91.7896	121.713	-0.000930884
26	81.7744	91.9074	105.588	-0.000546175
27	84.023	91.3203	87.7767	-0.000123746
28	83.6537	91.3032	88.3046	-0.000134696
29	80.1859	91.2009	79.6682	6.76757e-05
30	83.2809	89.5322	80.1332	5.82973e-05
31	83.9954	91.5039	107.417	-0.000582962
32	79.2197	89.1019	80.1236	5.83007e-05
33	80.6043	90.4851	75.3782	0.00016746
34	84.0423	89.196	89.4267	-0.000159293
35	80.8941	88.6506	80.2307	5.38117e-05
36	82.5652	89.4461	82.9946	-1.04023e-05
37	83.0412	90.7108	84.2822	-4.01815e-05
38	82.9736	86.568	88.8222	-0.000144019
39	80.8623	87.9847	83.046	-1.08366e-05
40	79.0023	85.3673	74.0003	0.000199046
41	80.7402	88.0447	63.1229	0.00044815
42	83.0139	86.9122	69.4434	0.000303488
43	80.9071	87.5072	68.1308	0.000331178
44	82.9912	89.4178	75.4169	0.000165059
45	82.9617	85.8754	81.4082	2.74973e-05
46	80.3767	88.2107	73.7056	0.000203659
47	82.8905	89.4272	79.3358	7.55466e-05
48	79.1786	85.9436	73.0857	0.000217089
49	82.8951	85.5708	78.7005	8.99702e-05
50	82.7676	90.4483	78.2433	0.00010173
51	80.9703	87.2218	76.9944	0.000128986
52	78.5381	85.5063	73.0342	0.000216727
53	83.5713	88.7815	76.9731	0.000129002
54	83.5229	84.8809	79.5531	7.03866e-05
55	83.7987	85.2825	81.8033	2.04977e-05
56	78.4313	86.5758	78.1929	0.000101761
57	84.0323	88.2778	81.7999	2.04981e-05
