Step	Best	Median	Predicted	Progress
0	91.1901	93.4971	0	0
1	80.8836	93.1197	-5072.36	0.127424
2	59.174	92.8101	-7944.84	0.238293
3	77.0488	92.8942	-5092.97	0.146031
4	47.8009	92.7177	-5284.99	0.165322
5	71.9384	92.5945	-3948.2	0.121076
6	0.637203	92.6132	-5260.71	0.19525
7	5.81214	92.2511	-5453.9	0.229678
8	73.0742	93.0337	-5281.87	0.242622
9	0.640725	91.5922	-5084.6	0.25245
10	31.8577	88.7319	-4872.3	0.262345
11	0.638157	89.1406	-4369.76	0.229503
12	0.59994	90.9996	-3659.74	0.180201
13	0.597139	87.7118	-3170.26	0.178748
14	18.8764	89.6976	-2891.16	0.178461
15	0.611479	91.7406	-2891.42	0.165062
16	0.601952	88.1209	-2201.08	0.143747
17	37.7833	90	-1965.11	0.13124
18	0.609355	86.8396	-1649.28	0.111389
19	0.601169	83.3858	-1626.39	0.111844
20	0.606502	87.8268	-894.618	0.101639
21	40.2769	87.0796	-218.88	0.0363965
22	0.61162	83.0352	-118.088	0.0508686
23	0.596124	85.0198	-167.662	0.079833
24	0.593358	84.5887	-84.7808	0.0667778
25	0.600388	83.038	-5.56596	0.016674
26	0.60295	87.3592	-2.5502	0.00934819
27	0.601128	87.1932	-1.27413	0.00580186
28	0.60334	82.9362	-1.08681	0.00524586
29	0.607742	82.8758	-1.09267	0.00526286
30	0.603456	87.1093	-0.9943	0.0049746
31	0.599073	79.1371	-0.858952	0.0045658
32	0.60543	81.0072	-0.64832	0.00393014
33	0.598194	80.7272	-0.546655	0.00362038
34	0.605857	83.5496	-0.341833	0.00299337
35	0.610815	82.2418	-0.192438	0.00253098
36	0.600139	76.6573	-0.106198	0.00226201
37	0.59576	76.9811	-0.127009	0.0023247
38	0.597532	77.4745	-0.0381559	0.00204732
39	0.606043	80.8178	0.00396329	0.00191445
40	0.596335	67.7541	0.0405	0.00179865
41	0.595494	76.491	0.0518476	0.0017614
42	0.599094	76.6562	0.0851579	0.00165535
43	0.594083	73.3311	0.139895	0.00148136
44	0.596471	73.44	0.168277	0.00138996
45	0.600955	69.0976	0.174404	0.00136969
46	0.598118	80.0751	0.215485	0.00123987
