Step	Best	Median	Predicted	Progress
0	63.8385	90.3519	0	0
1	0.610981	90.2556	-31613.1	103.485
2	20.403	88.1129	-10838.5	0.694703
3	0.599581	88.792	-9901.11	0.970613
4	0.600741	87.3401	-4951.69	0.641042
5	0.606331	88.3269	-1.67713	0.00746559
6	0.615727	85.3671	-0.530849	0.00372263
7	0.606065	86.1675	0.368966	0.000782643
8	0.615683	82.7408	0.845991	-0.000756657
9	0.618828	86.9771	1.26045	-0.00209725
10	0.601248	81.7105	0.846918	-0.000756085
11	0.605985	88.2495	0.560333	0.000156697
12	0.59817	86.1123	0.126099	0.00156697
13	0.602963	86.8557	0.230623	0.00122538
14	0.60296	86.3839	0.0662252	0.00175959
15	0.594903	83.2299	-0.097402	0.00228873
16	0.602817	79.4437	0.0118261	0.00193213
17	0.598667	78.3484	0.0597658	0.00177477
18	0.601702	80.4998	0.137412	0.00152078
19	0.601186	77.2686	0.239566	0.0011873
20	0.602027	76.0203	0.277813	0.00106175
21	0.596209	69.9458	0.295864	0.00100166
22	0.597133	79.5666	0.265239	0.0010988
23	0.59747	77.1795	0.292506	0.00100951
24	0.603163	66.3454	0.325555	0.000900881
25	0.596617	72.6371	0.315217	0.000932889
26	0.602183	61.7066	0.335259	0.000866767
27	0.599958	68.5025	0.356928	0.000796001
28	0.606125	65.2638	0.384835	0.00070478
29	0.608672	70.8172	0.412249	0.000615342
30	0.593703	58.5015	0.392154	0.000678813
31	0.594847	36.0762	0.37772	0.000724056
32	0.597419	34.3695	0.402778	0.000642575
33	0.597796	63.0966	0.417291	0.000595201
34	0.59571	41.1675	0.412701	0.000608556
35	0.598196	44.2737	0.427984	0.000559214
36	0.595841	9.31277	0.432343	0.000544217
37	0.597467	0.616527	0.441971	0.00051238
38	0.595015	0.676494	0.438643	0.000521809
39	0.597715	63.7054	0.444781	0.000501731
40	0.59666	0.615477	0.450119	0.0004843
41	0.597872	0.675391	0.449706	0.000484891
42	0.592667	0.615083	0.443469	0.000503939
43	0.596081	0.612856	0.449004	0.000485509
44	0.594346	0.614119	0.445004	0.000497423
45	0.599108	4.43099	0.449566	0.000482082
46	0.5977	0.608584	0.45567	0.000462159
47	0.594287	0.613266	0.457299	0.000456225
48	0.595326	0.6086	0.460139	0.000446586
49	0.59532	0.616251	0.465696	0.000428376
50	0.595996	0.6103	0.471062	0.000410467
51	0.595793	13.4883	0.478017	0.000387503
52	0.594243	0.610566	0.484126	0.000367472
53	0.598208	0.61291	0.485489	0.000362595
54	0.594612	0.608811	0.495111	0.000331211
55	0.595188	0.610269	0.497857	0.000321953
56	0.596971	0.609185	0.504412	0.000300619
57	0.596088	0.608773	0.508363	0.000287786
58	0.594227	0.610951	0.50897	0.000285302
59	0.595809	0.637266	0.512262	0.000274326
60	0.595456	0.626122	0.51514	0.00026457
61	0.592854	50.3145	0.51304	0.000270832
62	0.596037	0.607994	0.515292	0.00026313
63	0.595466	0.607134	0.518546	0.00025209
64	0.594315	0.605075	0.519826	0.000247565
65	0.594476	0.609075	0.520795	0.000244158
66	0.594735	0.604247	0.522	0.000240052
67	0.594792	0.602257	0.523818	0.00023402
68	0.594788	0.609314	0.527192	0.000222815
69	0.59635	0.606073	0.530372	0.000212493
70	0.593216	0.604909	0.530554	0.00021145
71	0.593909	0.606277	0.533328	0.000202395
72	0.596425	0.604909	0.534285	0.000199018
73	0.595726	0.6038	0.535764	0.000194264
74	0.593731	0.605395	0.537305	0.000188942
75	0.594171	0.600333	0.537926	0.000186683
76	0.593762	0.605087	0.538575	0.000184348
77	0.594787	0.604781	0.53949	0.000181154
78	0.593678	0.60179	0.541895	0.000173212
79	0.594651	0.601185	0.543658	0.000167129
80	0.594276	0.601391	0.544843	0.000162992
81	0.594741	0.602562	0.545227	0.00016158
82	0.595287	0.602726	0.546387	0.000157656
83	0.59431	0.603161	0.547288	0.000154558
84	0.596681	0.604543	0.548706	0.000150205
85	0.595164	0.600555	0.549902	0.000146148
86	0.594647	0.601291	0.550407	0.000144278
87	0.593554	0.602519	0.550897	0.00014262
88	0.594513	6.45278	0.551937	0.000139122
89	0.594784	0.604484	0.553079	0.000135241
90	0.593522	0.601201	0.553939	0.000132461
91	0.594718	0.691295	0.554963	0.000128916
92	0.592616	0.599044	0.554097	0.000131472
93	0.592775	0.613626	0.553544	0.000132806
94	0.592051	0.597438	0.552953	0.00013424
95	0.592391	0.599853	0.552788	0.000134502
96	0.594498	0.599634	0.553565	0.000131848
97	0.595233	0.6003	0.553869	0.000130823
98	0.594714	0.601572	0.554237	0.000129553
99	0.593237	0.600426	0.555321	0.00012582
100	0.594292	10.8615	0.555807	0.000124148
101	0.591856	0.600454	0.555231	0.000125644
102	0.593963	0.600921	0.555724	0.000123971
103	0.594633	25.7017	0.556652	0.000121058
104	0.593421	0.598958	0.557257	0.000119038
105	0.593796	0.602903	0.558066	0.000116441
106	0.593243	0.598312	0.558065	0.000116267
107	0.594158	0.613448	0.559487	0.000111688
108	0.595054	15.9808	0.560114	0.000109512
109	0.59329	0.598342	0.560941	0.000107006
110	0.594809	0.598812	0.561432	0.000105463
111	0.592097	0.607205	0.561012	0.000106454
112	0.594195	0.598948	0.561571	0.000104701
113	0.59017	4.49025	0.560885	0.000106465
114	0.593514	0.601517	0.561446	0.000104712
115	0.594085	0.598314	0.561775	0.000103598
116	0.593211	0.598704	0.562742	0.000100598
117	0.592606	0.613265	0.563022	9.95192e-05
118	0.593869	0.597947	0.563479	9.81278e-05
119	0.594404	0.598332	0.56418	9.57931e-05
120	0.593022	0.598722	0.564337	9.51573e-05
121	0.591149	0.603038	0.564066	9.58022e-05
122	0.593069	0.597945	0.564224	9.51663e-05
123	0.593401	0.598146	0.564966	9.27073e-05
124	0.590788	0.598875	0.564111	9.51754e-05
125	0.594352	0.61527	0.564339	9.43222e-05
126	0.593286	0.606536	0.5652	9.1514e-05
127	0.593134	0.598336	0.565968	8.91418e-05
128	0.594449	0.607625	0.566361	8.7987e-05
129	0.59309	0.598415	0.566626	8.6994e-05
130	0.594095	0.597828	0.567298	8.46618e-05
131	0.590886	0.597771	0.566613	8.67113e-05
132	0.593944	0.597161	0.567197	8.4669e-05
133	0.592857	0.606226	0.567614	8.32478e-05
134	0.592626	0.5977	0.5682	8.13024e-05
135	0.591676	0.606809	0.567986	8.17952e-05
136	0.593412	0.629988	0.568255	8.08327e-05
137	0.593338	0.598069	0.568514	7.99609e-05
138	0.59316	0.597735	0.568842	7.88403e-05
139	0.593128	0.598545	0.569186	7.77099e-05
140	0.59315	0.597335	0.569451	7.68221e-05
141	0.593462	0.597278	0.569753	7.58194e-05
142	0.594161	0.597697	0.570041	7.49759e-05
143	0.593517	0.599027	0.570661	7.30794e-05
144	0.593264	0.597941	0.571066	7.16829e-05
145	0.592658	0.610147	0.571414	7.04888e-05
