Step	Best	Median	Predicted	Progress
0	102.023	102.787	0	0
1	101.913	102.236	47.0997	0.00107569
2	101.58	102.067	-9.19153	0.0021786
3	101.572	101.938	21.4317	0.00157545
4	101.532	101.875	40.2205	0.00120555
5	101.33	101.665	36.0589	0.00128512
6	101.155	101.624	30.3933	0.00139431
7	101.088	101.451	34.7023	0.00130819
8	100.863	101.261	30.1102	0.00139625
9	100.703	101.05	27.7252	0.00144109
10	100.68	100.918	29.5237	0.00140413
11	100.457	100.819	28.7313	0.00141783
12	100.295	100.64	28.3001	0.00142442
13	100.084	100.456	27.3422	0.00144136
14	99.7861	100.206	26.5692	0.00145463
15	99.5707	100.015	25.8519	0.00146684
16	99.5025	99.8752	23.7359	0.00150634
17	99.2346	99.8042	21.7874	0.00154258
18	98.9096	99.875	21.3901	0.00154847
19	98.6565	99.6827	19.9923	0.00157384
20	98.7827	99.4901	17.329	0.00162394
21	98.4909	99.6248	14.9395	0.00166874
22	98.4764	99.2855	13.0421	0.00170395
23	98.1116	98.966	11.8041	0.00172624
24	97.8533	98.5099	10.4319	0.00175113
25	97.7607	98.3835	8.48855	0.00178721
26	97.3597	98.1469	6.73294	0.00181965
27	97.3824	97.8371	6.16335	0.00182889
28	97.0842	97.5645	5.27193	0.00184442
29	97.0464	97.5411	5.2886	0.0018422
30	97.0155	97.5963	5.59105	0.00183441
31	96.9529	97.4527	6.44734	0.00181579
32	96.9148	97.7903	7.12576	0.00180066
33	93.6242	97.8304	6.08639	0.00181909
34	96.7593	97.7047	6.76816	0.0018039
35	91.9322	97.8824	5.72544	0.00182241
36	96.7882	98.4294	6.41055	0.00180716
37	93.2159	97.527	5.36449	0.00182574
38	95.2831	99.0038	4.13094	0.00184797
39	93.9994	97.5646	3.45412	0.00185933
40	86.5834	98.3671	2.83437	0.00186958
41	89.8935	98.7228	2.3733	0.00187673
42	95.5706	97.4979	2.4658	0.00187308
43	96.7732	97.5644	2.72031	0.00186627
44	96.59	97.3818	3.03587	0.00185827
45	96.3687	97.0892	3.92071	0.00183917
46	79.787	98.7609	2.67084	0.00186173
47	93.9159	97.2237	3.49094	0.0018439
48	94.5662	97.0998	3.58624	0.00184022
49	96.5639	97.294	3.83907	0.00183347
50	96.4336	97.2785	4.05456	0.00182745
51	96.3464	97.2771	4.55407	0.00181592
52	96.3294	96.8922	4.73785	0.00181053
53	96.4871	96.8342	5.17371	0.00180025
54	96.4687	96.807	5.89526	0.00178442
55	96.3315	96.736	7.26738	0.00175594
