Step	Best	Median	Predicted	Progress
0	0.610687	90.3432	0	0
1	0.607023	87.5368	-1.22499	0.00603604
2	0.607594	82.9139	-0.165642	0.002542
3	0.60422	87.4534	-0.320846	0.00305187
4	22.9333	89.7738	0.362769	0.000802996
5	0.604646	87.5669	0.113235	0.00162018
6	48.7858	87.628	0.503834	0.000339008
7	0.599047	86.47	0.11127	0.00162281
8	0.611727	83.6058	0.503422	0.000339123
9	0.597245	84.302	0.109304	0.00162545
10	0.60826	86.3279	0.379098	0.000742212
11	0.614472	87.4052	0.663645	-0.00018149
12	0.606311	87.8406	0.510906	0.000314162
13	0.599886	82.0599	0.363622	0.000790958
14	0.602163	80.6043	0.296097	0.00100981
15	0.599222	83.6167	0.233179	0.00121167
16	0.599298	82.6948	0.273178	0.00107953
17	0.597735	79.3677	0.221525	0.00124633
18	0.603421	80.0548	0.271874	0.00108069
19	0.605937	75.2633	0.298412	0.000993553
20	0.600899	79.5666	0.321923	0.000916789
21	0.605185	75.9398	0.357678	0.000800477
22	0.607754	81.6532	0.393445	0.00068373
23	0.599867	77.4176	0.41437	0.000614211
24	0.605657	71.4696	0.438002	0.000537733
25	0.603438	73.9264	0.467299	0.0004438
26	0.604215	73.7726	0.486978	0.000380503
27	0.605928	77.8127	0.508754	0.000311248
28	0.601709	67.7986	0.525402	0.000256401
29	0.606451	81.0524	0.565613	0.000127732
30	0.603008	79.2169	0.567341	0.000120932
31	0.599954	79.3528	0.551658	0.000170764
32	0.601923	39.5924	0.543945	0.000194602
33	0.60051	70.2295	0.534784	0.000223913
34	0.593292	75.2612	0.519057	0.000273154
35	0.604204	71.3686	0.533657	0.000226749
36	0.595595	58.5065	0.518727	0.000273229
37	0.599385	70.009	0.504768	0.000317052
38	0.605863	70.481	0.52124	0.000264448
39	0.60848	72.796	0.537141	0.000213827
40	0.595808	71.8742	0.520921	0.000264518
41	0.594711	73.8629	0.504002	0.000317253
42	0.598264	71.9792	0.498816	0.000331971
43	0.596296	71.5758	0.487091	0.000368946
44	0.599312	73.3705	0.488156	0.000364998
45	0.596888	57.7703	0.475567	0.000404634
46	0.598535	49.6017	0.475819	0.000403169
47	0.599463	71.7173	0.480684	0.000386901
48	0.598214	39.3028	0.480468	0.000386965
49	0.59769	17.2238	0.485544	0.000371103
50	0.598485	44.5281	0.49169	0.000351071
51	0.597373	0.663726	0.491307	0.000351838
52	0.595313	0.664333	0.487036	0.000365038
53	0.595021	60.7367	0.482323	0.000378763
54	0.596112	71.4452	0.481438	0.000380857
55	0.600173	33.9323	0.484048	0.000372217
56	0.597204	0.616486	0.48702	0.000362499
57	0.596732	68.3449	0.490803	0.000349725
58	0.596297	0.690245	0.492359	0.000344341
59	0.596026	0.620227	0.497162	0.000328498
60	0.597438	5.59432	0.499132	0.000321512
61	0.597685	0.623954	0.501152	0.000314478
62	0.592368	0.616793	0.497197	0.000326688
63	0.595751	12.072	0.500481	0.000315526
64	0.598389	0.614397	0.502267	0.000309342
65	0.593795	58.6184	0.500101	0.000315625
66	0.594684	3.52553	0.500612	0.000313428
67	0.599462	0.615117	0.502665	0.000306368
68	0.593174	0.609809	0.501068	0.00031085
69	0.598	0.611569	0.502652	0.000305336
70	0.59638	0.609473	0.503903	0.000300886
71	0.594427	0.609386	0.50586	0.00029429
72	0.593462	0.608629	0.503324	0.000301664
73	0.59665	36.6557	0.504876	0.000296387
74	0.595735	0.609437	0.505536	0.000293907
75	0.594642	0.609188	0.506706	0.000289726
76	0.595926	0.612197	0.509019	0.000281937
77	0.593989	0.61117	0.510816	0.000276058
78	0.593257	0.610374	0.511374	0.000273825
79	0.592681	0.60293	0.509956	0.000277506
80	0.594602	0.618948	0.511046	0.0002739
81	0.594686	0.610019	0.51112	0.000273309
82	0.593266	0.611644	0.511095	0.000273024
83	0.593565	7.99272	0.512482	0.000268325
84	0.593305	0.605043	0.514955	0.000260245
85	0.591657	0.82396	0.513516	0.000264239
86	0.593855	20.7096	0.514698	0.000260131
87	0.591403	0.608148	0.513199	0.000264309
88	0.589064	0.604141	0.511513	0.000268877
89	0.594124	53.9451	0.512882	0.000264379
90	0.59199	0.606792	0.514046	0.000260279
91	0.592137	0.604469	0.51503	0.000256625
92	0.593161	0.623073	0.515326	0.000255263
93	0.593228	0.604992	0.516687	0.000250751
94	0.590353	0.610245	0.51502	0.000255328
95	0.592351	15.4026	0.51634	0.000250963
96	0.593059	0.607933	0.517424	0.000247225
97	0.593603	0.605196	0.518084	0.000244819
98	0.592859	0.608897	0.518491	0.000243264
99	0.592798	28.6103	0.518867	0.000241666
100	0.593483	0.605195	0.519464	0.000239398
101	0.592389	0.602869	0.519991	0.000237475
102	0.591308	0.601983	0.520862	0.000234638
103	0.590998	3.60246	0.521853	0.000231362
104	0.593029	32.9547	0.52274	0.000228384
105	0.592651	0.605219	0.523373	0.00022602
106	0.591935	0.597589	0.523916	0.000223986
107	0.591558	0.600177	0.524305	0.000222529
108	0.592893	0.597819	0.524705	0.000221146
109	0.592156	0.598022	0.524611	0.000221103
110	0.590329	0.600311	0.52512	0.000219164
111	0.592804	0.598703	0.525947	0.000216322
112	0.59234	0.597606	0.526412	0.000214543
113	0.592548	0.603181	0.527252	0.0002116
114	0.591569	0.598213	0.527633	0.0002101
115	0.591692	0.59766	0.528056	0.000208507
116	0.591438	0.598669	0.528381	0.000207318
117	0.592345	0.601169	0.528613	0.000206315
118	0.591008	0.600268	0.5293	0.000203913
119	0.592071	0.627709	0.529585	0.000202703
120	0.590895	0.596879	0.53027	0.000200383
121	0.591914	7.87467	0.530901	0.000198213
122	0.591993	0.603107	0.531717	0.000195412
123	0.591346	0.600469	0.532093	0.000193873
124	0.590612	0.599909	0.532558	0.000192049
125	0.591922	0.596257	0.532822	0.000190949
126	0.592027	0.598349	0.533794	0.000187615
127	0.591373	0.597813	0.534134	0.000186427
128	0.59195	0.59913	0.534419	0.000185456
129	0.590821	0.596378	0.535102	0.000183119
130	0.591841	0.596667	0.535719	0.000180935
131	0.589983	7.82739	0.536459	0.000178435
132	0.590573	0.603121	0.537381	0.000175312
133	0.589315	21.29	0.538082	0.000172765
134	0.59301	0.619686	0.53908	0.000169446
135	0.590949	0.596742	0.539917	0.000166586
136	0.590746	0.596161	0.540313	0.000165168
137	0.590366	0.611144	0.540715	0.000163751
138	0.592109	0.595999	0.541724	0.000160605
139	0.591994	0.594607	0.542985	0.000156642
140	0.5909	0.600443	0.543051	0.000156188
141	0.588829	0.596477	0.5432	0.000155455
142	0.591591	6.26685	0.543411	0.000154572
143	0.590238	0.597054	0.543782	0.000153263
144	0.590165	16.7897	0.543994	0.000152386
145	0.591954	39.3046	0.544533	0.000150504
146	0.588628	0.596186	0.544683	0.00014976
147	0.592365	38.7263	0.545003	0.00014848
148	0.59165	0.596511	0.545771	0.000145856
149	0.591462	0.596678	0.545998	0.000144906
150	0.587474	0.596806	0.545777	0.000145327
151	0.588561	0.604124	0.545902	0.000144652
152	0.590657	0.612404	0.546063	0.000143939
153	0.591299	0.595123	0.546511	0.000142333
154	0.591711	0.600391	0.54712	0.000140419
155	0.591528	0.595516	0.548039	0.00013763
156	0.591643	0.612404	0.548226	0.000136901
157	0.591061	0.595885	0.548286	0.000136513
158	0.589478	0.604154	0.548509	0.000135674
159	0.59104	43.408	0.548687	0.000134967
160	0.589876	26.0526	0.548683	0.000134754
161	0.590931	0.596861	0.549255	0.000132757
162	0.590808	0.601636	0.549827	0.000130783
163	0.591298	0.611505	0.55006	0.000129855
164	0.591955	0.595375	0.550469	0.000128332
165	0.590626	0.601889	0.550656	0.000127556
166	0.591053	0.595539	0.551142	0.000125894
167	0.59108	0.594413	0.551405	0.000124959
168	0.592017	0.595431	0.551509	0.000124457
169	0.591726	35.5395	0.551604	0.000124048
170	0.591121	0.599237	0.552142	0.000122294
171	0.591135	0.622689	0.552436	0.000121255
172	0.5918	0.59514	0.552731	0.000120238
173	0.591134	0.595313	0.553071	0.000119071
174	0.591838	0.595159	0.553454	0.000117854
175	0.591193	0.594564	0.553689	0.00011696
176	0.590675	0.59516	0.554263	0.00011499
177	0.591879	0.594888	0.554407	0.000114589
178	0.592046	0.602398	0.555021	0.000112774
179	0.591125	19.9199	0.555278	0.000111876
180	0.590979	0.594719	0.555703	0.000110469
181	0.591083	0.603193	0.555703	0.000110315
182	0.589855	0.594868	0.556015	0.000109201
183	0.588894	10.658	0.556155	0.000108713
184	0.591204	0.600548	0.556617	0.00010749
185	0.589741	0.594321	0.557037	0.000106204
186	0.591966	0.595188	0.557599	0.000104657
187	0.59177	0.594747	0.557748	0.000104037
188	0.590878	0.595002	0.557992	0.000103282
189	0.590805	0.594895	0.558415	0.000102012
190	0.592023	0.599118	0.558561	0.000101446
191	0.58997	0.606999	0.559189	9.96336e-05
192	0.590244	0.595042	0.55958	9.85021e-05
193	0.589064	0.594021	0.559634	9.82426e-05
194	0.59087	30.8913	0.559724	9.78614e-05
195	0.590902	0.59475	0.560007	9.69389e-05
196	0.590331	48.3075	0.560254	9.60483e-05
197	0.591385	0.594155	0.560637	9.48145e-05
198	0.591951	4.82401	0.560802	9.41582e-05
199	0.59043	9.12346	0.560926	9.36024e-05
200	0.590244	0.593819	0.561201	9.26021e-05
201	0.590624	0.594416	0.561467	9.16259e-05
202	0.59185	5.80949	0.561648	9.09115e-05
203	0.590977	20.3707	0.561876	9.01523e-05
204	0.591056	0.678841	0.562183	8.9124e-05
205	0.590144	11.624	0.562559	8.7842e-05
206	0.590247	54.2273	0.562863	8.68582e-05
207	0.590873	28.6241	0.563013	8.62373e-05
208	0.591478	0.593807	0.563075	8.59213e-05
209	0.591865	0.606041	0.563201	8.5516e-05
210	0.590739	48.4415	0.563405	8.4943e-05
211	0.59103	0.594094	0.563775	8.38466e-05
212	0.591521	0.594685	0.563925	8.33466e-05
213	0.589671	0.593839	0.564391	8.19664e-05
214	0.589645	0.593182	0.565	8.02552e-05
215	0.589506	9.27594	0.565398	7.89393e-05
216	0.590348	0.592712	0.565504	7.8479e-05
217	0.589497	4.60551	0.565652	7.78799e-05
218	0.590433	0.593883	0.565973	7.68097e-05
219	0.591332	5.17725	0.566113	7.63033e-05
220	0.589929	0.593456	0.566318	7.55721e-05
221	0.590284	28.0211	0.566883	7.38663e-05
222	0.589876	0.593078	0.567386	7.25036e-05
223	0.589013	23.3621	0.567628	7.17394e-05
224	0.590123	0.592349	0.567848	7.10622e-05
225	0.590183	19.5493	0.56815	7.00825e-05
226	0.589795	33.3588	0.56839	6.92886e-05
227	0.590672	34.1684	0.568468	6.90677e-05
228	0.590004	25.3914	0.56863	6.85574e-05
229	0.590211	32.4389	0.568977	6.73978e-05
230	0.590765	45.2809	0.569121	6.69182e-05
231	0.589957	20.845	0.569429	6.58147e-05
232	0.590644	20.7594	0.569492	6.55185e-05
233	0.589742	10.2131	0.569845	6.42951e-05
234	0.589709	5.67964	0.569967	6.38028e-05
235	0.590603	3.64424	0.570672	6.16891e-05
236	0.590696	0.598021	0.571015	6.06293e-05
237	0.590394	0.593354	0.571329	5.96733e-05
238	0.590088	32.5599	0.57146	5.92875e-05
239	0.589965	21.1961	0.571742	5.83479e-05
240	0.590698	17.5882	0.572334	5.65395e-05
241	0.590566	38.3783	0.572341	5.64291e-05
242	0.588456	9.55003	0.572316	5.64048e-05
243	0.590014	14.7359	0.572447	5.59051e-05
244	0.589537	37.2035	0.573024	5.43138e-05
245	0.590519	24.6098	0.573383	5.31659e-05
246	0.590157	34.2531	0.573654	5.22137e-05
247	0.590083	50.8977	0.573909	5.1447e-05
248	0.590415	0.593348	0.574344	5.02978e-05
249	0.589336	0.608605	0.574611	4.94504e-05
250	0.58799	0.730267	0.57456	4.95131e-05
251	0.589928	13.5563	0.574597	4.93096e-05
252	0.589878	5.21751	0.574676	4.89661e-05
253	0.590109	13.3727	0.574788	4.86175e-05
254	0.589199	33.9513	0.575079	4.76411e-05
255	0.587141	34.7483	0.57473	4.86199e-05
256	0.59043	40.9413	0.575023	4.76433e-05
257	0.589769	27.7017	0.575121	4.72951e-05
258	0.590624	0.606955	0.575164	4.71453e-05
259	0.589378	12.5482	0.57522	4.69018e-05
260	0.590332	43.3815	0.575347	4.64538e-05
261	0.590162	44.4682	0.575508	4.58974e-05
262	0.590036	7.12689	0.575599	4.55712e-05
263	0.590062	40.6581	0.575651	4.53569e-05
264	0.58984	21.9329	0.575757	4.49568e-05
265	0.589315	6.70668	0.575916	4.44853e-05
266	0.590396	49.8091	0.575993	4.42488e-05
267	0.588449	28.1372	0.576194	4.35389e-05
268	0.590193	0.592629	0.576257	4.32854e-05
269	0.589623	38.6398	0.576288	4.31451e-05
270	0.589547	0.591961	0.576337	4.29922e-05
271	0.589817	37.8722	0.576373	4.28541e-05
272	0.590339	8.75452	0.576496	4.24613e-05
273	0.589284	53.276	0.576581	4.2177e-05
274	0.589522	0.59242	0.576679	4.19008e-05
275	0.589661	44.8333	0.576682	4.18144e-05
276	0.589982	0.592943	0.576717	4.16385e-05
277	0.589989	41.2294	0.576786	4.13501e-05
278	0.590421	22.5431	0.57681	4.12055e-05
279	0.590481	0.984653	0.576861	4.10578e-05
280	0.589665	0.592109	0.576928	4.08815e-05
281	0.588665	17.5651	0.576893	4.08253e-05
282	0.58871	0.592018	0.576861	4.0756e-05
283	0.589938	0.591808	0.57692	4.06112e-05
284	0.589462	3.57896	0.57702	4.03504e-05
285	0.590382	0.591712	0.577038	4.02405e-05
286	0.590226	23.0654	0.577168	3.98038e-05
287	0.588917	0.602793	0.577094	3.99427e-05
288	0.590227	0.59197	0.577256	3.94328e-05
289	0.590618	0.592018	0.577365	3.90591e-05
290	0.589746	0.621948	0.577474	3.87076e-05
291	0.590142	0.907458	0.577509	3.85653e-05
292	0.590137	11.6974	0.577557	3.84014e-05
293	0.587079	6.02368	0.577526	3.8385e-05
294	0.589235	11.7399	0.577625	3.80958e-05
295	0.589663	0.591409	0.577666	3.7926e-05
296	0.58948	0.591612	0.5778	3.74929e-05
297	0.587971	21.546	0.577675	3.77789e-05
298	0.590249	0.59651	0.577755	3.74943e-05
299	0.589587	0.594727	0.577841	3.7173e-05
300	0.589054	0.606924	0.577844	3.71079e-05
301	0.589558	0.659074	0.577851	3.70465e-05
302	0.589959	15.1909	0.57792	3.68053e-05
303	0.589599	0.591687	0.578006	3.65039e-05
304	0.589836	5.67411	0.578086	3.62505e-05
305	0.589523	4.98598	0.578056	3.62802e-05
306	0.588632	12.1369	0.57804	3.62602e-05
307	0.589993	19.4505	0.578138	3.59391e-05
308	0.589757	22.7414	0.578231	3.56716e-05
309	0.589701	0.59137	0.578265	3.55232e-05
310	0.590099	0.594963	0.57826	3.54803e-05
311	0.589914	0.664561	0.578318	3.5243e-05
312	0.589738	15.8337	0.578405	3.49177e-05
313	0.589633	49.7099	0.578454	3.47686e-05
314	0.589291	0.800724	0.57855	3.45075e-05
315	0.588283	24.2604	0.578527	3.44858e-05
316	0.58972	0.591563	0.578538	3.44312e-05
317	0.589696	41.462	0.578537	3.43755e-05
318	0.589457	14.5194	0.578581	3.41909e-05
319	0.589892	12.8768	0.578662	3.39498e-05
320	0.589488	39.4976	0.57868	3.38583e-05
321	0.589105	0.591168	0.578818	3.34608e-05
322	0.588964	11.0697	0.578829	3.33913e-05
323	0.589491	6.86804	0.578855	3.3266e-05
324	0.589619	0.591345	0.578888	3.31441e-05
325	0.5897	7.09529	0.578963	3.28869e-05
326	0.589298	0.59173	0.579022	3.26921e-05
327	0.588853	0.591949	0.579095	3.24374e-05
328	0.589359	28.3176	0.579104	3.23665e-05
329	0.589644	30.8577	0.579217	3.20721e-05
330	0.58849	0.591952	0.57912	3.22345e-05
331	0.5893	0.605645	0.579214	3.19813e-05
332	0.589782	29.0283	0.579324	3.16565e-05
333	0.589776	6.80361	0.579341	3.15691e-05
334	0.589241	3.45793	0.579368	3.14691e-05
335	0.588361	0.591641	0.579354	3.14285e-05
336	0.589196	25.6353	0.579437	3.11757e-05
337	0.589439	0.591779	0.579511	3.09553e-05
338	0.589779	45.0818	0.579575	3.07515e-05
339	0.589168	11.4336	0.579581	3.07061e-05
340	0.589578	0.611553	0.579683	3.04156e-05
341	0.589059	16.0048	0.579711	3.03025e-05
342	0.589119	19.4208	0.579799	3.00457e-05
343	0.589375	40.2859	0.57993	2.9674e-05
344	0.589272	38.4328	0.579962	2.95497e-05
345	0.589702	0.602203	0.580013	2.93698e-05
346	0.589365	55.1772	0.580029	2.92816e-05
347	0.589387	0.646931	0.580069	2.91712e-05
348	0.588664	44.9126	0.580104	2.90397e-05
349	0.589058	19.0269	0.580152	2.88666e-05
350	0.589684	8.28756	0.580155	2.88103e-05
351	0.589624	6.15258	0.580198	2.86825e-05
352	0.589687	0.591421	0.580232	2.8586e-05
353	0.589328	0.663423	0.580254	2.84764e-05
354	0.588521	0.652357	0.58025	2.84379e-05
355	0.589529	0.608384	0.580251	2.83882e-05
356	0.589116	7.04714	0.580311	2.81637e-05
357	0.588716	10.4424	0.580338	2.80397e-05
358	0.589587	0.591278	0.580385	2.78606e-05
359	0.588844	0.785442	0.580402	2.77675e-05
360	0.589586	36.8887	0.580432	2.76441e-05
361	0.589451	41.6729	0.580423	2.76375e-05
362	0.589569	0.822884	0.580439	2.75667e-05
363	0.589031	0.638561	0.580504	2.73408e-05
364	0.589367	0.593051	0.580517	2.72681e-05
365	0.589336	0.59106	0.580595	2.70297e-05
366	0.589493	0.699452	0.580603	2.69794e-05
367	0.589196	0.820257	0.580659	2.67995e-05
368	0.589935	5.00318	0.580675	2.67138e-05
369	0.588993	0.590946	0.580694	2.66341e-05
370	0.589616	16.842	0.580746	2.64681e-05
371	0.589456	0.591356	0.580786	2.63191e-05
372	0.588979	0.591443	0.580798	2.62482e-05
373	0.588643	0.591276	0.580822	2.61696e-05
374	0.589247	0.591071	0.580841	2.60872e-05
375	0.589625	0.591059	0.580863	2.59843e-05
376	0.589239	0.591111	0.580911	2.58136e-05
377	0.589086	0.90466	0.580967	2.56461e-05
378	0.589363	0.760527	0.581013	2.54963e-05
379	0.58943	0.590984	0.581045	2.53658e-05
380	0.589493	0.590547	0.581086	2.52093e-05
381	0.589533	0.978152	0.581109	2.51055e-05
382	0.588157	40.2026	0.581117	2.50483e-05
383	0.588586	6.64365	0.581119	2.50067e-05
384	0.589331	0.680979	0.581134	2.4929e-05
