Step	Best	Median	Predicted	Progress
0	87.0215	93.6758	0	0
1	80.3276	92.1725	-3266.6	0.083332
2	37.0356	91.2359	-12459.4	0.504582
3	74.0535	89.1041	-3279.99	0.0909075
4	65.5204	89.4141	-2622.11	0.07305
5	72.1736	88.9703	-1953.12	0.0551767
6	61.3768	89.6828	-1778.74	0.0517589
7	60.4819	88.8459	-1614.78	0.0475857
8	65.3897	88.0993	-1185.2	0.0354637
9	65.4169	88.5103	-866.289	0.0263125
10	68.6229	89.0662	-579.47	0.018409
11	58.8075	86.4347	-400.384	0.0136877
12	69.3319	88.2162	-264.926	0.00979357
13	59.4272	86.2833	-234.998	0.00898152
14	37.6954	89.0122	-348.523	0.012432
15	54.6955	87.427	-678.442	0.0222319
16	69.5542	87.3935	-350.159	0.0125885
17	69.706	88.3808	-237.379	0.0091458
18	69.1965	88.891	-115.203	0.00543923
19	66.0942	86.1072	13.1188	0.00157514
20	70.4704	86.2568	89.0518	-0.000692882
21	69.595	87.2948	99.9913	-0.000951255
22	71.0972	84.1745	130.456	-0.00177684
23	63.6562	86.9977	100.119	-0.000950351
24	65.9178	85.5029	90.7539	-0.000735988
25	62.7594	85.1626	82.8558	-0.00050413
26	69.5339	86.1275	92.1159	-0.000771904
27	72.8407	85.3158	119.889	-0.00151678
28	67.7145	84.9927	119.109	-0.0015357
29	69.8425	85.157	128.455	-0.00175668
30	66.3088	84.588	112.966	-0.00135374
31	61.2669	86.358	98.2327	-0.000921513
32	54.9332	84.9708	88.2782	-0.000652472
33	54.0466	83.3819	79.2747	-0.000389483
34	69.1098	86.2559	75.735	-0.000283054
35	65.2441	86.1135	70.3713	-0.00012348
36	65.9631	84.7029	65.0486	3.06006e-05
37	66.1566	85.4581	63.647	7.35883e-05
38	68.3012	82.9124	65.1682	2.98062e-05
39	66.0222	85.9047	52.938	0.000394002
40	62.2202	84.7754	45.4901	0.00061204
41	56.9861	85.0155	36.112	0.000884167
42	66.9712	82.4124	37.2701	0.000849162
43	65.7861	83.318	37.6384	0.000838892
44	43.8076	82.3917	33.9006	0.000944623
45	59.0642	82.6354	24.892	0.00120336
46	65.8779	84.2948	23.4053	0.00124536
47	66.7547	83.0955	21.6076	0.00129677
48	62.2553	84.6872	23.1021	0.00125083
49	69.1807	83.8204	36.5587	0.000862535
50	63.3024	83.192	19.4399	0.00135267
51	65.7077	85.1321	27.8014	0.0011125
