Step	Best	Median	Predicted	Progress
0	21.189	96.0542	0	0
1	82.4166	96.3194	30696.2	-0.742904
2	64.0789	95.6975	10786.5	-0.401919
3	66.9923	91.9358	1523.68	-0.0454656
4	51.12	92.2321	-1140.42	0.0381588
5	44.4712	92.2588	-3279.89	0.115092
6	69.2272	90.5016	-1691.65	0.0591908
7	67.9204	89.0038	317.337	-0.00760727
8	54.3213	89.243	-518.363	0.018808
9	45.0255	87.7802	-657.775	0.0240298
10	42.4563	87.8649	-1035.51	0.0383084
11	29.3052	88.0071	-1512.91	0.0568444
12	33.514	90.4925	-1757.29	0.0663747
13	23.4811	82.551	-1844.94	0.0719224
14	45.6216	81.2613	-1764.45	0.0710935
15	50.6509	83.1659	-1525.32	0.064136
16	44.2926	87.0829	-1254.67	0.0541257
17	39.4728	86.5446	-1238.3	0.0516512
18	56.7993	79.0635	-1012.6	0.0408729
19	1.01565	83.6902	-1243.37	0.0544644
20	55.3362	78.3872	-1016.79	0.0426147
21	43.4657	86.2863	-786.032	0.0331777
22	20.6986	83.3534	-913.555	0.0394511
23	19.8663	81.4881	-835.267	0.0366519
24	41.0088	81.0235	-788.519	0.0348043
25	42.7455	81.9419	-510.298	0.0230985
26	13.6087	84.219	-646.434	0.0291954
27	38.0661	87.0948	-448.83	0.0210016
28	40.8561	80.201	-362.754	0.0174785
29	53.7618	76.6697	-333.484	0.0160567
30	25.8028	76.3496	-364.344	0.0177895
31	10.6765	77.358	-452.687	0.0219225
32	45.7702	77.8942	-365.934	0.0181117
33	26.1578	76.381	-386.243	0.0192282
34	35.5178	76.7983	-349.215	0.017604
35	0.989592	77.5503	-387.908	0.0196052
36	21.0761	76.8616	-412.877	0.0210792
37	23.1268	76.8228	-412.621	0.0218176
38	55.0463	76.4125	-387.735	0.0201353
39	34.0276	77.2424	-378.032	0.0197266
40	22.8149	75.4285	-384.259	0.0202748
41	15.9154	74.8765	-398.396	0.0214337
42	32.034	76.1919	-385.894	0.0206944
43	50.4006	77.5476	-369.087	0.0198687
44	20.4202	74.3736	-366.121	0.0199105
45	46.659	73.6419	-348.294	0.0190149
46	1.0037	75.1061	-367.675	0.020315
47	0.989169	72.7174	-374.341	0.0212815
48	25.7157	71.3697	-369.229	0.0207363
49	46.274	73.8568	-349.103	0.0196377
50	16.0114	71.4065	-326.807	0.0184643
51	16.4203	72.481	-327.393	0.0189503
52	15.6352	71.0823	-344.441	0.0206953
53	12.3869	68.0513	-359.637	0.0217882
54	22.8999	68.1528	-345.08	0.0210686
55	15.6527	70.0029	-341.06	0.0206806
56	44.2719	71.7621	-332.133	0.0203549
57	0.97734	68.5506	-341.137	0.0210424
58	29.7616	64.768	-329.801	0.020472
59	28.7036	68.1752	-304.601	0.0184025
60	53.6232	71.0189	-295.793	0.0177461
61	5.11953	63.9777	-304.053	0.0186124
62	0.962568	68.1348	-332.552	0.021346
63	3.76785	65.5089	-337.27	0.0219519
64	4.69815	67.7531	-341.125	0.0224806
65	0.972631	66.3892	-351.319	0.0240178
66	0.97887	65.8188	-360.896	0.025055
67	14.7276	71.471	-352.751	0.0246089
68	1.21298	70.8971	-365.978	0.0258791
69	32.1614	61.5177	-350.877	0.0249743
70	0.98749	64.9671	-360.331	0.0262329
71	1.12505	61.5831	-368.922	0.0269898
72	0.976108	66.8727	-375.866	0.0275733
73	15.7883	65.9775	-366.566	0.0275058
74	0.973194	61.4791	-362.606	0.0276567
75	30.4625	61.8686	-354.575	0.0271966
76	0.972416	60.0306	-350.981	0.027109
77	26.5875	62.5946	-350.122	0.0268441
78	24.52	61.8561	-348.754	0.026399
79	9.73373	58.7666	-343.871	0.0265816
80	31.6038	59.7428	-334.802	0.0263515
81	27.2908	60.983	-325.901	0.0251588
82	19.3453	62.1567	-316.957	0.0233782
83	0.969402	57.762	-317.499	0.0235847
84	3.59093	59.6529	-314.615	0.0234916
85	0.964333	56.9243	-311.651	0.0231577
86	0.983841	57.392	-305.116	0.0227184
87	0.978365	59.9235	-303.072	0.0227779
88	1.00715	60.3161	-300.98	0.0226638
89	6.90896	60.0813	-299.301	0.0227194
90	2.72413	58.8333	-298.296	0.02263
91	0.972587	56.9456	-288.583	0.0227317
92	15.2012	57.7551	-282.761	0.0227944
93	5.82016	62.1493	-280.121	0.0224294
94	0.968253	58.3318	-273.002	0.0220821
95	18.1103	58.1814	-269.295	0.0219181
96	0.947109	57.8914	-265.843	0.0216132
97	0.962638	57.4064	-262.659	0.0216584
98	20.2837	56.6679	-256.156	0.0215527
99	10.639	57.4833	-244.54	0.0208715
100	0.957976	61.6436	-240.231	0.0206153
101	18.4456	60.3161	-237.982	0.0206224
102	12.6836	59.6883	-234.674	0.0203276
103	32.1848	58.0642	-229.698	0.0198743
104	0.974861	59.711	-225.251	0.0193409
105	13.1552	58.9089	-219.271	0.018819
106	0.96299	58.7296	-215.496	0.0188712
107	28.3096	60.1124	-209.565	0.0186628
108	14.0397	56.7089	-205.793	0.0185742
109	4.07292	54.6333	-202.079	0.0183511
110	0.965017	59.6689	-197.622	0.0177818
111	29.5681	57.0049	-194.002	0.0176517
112	3.12467	57.3293	-190.413	0.0174206
113	0.938232	52.5485	-187.402	0.0172671
114	10.5092	60.5685	-177.835	0.0167747
115	14.1616	60.8554	-174.574	0.016525
116	0.967006	58.6044	-173.179	0.0165902
117	12.8222	55.1076	-169.53	0.0163648
118	10.1911	57.6338	-166.47	0.016219
119	29.8093	62.8091	-165.151	0.0163014
120	23.9344	58.4382	-163.403	0.0163849
121	0.966243	55.6297	-161.273	0.0161616
122	0.961161	55.9583	-156.55	0.0159813
123	6.10206	54.4632	-151.566	0.015869
124	0.95664	58.6116	-149.301	0.0158241
125	10.2606	57.2563	-146.451	0.0156319
126	0.96274	59.6912	-142.047	0.0152183
127	0.953392	59.0293	-140.485	0.0151768
128	2.67309	57.9763	-136.982	0.0151601
129	0.988077	53.8649	-134.807	0.0149411
130	0.969427	55.7743	-133.017	0.0148823
131	2.80575	58.2569	-131.019	0.0148529
132	10.1168	58.3151	-129.606	0.014875
133	0.962739	58.7983	-127.94	0.0145544
134	0.958712	54.5279	-127.39	0.0144388
135	9.73417	60.57	-124.933	0.0143902
136	0.948241	54.4225	-122.323	0.0142119
137	0.944642	55.5426	-121.021	0.0141956
138	10.7004	60.4553	-119.269	0.0141925
139	1.32906	51.6278	-118.405	0.0141875
140	0.96799	54.1169	-117.356	0.0141811
141	0.951672	60.1	-116.25	0.0140749
142	13.1904	56.8746	-113.956	0.0139316
143	0.945451	60.2995	-112.625	0.0138364
144	4.09568	57.1586	-110.604	0.0137938
145	15.6743	54.5186	-107.828	0.013646
146	0.96049	55.1961	-106.285	0.0135254
147	0.960059	54.7958	-105.574	0.0134257
148	0.959454	54.0257	-103.839	0.0132413
149	30.7492	56.2449	-103.619	0.0132613
150	0.981982	58.0059	-101.479	0.0131209
151	2.9496	60.029	-99.5823	0.0130283
152	0.959231	52.3303	-98.7308	0.0129503
153	0.975746	55.6492	-98.0297	0.0129298
154	0.966878	55.9141	-95.7421	0.0128623
155	0.969034	51.6129	-94.9672	0.0127455
156	1.38923	56.8676	-92.9378	0.0126329
157	0.974218	57.2309	-91.4862	0.0125536
158	3.312	54.8173	-90.3346	0.0125255
159	0.953955	49.8102	-89.5832	0.0125168
160	18.5516	55.9345	-88.8191	0.0125078
161	18.33	56.4455	-87.3224	0.0123963
162	18.827	56.4158	-86.0382	0.0123222
163	0.956809	51.7918	-84.7962	0.0121726
164	14.2087	54.3699	-83.0382	0.0121602
165	0.951612	57.7851	-81.5667	0.0119363
166	0.963184	48.1356	-80.5615	0.0117091
167	0.954787	50.0764	-79.6059	0.0117352
168	10.2338	60.0622	-77.7814	0.011667
169	22.7664	59.7161	-76.6675	0.011642
170	0.955004	50.1833	-74.6216	0.0116458
171	16.2566	48.6875	-73.8097	0.0116129
172	2.97437	55.2913	-72.4185	0.0114848
173	8.80401	55.736	-71.4007	0.0113433
174	18.7778	55.2081	-69.2352	0.011191
175	18.8622	53.7459	-68.1015	0.0109263
176	5.5711	51.4326	-66.1762	0.0106169
177	0.961434	53.9309	-65.736	0.0105776
