Step	Best	Median	Predicted	Progress
0	61.7772	91.8835	0	0
1	52.3316	90.4025	-4670.47	0.180496
2	42.0086	77.517	-4900.13	0.210524
3	0.637732	88.6491	-5130.22	0.248327
4	0.635232	86.5457	-7751.77	0.648942
5	11.5224	89.0677	-5150.86	0.330365
6	0.714216	81.4298	-5094.86	0.389093
7	0.614927	84.5635	-5034.05	0.465896
8	0.626245	84.282	-2573	0.364632
9	0.64368	85.1492	-49.0593	0.10106
10	0.635589	76.6787	-25.9237	0.0639455
11	0.623611	85.2507	-5.36555	0.0175249
12	0.616315	77.2288	-4.78986	0.016049
13	0.627256	79.7187	-4.08252	0.0141369
14	0.626787	67.4854	-3.70217	0.0130979
15	0.635127	81.5262	-3.04155	0.0110985
16	0.618551	74.1215	-1.65154	0.00699523
17	0.628356	76.7591	-0.441365	0.00333124
18	0.614113	66.3159	-0.599419	0.00381768
19	0.615491	48.9556	-0.538141	0.0036275
20	0.621505	65.0821	-0.434279	0.00330686
21	0.621415	52.6978	-0.432568	0.00330012
22	0.630099	63.7907	-0.0733649	0.0021858
23	0.626358	55.5326	0.0986425	0.00165069
24	0.612371	37.2775	-0.0604258	0.00214206
25	0.629948	64.4941	0.0965617	0.00165341
26	0.630126	54.2464	0.144165	0.00150365
27	0.621352	42.8878	0.184254	0.00137882
28	0.612842	49.154	0.179913	0.00138925
29	0.62695	58.3071	0.18606	0.00136979
30	0.617358	41.5085	0.214399	0.00128118
31	0.615662	53.5136	0.19311	0.0013454
32	0.617584	50.0124	0.220746	0.00125802
33	0.617819	18.7815	0.2784	0.00107876
34	0.622416	42.4435	0.306084	0.000991344
35	0.620681	40.8366	0.344251	0.000872126
36	0.624535	27.3846	0.363571	0.000812923
37	0.611634	23.7877	0.343158	0.000872887
38	0.627239	43.5935	0.362551	0.000813584
39	0.615078	52.5554	0.361656	0.000813404
40	0.611875	25.4965	0.343337	0.000867678
41	0.610966	50.903	0.324618	0.000924432
42	0.620977	52.7312	0.343772	0.000863669
43	0.621557	44.9979	0.360938	0.000810678
44	0.625727	32.6996	0.375857	0.000765718
45	0.612189	56.3246	0.377711	0.000756826
46	0.620261	31.5979	0.379694	0.000751735
47	0.611215	52.9863	0.378429	0.000752316
48	0.61506	42.1057	0.381506	0.000743959
49	0.630183	40.8774	0.385429	0.000731469
50	0.62233	56.7072	0.398025	0.00069198
51	0.625788	33.0404	0.409622	0.000655426
52	0.62104	51.2889	0.423636	0.000612519
53	0.613369	35.1226	0.42458	0.00060786
54	0.616683	40.3427	0.446825	0.000540618
55	0.617163	31.6681	0.45949	0.000501477
56	0.616111	16.0783	0.471294	0.000464083
57	0.607697	41.8836	0.449702	0.000529507
58	0.616161	21.3459	0.462011	0.000491651
59	0.618498	0.690059	0.471931	0.000459679
60	0.610078	23.8157	0.470136	0.000464514
61	0.613825	14.5449	0.471175	0.000460454
62	0.613638	17.2695	0.469099	0.000465982
63	0.625662	20.0631	0.470881	0.000459801
64	0.612193	11.4099	0.470586	0.000459933
65	0.616661	6.14916	0.476928	0.000439368
66	0.616858	33.9808	0.479073	0.000431971
67	0.612456	20.0585	0.474042	0.000446835
68	0.610267	27.1677	0.476009	0.000439934
69	0.620987	0.66515	0.487892	0.000402902
70	0.612142	0.651568	0.485819	0.000408148
71	0.614093	8.5199	0.488159	0.000400826
72	0.609099	3.99581	0.48412	0.000411992
73	0.611979	9.81735	0.481167	0.000420324
74	0.607272	30.7032	0.476398	0.000434254
75	0.60912	9.19738	0.47161	0.00044817
76	0.612532	40.4552	0.475689	0.000434966
77	0.609828	12.6644	0.472375	0.000444275
78	0.610287	0.644373	0.472639	0.000442846
79	0.608771	11.3835	0.468705	0.000454111
80	0.613927	18.8178	0.469985	0.000449471
81	0.609548	0.631461	0.472274	0.000441765
82	0.613456	0.656985	0.472987	0.000438895
83	0.609659	0.820501	0.478296	0.000421912
84	0.606615	21.0534	0.472442	0.000439088
85	0.615192	0.636113	0.477773	0.00042209
86	0.613031	0.676159	0.482194	0.000408176
87	0.60994	0.632853	0.482988	0.000405255
88	0.611611	20.443	0.483696	0.000402607
89	0.608919	0.631323	0.486704	0.000393053
90	0.60938	18.7498	0.489048	0.000385908
91	0.60956	11.0902	0.490493	0.000380985
92	0.610112	16.3467	0.493381	0.000371563
93	0.607531	0.684276	0.493911	0.000369149
94	0.61097	0.636731	0.496279	0.000361611
95	0.607001	0.630041	0.495324	0.000363541
96	0.608414	0.627254	0.494975	0.000364308
97	0.609455	11.7149	0.497171	0.000357357
98	0.607391	0.630801	0.499147	0.000350631
99	0.611981	23.3017	0.500444	0.000346157
100	0.608427	0.685084	0.501933	0.00034107
101	0.607161	0.65341	0.503897	0.000334395
102	0.606111	0.631935	0.503264	0.000335715
103	0.611679	11.9159	0.505139	0.000329654
104	0.609775	0.628819	0.505865	0.000327072
105	0.610673	0.626213	0.506128	0.000325799
106	0.605029	0.625201	0.505586	0.000326788
107	0.605834	0.644728	0.505342	0.000326929
108	0.606348	0.643144	0.507818	0.000319087
109	0.610042	0.642831	0.50859	0.000316199
110	0.608205	0.624301	0.510226	0.00031064
111	0.607142	0.627756	0.511167	0.000307395
112	0.610317	0.627257	0.511854	0.000304872
113	0.607965	0.622279	0.512253	0.000303483
114	0.608786	0.625013	0.513099	0.000300789
115	0.605308	0.633961	0.512233	0.000302547
116	0.607659	0.665146	0.514981	0.000294017
117	0.60881	0.637929	0.517116	0.000287376
118	0.607319	0.622139	0.518072	0.000284154
119	0.607645	0.631276	0.519114	0.000280707
120	0.608334	0.627287	0.519674	0.000278802
121	0.607306	0.627565	0.520343	0.000276352
122	0.606804	0.620884	0.520431	0.000275673
123	0.609316	0.693084	0.522188	0.000270268
124	0.606491	0.627786	0.524042	0.000264575
125	0.607972	0.625491	0.525297	0.000260711
126	0.606065	0.624476	0.526622	0.000256664
127	0.610191	0.626836	0.527887	0.000252495
128	0.608082	0.628372	0.528338	0.000250935
129	0.607191	0.624161	0.529427	0.000247488
130	0.608864	0.622195	0.530015	0.000245275
131	0.608377	0.620806	0.530672	0.000242825
132	0.608573	0.628619	0.531437	0.000240082
133	0.609481	0.62681	0.532239	0.000237277
134	0.607939	0.627026	0.533573	0.000233093
135	0.607614	0.618888	0.53465	0.000229718
136	0.607584	0.630926	0.53619	0.000224872
137	0.60739	0.618754	0.537157	0.000221582
138	0.607995	0.616533	0.53795	0.000218913
139	0.609821	0.625613	0.539824	0.000213361
140	0.605362	0.621734	0.541208	0.000208875
141	0.605262	0.633326	0.541543	0.000207513
142	0.606619	0.637837	0.541945	0.000206078
143	0.605068	0.6183	0.542691	0.000203394
144	0.60714	0.619937	0.543415	0.000200922
145	0.607779	0.626502	0.543976	0.000199227
146	0.607359	3.92784	0.544797	0.00019659
147	0.607371	0.629744	0.545714	0.000193505
148	0.607879	0.621461	0.546297	0.000191464
149	0.607209	0.620739	0.546963	0.000189348
150	0.607893	0.62326	0.547439	0.000187656
151	0.608142	0.61946	0.548155	0.000185324
152	0.607569	0.618806	0.548746	0.000183337
153	0.607732	0.621622	0.550708	0.000177651
154	0.608716	0.622621	0.551515	0.000175066
155	0.608019	0.623414	0.552558	0.000171783
156	0.609002	0.625117	0.552815	0.000170689
157	0.608655	0.618324	0.552747	0.00017065
158	0.607665	0.619081	0.554817	0.000164561
159	0.60881	0.625562	0.555716	0.000161651
160	0.607224	0.622296	0.55638	0.000159407
161	0.605447	0.618113	0.557136	0.000156939
162	0.607825	0.646149	0.557837	0.000154767
163	0.606278	0.625926	0.558017	0.000154013
164	0.607903	0.622739	0.559913	0.0001482
165	0.607289	0.616794	0.55999	0.000147719
166	0.606324	0.62127	0.560321	0.000146511
167	0.605949	0.621133	0.560987	0.000144409
168	0.606914	0.618416	0.561902	0.000141885
169	0.604813	0.631932	0.561895	0.000141665
170	0.6068	0.619837	0.562374	0.000140102
171	0.605919	0.614274	0.562716	0.000138843
172	0.605704	0.613287	0.562788	0.000138389
173	0.606233	0.615864	0.563399	0.000136354
174	0.606175	0.617798	0.563796	0.000134935
175	0.606251	0.613557	0.564274	0.000133312
176	0.606293	0.633907	0.564977	0.000130936
177	0.605541	0.618527	0.566168	0.000127212
178	0.606485	0.615143	0.566253	0.000126799
179	0.605452	0.617186	0.567038	0.000124289
180	0.607299	0.613219	0.568076	0.000121085
181	0.606547	0.61279	0.568528	0.00011956
182	0.605312	0.618829	0.568963	0.00011818
183	0.606307	0.613828	0.569092	0.000117592
184	0.606182	0.614755	0.569637	0.000115787
185	0.60684	0.613718	0.569859	0.000114916
186	0.604695	0.614247	0.570247	0.000113509
187	0.606613	0.625718	0.570636	0.000112227
188	0.606638	0.613455	0.57085	0.000111446
189	0.606255	0.615727	0.571438	0.000109749
190	0.606946	0.613695	0.571778	0.000108761
191	0.606109	0.621553	0.57224	0.000107266
192	0.606732	0.617683	0.572497	0.000106349
193	0.606213	8.56964	0.572572	0.000105954
194	0.606493	0.609888	0.572838	0.000105017
195	0.606417	0.61513	0.573283	0.000103607
196	0.606306	0.612909	0.573492	0.000102896
197	0.607256	0.620725	0.573609	0.000102394
198	0.607923	0.614858	0.573791	0.00010171
199	0.607162	0.611395	0.573986	0.000101012
200	0.607258	0.619003	0.57439	9.97112e-05
201	0.60649	0.612561	0.575233	9.71222e-05
202	0.60612	0.612025	0.576187	9.422e-05
203	0.607406	0.61199	0.576431	9.34129e-05
204	0.607968	0.610404	0.577271	9.09477e-05
205	0.60729	0.613513	0.577929	8.89218e-05
206	0.607377	0.612859	0.578298	8.77144e-05
207	0.60689	0.611733	0.578575	8.6743e-05
208	0.606078	0.618139	0.579456	8.40811e-05
209	0.606474	0.617745	0.579524	8.3803e-05
210	0.605197	0.610672	0.579595	8.34712e-05
211	0.605543	0.624889	0.579874	8.26092e-05
212	0.605672	0.621958	0.58012	8.17873e-05
213	0.607955	0.616846	0.58046	8.07008e-05
214	0.60685	0.610523	0.580576	8.02735e-05
215	0.604432	0.609803	0.580634	7.99674e-05
216	0.605952	0.611862	0.580831	7.93781e-05
217	0.606634	0.610129	0.581106	7.84953e-05
218	0.606946	0.640619	0.581141	7.82628e-05
219	0.605356	0.613706	0.581138	7.81763e-05
220	0.605839	0.61018	0.581283	7.77188e-05
221	0.605234	0.615368	0.58163	7.66824e-05
222	0.604202	0.610651	0.581411	7.71427e-05
223	0.60688	0.609782	0.581716	7.61846e-05
224	0.607335	0.609914	0.582139	7.49145e-05
225	0.607629	0.610597	0.582339	7.41897e-05
226	0.60506	0.610423	0.582381	7.3955e-05
227	0.604836	0.610338	0.58228	7.41028e-05
228	0.604009	0.615834	0.582432	7.34949e-05
229	0.606095	0.628258	0.582812	7.2304e-05
230	0.605028	0.608969	0.583097	7.13873e-05
231	0.605428	0.61333	0.583222	7.08989e-05
232	0.60584	0.611987	0.583401	7.01973e-05
233	0.604465	0.616728	0.583414	7.00191e-05
234	0.605883	0.610815	0.583437	6.98217e-05
235	0.605026	0.612291	0.583476	6.96092e-05
236	0.605677	0.610629	0.583457	6.95505e-05
237	0.605007	0.611111	0.583651	6.88992e-05
238	0.605655	0.621645	0.583859	6.81554e-05
239	0.604936	0.617249	0.583923	6.78547e-05
240	0.605534	0.609562	0.584167	6.70277e-05
241	0.607174	0.615224	0.584279	6.66028e-05
242	0.605537	0.609993	0.584312	6.63932e-05
243	0.605251	0.609984	0.584559	6.55448e-05
244	0.604977	0.608363	0.584784	6.4832e-05
245	0.604464	0.615279	0.584799	6.46568e-05
246	0.605849	0.611277	0.584873	6.43932e-05
247	0.60499	0.610957	0.584944	6.41454e-05
248	0.60525	0.62198	0.585081	6.37019e-05
249	0.605017	0.615904	0.585268	6.30822e-05
250	0.605527	0.613367	0.585401	6.26084e-05
251	0.606072	0.6271	0.585496	6.22457e-05
252	0.60612	0.610219	0.585615	6.1812e-05
253	0.605938	0.610872	0.5858	6.12108e-05
254	0.606007	0.610257	0.585973	6.07035e-05
255	0.605418	0.610406	0.586028	6.04908e-05
256	0.605554	0.612068	0.586213	5.99784e-05
257	0.605398	0.616196	0.586267	5.97243e-05
258	0.604774	0.607487	0.586421	5.9197e-05
259	0.604778	0.612072	0.586492	5.89056e-05
260	0.605293	0.611567	0.586542	5.86625e-05
261	0.605121	0.60805	0.586605	5.83653e-05
262	0.604994	0.609753	0.58666	5.81085e-05
263	0.605179	0.608845	0.586755	5.7791e-05
264	0.605132	0.607895	0.586791	5.766e-05
265	0.605	0.608404	0.586848	5.74039e-05
266	0.603687	0.610373	0.586883	5.72015e-05
267	0.60487	0.609865	0.58693	5.69804e-05
268	0.605557	0.616421	0.587033	5.66053e-05
269	0.606065	0.60948	0.587059	5.6429e-05
270	0.605467	0.609777	0.587149	5.60952e-05
271	0.605279	0.618691	0.587192	5.59629e-05
272	0.605128	0.639803	0.587322	5.55723e-05
273	0.605043	0.611702	0.587504	5.49532e-05
274	0.604415	0.607103	0.587487	5.49525e-05
275	0.603705	0.608226	0.587507	5.47398e-05
276	0.604007	0.61622	0.587552	5.44465e-05
277	0.604537	0.609177	0.587598	5.42596e-05
278	0.605102	0.62123	0.587645	5.40655e-05
279	0.604561	0.607398	0.587737	5.3709e-05
280	0.604406	0.622602	0.587857	5.33304e-05
281	0.604937	0.614611	0.587923	5.30898e-05
282	0.604826	6.43589	0.588004	5.28615e-05
283	0.603363	0.629806	0.58793	5.29341e-05
284	0.604311	0.621639	0.587939	5.28643e-05
285	0.604109	0.619	0.587974	5.27244e-05
286	0.604571	0.612043	0.588037	5.2505e-05
287	0.60421	0.610787	0.588049	5.24003e-05
288	0.604589	0.624103	0.588056	5.23007e-05
289	0.604442	0.607406	0.5881	5.21192e-05
290	0.604743	0.611046	0.588182	5.18271e-05
291	0.60408	0.612375	0.588215	5.16385e-05
292	0.605171	0.611185	0.588356	5.11671e-05
293	0.605016	0.620495	0.588502	5.07216e-05
294	0.60486	0.607387	0.588619	5.03587e-05
295	0.60361	0.61977	0.588593	5.0327e-05
296	0.604037	0.622103	0.588575	5.03103e-05
297	0.604656	0.626664	0.588568	5.02441e-05
298	0.603539	0.662856	0.588443	5.05216e-05
299	0.605049	0.608976	0.588507	5.02467e-05
300	0.604354	0.609077	0.58859	4.99277e-05
301	0.604638	0.609287	0.588648	4.9706e-05
302	0.604523	0.606766	0.588711	4.94442e-05
303	0.604415	0.607037	0.588728	4.93113e-05
304	0.604393	0.607985	0.588757	4.91447e-05
305	0.604749	0.609121	0.588829	4.88399e-05
306	0.60413	0.611778	0.588864	4.8686e-05
307	0.604791	0.607871	0.58895	4.83851e-05
308	0.604163	0.607555	0.589029	4.81042e-05
309	0.604254	0.615951	0.589056	4.79743e-05
310	0.604251	0.612938	0.589099	4.77913e-05
311	0.604878	0.616329	0.589096	4.77231e-05
312	0.604126	0.616123	0.589112	4.76259e-05
313	0.604153	0.615937	0.589149	4.74643e-05
314	0.604992	0.610277	0.589242	4.71772e-05
315	0.604098	0.614333	0.589232	4.71326e-05
316	0.603829	0.610896	0.589345	4.67499e-05
317	0.604728	0.607234	0.5894	4.65553e-05
318	0.604635	0.615716	0.589492	4.62982e-05
319	0.603542	0.60816	0.58948	4.62577e-05
320	0.604583	0.616736	0.589495	4.6154e-05
321	0.604246	0.608189	0.58951	4.60561e-05
322	0.603862	0.61776	0.589623	4.56958e-05
323	0.603677	0.626872	0.58963	4.56108e-05
324	0.603963	0.619032	0.589708	4.5332e-05
325	0.604108	0.616952	0.589843	4.48787e-05
326	0.604479	0.61574	0.589941	4.45275e-05
327	0.604175	0.620353	0.589985	4.43582e-05
328	0.604291	0.609939	0.590053	4.41148e-05
329	0.604158	0.612659	0.590096	4.39273e-05
330	0.603922	0.60841	0.590111	4.38219e-05
331	0.604199	0.627386	0.590133	4.37167e-05
332	0.604392	0.687769	0.590166	4.35672e-05
333	0.60337	9.67071	0.590158	4.3495e-05
334	0.604126	0.620173	0.590153	4.34431e-05
335	0.604418	0.611774	0.59017	4.33302e-05
336	0.603877	0.611413	0.590191	4.32176e-05
337	0.603809	0.616763	0.590198	4.31305e-05
338	0.603976	0.609214	0.590211	4.30189e-05
339	0.604142	0.62543	0.590271	4.27694e-05
340	0.604209	0.613558	0.590319	4.2567e-05
341	0.60431	0.608941	0.590411	4.22881e-05
342	0.604397	0.616515	0.59044	4.21725e-05
343	0.603918	0.608625	0.590534	4.18985e-05
344	0.604183	0.623054	0.590574	4.17249e-05
345	0.603934	0.623478	0.590628	4.15221e-05
346	0.603717	0.61197	0.590652	4.14183e-05
