Step	Best	Median	Predicted	Progress
0	57.7582	92.263	0	0
1	68.5025	90.8796	5440.66	-0.156846
2	77.1311	89.9251	4920.36	-0.133998
3	69.9512	88.8233	4399	-0.113425
4	54.1664	87.8206	432.847	-0.0104089
5	72.7556	89.4837	518.815	-0.0127468
6	62.6169	87.7232	-365.903	0.0129643
7	66.3307	86.6646	-249.45	0.00934419
8	62.5044	84.812	-244.149	0.00929501
9	41.1073	88.6714	-598.977	0.0202129
10	49.2532	87.5581	-927.017	0.0308742
11	52.0127	86.6947	-1048.79	0.035041
12	60.6754	86.1541	-881.492	0.0302482
13	62.626	86.083	-612.055	0.021311
14	54.573	86.4177	-543.777	0.0191928
15	60.6827	85.2871	-408.234	0.0149061
16	63.5568	86.6795	-274.249	0.0105479
17	57.1826	85.569	-294.339	0.0111954
18	57.7503	80.766	-166.916	0.00727811
19	49.5018	82.0425	-188.768	0.0079861
20	68.8321	83.8302	-167.816	0.00733147
21	55.8279	80.5621	-179.847	0.00773495
22	50.4018	81.4201	-221.646	0.00908206
23	51.2448	81.0047	-258.863	0.0103314
24	50.2238	79.8524	-265.911	0.0106122
25	58.7422	79.5437	-260.113	0.0104392
26	54.0205	82.0295	-238.527	0.00973384
27	55.9154	79.4828	-203.665	0.00861748
28	62.8239	81.758	-185.986	0.00804259
29	52.1459	79.2548	-188.292	0.0081372
30	40.1394	81.8211	-201.23	0.00858336
31	58.2536	80.4059	-189.255	0.00820396
32	49.3596	81.0522	-198.601	0.00853933
33	48.093	80.4392	-204.871	0.00878069
34	29.1618	79.459	-224.767	0.00948231
35	61.8578	80.1621	-205.89	0.00885847
36	58.6463	78.1843	-191.692	0.00838013
37	48.6325	79.4093	-187.436	0.00825585
38	45.7626	76.4729	-191.425	0.00840625
39	40.1671	76.7362	-194.44	0.00854598
40	45.1471	74.211	-200.636	0.00878215
41	40.1758	77.8431	-210.669	0.00917899
42	36.9708	73.9652	-231.345	0.00995328
43	48.4947	78.2397	-223.842	0.00970976
44	45.455	77.2578	-217.393	0.00949073
45	54.4883	78.1462	-205.136	0.00905019
46	49.1169	77.7668	-198.219	0.00881234
47	53.6176	77.3405	-196.208	0.00875212
48	34.2151	73.2658	-199.188	0.00889068
49	48.7527	70.9898	-197.168	0.00882939
50	33.3874	73.7248	-200.157	0.00897044
51	40.4464	73.8149	-204.01	0.00914858
52	45.7185	74.0348	-201.127	0.00905163
53	48.3152	76.593	-199.088	0.00898811
54	34.7653	69.888	-202.096	0.00913431
55	41.711	73.0935	-201.728	0.00913623
56	28.0724	73.9983	-204.61	0.00928236
57	44.2076	71.8508	-203.504	0.00925307
58	45.7836	72.1268	-195.496	0.00897142
59	43.3009	74.1543	-189.835	0.0087883
60	41.4581	68.6355	-187.626	0.00870501
61	35.0461	73.4031	-189.566	0.00882411
62	39.0729	63.9481	-187.913	0.00875798
63	29.7799	69.5692	-191.423	0.00893683
64	32.2223	65.0397	-198.309	0.00921956
65	39.9342	70.3006	-194.617	0.00910085
66	8.48089	67.8819	-203.26	0.00945764
67	30.3647	68.9778	-208.529	0.00970972
68	32.2792	69.5014	-212.048	0.00990205
69	18.7449	64.072	-218.815	0.010227
70	19.399	64.9524	-223.595	0.0104601
71	19.1379	64.9766	-224.236	0.0105391
