Step	Best	Median	Predicted	Progress
0	86.7294	105.93	0	0
1	89.602	104.861	1525.92	-0.0320599
2	84.598	104.124	-448.256	0.0125185
3	85.8948	101.27	-250.673	0.00781559
4	83.5814	99.9926	-449.374	0.0125136
5	66.9461	93.4053	-884.898	0.0229547
6	75.3048	87.9097	-1004.13	0.0265514
7	56.8604	90.8644	-1223.51	0.0324118
8	49.0988	90.0147	-1769.22	0.0485648
9	51.2769	88.2476	-2328.8	0.0676952
10	45.099	87.201	-2388.2	0.0720492
11	66.4421	87.7823	-2338.32	0.0726106
12	45.3076	87.1722	-2133.73	0.0668927
13	54.0288	89.1117	-1925.7	0.0605687
14	56.3148	84.5779	-1634.85	0.0507854
15	65.2337	88.0407	-1486.94	0.0456317
16	55.8818	86.7632	-1410.68	0.0433761
17	27.4674	87.6629	-1444.1	0.0458222
18	27.807	86.8885	-1548.14	0.0519866
19	59.2946	88.2844	-1355.41	0.0446736
20	67.8171	87.9363	-1245.61	0.0409108
21	62.8754	86.6281	-1076.8	0.0351722
22	45.1947	86.1234	-998.332	0.0325816
23	59.1151	83.8528	-931.235	0.0305898
24	43.342	82.6225	-749.458	0.0257501
25	50.1127	86.9969	-580.524	0.0203032
26	53.3973	88.4078	-499.748	0.0174949
27	57.9606	85.7761	-307.14	0.0117244
28	60.3364	83.811	-248.121	0.00983979
29	49.635	84.9683	-284.271	0.0110859
30	65.2335	87.3504	-180.545	0.00770223
31	39.9928	83.2843	-266.308	0.010581
32	16.7793	88.5232	-322.72	0.0125707
33	59.5529	87.7429	-286.172	0.0113113
34	49.4038	87.1294	-253.675	0.0102087
35	63.3766	87.1187	-192.504	0.0082958
36	53.216	85.6249	-159.607	0.00711535
37	35.2923	89.9302	-181.796	0.00798505
38	41.817	86.9156	-218.815	0.00931679
39	44.7449	82.5385	-249.647	0.0103193
40	42.8462	83.4732	-256.524	0.0106317
41	59.7221	84.6373	-223.396	0.00956185
42	48.4835	85.1625	-206.49	0.00904353
43	44.4924	81.5066	-202.07	0.00892619
44	24.0141	76.8452	-232.67	0.00991827
45	37.6945	86.1696	-256.517	0.0107563
46	39.4864	84.971	-262.279	0.0110547
47	54.0207	82.3054	-255.663	0.0108058
48	38.281	76.9488	-261.799	0.0111196
49	59.6022	84.8123	-256.851	0.0109239
50	21.7271	77.4517	-263.007	0.0112446
51	34.0887	86.9977	-283.627	0.0120517
52	14.257	82.9261	-291.544	0.0123993
53	46.2514	82.9106	-284.91	0.0121987
54	21.3508	83.2296	-292.854	0.012555
55	51.3737	81.9494	-286.194	0.0123494
56	18.0807	79.6194	-294.165	0.0127147
57	41.4187	83.0588	-287.477	0.0125038
58	36.5704	84.2549	-269.988	0.0118563
59	43.8208	80.4416	-266.278	0.0116833
60	47.1934	83.7595	-249.524	0.011058
61	56.8328	81.9751	-234.805	0.0105749
62	48.2268	82.7272	-229.862	0.0104516
63	49.6645	77.2821	-218.323	0.0100429
64	52.1947	79.2236	-197.049	0.0092416
65	56.4192	77.7592	-183.087	0.00860784
66	48.0521	83.1706	-172.517	0.00819375
67	22.1605	77.3852	-183.967	0.00868258
68	49.6247	87.5231	-173.357	0.00826144
69	41.0007	77.6724	-155.737	0.00764158
70	1.56899	78.8107	-178.932	0.00847982
71	50.5884	81.0475	-156.51	0.00770043
72	46.4626	81.5952	-142.393	0.00713661
73	36.8519	78.0524	-143.153	0.0072011
74	41.1985	73.0383	-136.589	0.00695079
75	29.9237	79.3566	-149.146	0.00742863
76	50.571	82.3912	-137.284	0.00699945
77	54.0285	81.4688	-126.463	0.00656725
78	47.629	77.6376	-117.554	0.00623314
79	31.7784	79.2605	-127.118	0.00661066
80	44.4277	79.1314	-118.176	0.00627224
81	40.1842	78.2787	-111.028	0.00602773
82	50.1889	77.5887	-102.634	0.00572162
83	44.5137	75.9924	-96.6308	0.00548246
84	20.3319	70.711	-103.195	0.00575455
85	2.19389	77.0525	-112.215	0.00610129
86	51.1252	82.325	-103.756	0.00578785
87	43.4042	70.2195	-97.9146	0.00555117
88	46.9777	77.126	-91.6716	0.00530892
89	38.5158	76.4281	-88.0724	0.00516882
90	38.5279	72.2806	-79.904	0.00484381
91	38.3302	72.5622	-74.5267	0.004656
92	41.3815	71.064	-71.9739	0.00457274
93	29.2055	70.7506	-74.9781	0.00467778
94	16.8996	75.3027	-79.2301	0.00482665
95	45.0836	71.7841	-74.3356	0.00466356
96	37.9598	73.6882	-72.8548	0.00461495
97	43.8505	71.5838	-69.2402	0.00446016
98	22.1681	69.0669	-73.2952	0.00463635
99	50.2935	72.5377	-69.6679	0.00448014
100	31.2927	68.8498	-73.1898	0.00463455
101	32.7656	73.6571	-73.8857	0.00466703
102	16.8085	72.1305	-77.493	0.00479562
103	47.499	74.8155	-73.0126	0.0046377
104	31.032	76.7419	-76.0081	0.00475283
105	1.89799	75.4272	-81.109	0.00493842
106	37.5167	68.2299	-76.4537	0.00477553
107	33.7043	71.0155	-75.2231	0.00473612
108	1.632	67.755	-78.8608	0.00488272
109	33.2218	68.3132	-78.3373	0.00487133
110	30.9772	67.5279	-80.3083	0.00495243
111	25.2009	64.0788	-84.1716	0.00510982
112	33.8472	67.7002	-83.8384	0.00508783
113	35.4506	65.5562	-82.415	0.00503448
114	27.6015	69.0116	-84.6842	0.00512753
115	16.8715	63.0719	-88.1424	0.00526657
116	21.854	70.2934	-93.1549	0.00548034
117	37.382	66.7068	-88.427	0.00528773
118	1.32837	69.0198	-94.1404	0.00553284
119	39.6204	65.0989	-88.9065	0.00531584
120	44.8134	67.8094	-86.0899	0.00520763
121	37.8266	71.7698	-84.7586	0.00515611
122	47.0706	65.6301	-82.7941	0.00508319
123	15.9958	65.3039	-85.2217	0.00518284
124	44.3271	65.2375	-83.2493	0.00510916
125	13.0996	66.5367	-85.6848	0.00520984
126	28.7318	64.0525	-87.4955	0.00529028
127	28.2195	65.0624	-88.6851	0.00535501
128	32.9025	64.3953	-89.0325	0.00535884
129	14.5396	64.4823	-90.7154	0.0054399
130	16.6161	64.457	-96.0549	0.00567128
131	36.294	64.2975	-91.1926	0.00546965
132	29.2039	64.7897	-91.0336	0.00545737
133	32.0712	67.0992	-91.3951	0.00547277
134	21.6404	63.4732	-93.7327	0.00558164
135	31.2329	64.1444	-93.2848	0.00556383
136	8.74887	60.9145	-95.0387	0.00565005
137	18.4217	63.5887	-97.0957	0.00575307
138	23.8859	62.5641	-100.136	0.0058877
139	8.44316	63.6948	-102.417	0.00599506
140	34.759	64.4009	-100.626	0.00592219
141	37.0772	62.2518	-97.2397	0.00577871
142	15.3486	58.5724	-101.128	0.00595747
143	34.6581	63.7754	-97.7296	0.0058123
144	35.098	66.3205	-95.5748	0.0057138
145	42.6792	65.9905	-94.0397	0.00564892
146	42.8794	64.7041	-91.8616	0.00555409
147	20.1884	64.9207	-94.5158	0.00568101
148	29.8841	65.133	-94.3429	0.00567191
149	45.7262	63.5778	-92.3679	0.00558602
150	30.6325	63.2369	-90.2524	0.00549335
151	30.9442	63.1237	-88.0235	0.00541019
152	33.3187	64.5892	-86.9921	0.00537394
153	24.9574	63.0081	-87.6345	0.00540206
154	28.6591	65.2676	-87.3685	0.00539746
155	1.63804	64.0737	-89.3111	0.0054761
156	34.4215	62.7669	-87.8151	0.00542675
157	12.6519	62.6482	-89.7434	0.0055055
158	41.7527	63.6462	-88.1941	0.00545412
159	6.76749	61.2307	-90.1962	0.00553598
160	21.7723	63.0984	-90.4436	0.00555971
161	21.0829	62.9969	-91.5696	0.00561337
162	34.6665	64.8551	-88.2241	0.00548345
163	30.5863	62.8981	-87.9365	0.00547582
164	22.3183	60.4578	-87.6663	0.00546564
165	22.9674	64.4553	-87.5182	0.00546469
166	1.65402	64.6715	-89.5692	0.00556106
167	23.2238	63.6947	-89.224	0.00554484
168	30.158	62.7916	-87.0911	0.00546124
169	30.4025	62.9361	-86.2346	0.00543692
170	20.6959	61.9446	-87.5262	0.00549123
171	23.0306	64.8356	-86.6657	0.00546664
172	24.4647	60.6657	-86.319	0.00545747
173	33.0628	65.3994	-85.4734	0.00540994
174	16.4084	60.1223	-86.7481	0.00548742
175	30.3	62.4439	-85.7807	0.00543503
176	8.71246	59.9842	-86.9464	0.00550853
177	23.6147	60.8643	-86.2064	0.00546473
178	18.4135	53.2852	-87.3747	0.00553904
179	29.5319	62.0199	-86.6321	0.00549475
180	33.5603	56.4056	-86.1941	0.00546881
181	23.1962	61.814	-83.342	0.00534813
182	10.2298	57.8064	-86.618	0.00549888
183	16.3	48.9893	-87.0548	0.00553967
184	25.5461	57.8544	-86.413	0.0055103
185	11.5965	56.2862	-87.4789	0.00557053
186	1.32886	56.0749	-88.6897	0.00564811
187	23.9878	54.6945	-87.9031	0.00560173
188	25.4022	56.5825	-87.256	0.00557171
189	32.7767	52.7317	-84.5872	0.00544789
190	1.54274	52.4212	-87.6775	0.00560292
191	26.7657	56.0683	-84.9994	0.00547773
192	24.5873	62.2306	-84.2817	0.00543736
193	34.1253	52.7891	-83.1707	0.00539105
194	1.46274	56.3574	-84.2883	0.00545441
195	15.7876	56.3333	-85.2153	0.0055123
196	36.3965	56.1079	-84.5424	0.00547944
197	23.5738	52.6142	-84.488	0.00546963
198	28.7628	56.2782	-82.8161	0.00538479
199	16.1754	54.357	-83.7456	0.00545073
200	26.8255	55.667	-83.0445	0.00540603
201	7.81667	51.4923	-84.1487	0.0054806
202	13.671	56.403	-84.5689	0.00552486
203	22.3065	53.39	-83.8173	0.0054734
204	17.7093	56.0733	-83.595	0.00545347
205	2.89872	61.5466	-84.8349	0.00553518
206	18.0109	53.9144	-83.0591	0.00544541
207	29.3811	59.1801	-82.0247	0.00540046
208	35.5062	56.0813	-81.3385	0.0053696
209	28.5168	60.1346	-80.2583	0.00528833
210	30.5222	54.0278	-79.2824	0.00523866
211	32.434	57.9155	-78.051	0.00518081
212	1.59235	56.2752	-79.6658	0.00526625
213	33.1416	55.6985	-78.4299	0.00520779
214	30.4608	56.062	-77.6177	0.00516437
215	26.0807	54.7402	-76.5807	0.00512228
216	29.076	56.0627	-75.4947	0.00507803
