Step	Best	Median	Predicted	Progress
0	82.9002	94.8278	0	0
1	74.184	93.8333	-4283.92	0.117494
2	56.8094	93.4254	-6465.88	0.205984
3	74.088	93.2054	-4301.35	0.133137
4	76.571	92.9373	-718.643	0.0211314
5	72.6933	90.4137	-31.6648	0.00284528
6	58.349	91.6964	-614.709	0.0186555
7	60.1245	88.3555	-1032.98	0.0314304
8	16.4244	92.5793	-1422.62	0.0438302
9	37.5656	86.782	-1891.52	0.0616797
10	57.2488	86.522	-1693.59	0.0546473
11	73.6546	89.1986	-1529.47	0.0495811
12	47.6166	90.7278	-1391.2	0.0453573
13	0.999413	88.3836	-1586.23	0.0541155
14	26.4311	87.8158	-1789.9	0.0655637
15	54.9801	89.8063	-1592.74	0.0572115
16	55.0222	88.9835	-1402.71	0.0498823
17	78.3163	89.5185	-1213.7	0.0438106
18	55.5224	84.5481	-1015.89	0.0362313
19	48.4405	85.2503	-802.618	0.0279986
20	53.4894	86.6229	-553.264	0.0199411
21	62.6571	85.0206	-252.186	0.0105044
22	74.1586	87.6692	-154.761	0.00727594
23	66.1334	85.8813	-134.545	0.00656426
24	33.227	84.4322	-209.593	0.00911179
25	57.3207	83.5388	-127.943	0.00635675
26	56.1058	85.7791	-18.67	0.00258767
27	73.8895	87.7759	31.6184	0.000876691
28	74.671	85.0917	55.5374	6.18104e-05
29	68.4067	89.1404	82.5852	-0.000818389
30	0.8844	84.7852	55.5303	6.18142e-05
31	6.39021	81.3527	31.4168	0.000878231
32	63.5807	84.213	55.4156	6.55154e-05
33	54.9885	84.0162	29.6977	0.000933757
34	33.2079	83.5886	9.47331	0.00161369
35	26.2583	82.7169	-23.1559	0.00272137
36	49.3585	82.8283	-71.1436	0.00441387
37	49.7768	81.0727	-93.871	0.00521976
38	55.2598	80.2844	-68.3846	0.00431945
39	58.6312	83.7022	-41.1352	0.00333021
40	59.0611	79.6901	-35.6834	0.00312812
41	39.1842	78.14	-54.2695	0.0037815
42	41.4258	75.4466	-72.6108	0.0044731
43	22.1129	81.7059	-103.515	0.00557734
44	40.223	73.6526	-121.889	0.00624546
45	0.806203	82.0357	-139.825	0.00688305
46	42.7364	79.686	-187.404	0.00868221
47	39.0247	74.6571	-247.086	0.0109736
48	12.3054	76.1768	-263.19	0.0115855
49	48.7438	71.7324	-248.23	0.0110954
50	36.8475	77.2161	-264.158	0.0116676
51	45.3728	72.3127	-251.307	0.0112876
52	45.3651	75.5348	-223.401	0.0102252
53	36.728	73.8096	-245.624	0.0110722
54	20.0076	71.3246	-257.236	0.0115896
55	23.7755	67.6544	-273.813	0.0121751
56	49.6646	72.2086	-267.292	0.0119981
57	34.6263	68.5156	-264.066	0.0118204
58	26.9854	72.3275	-281.547	0.012546
59	22.2856	75.5147	-287.278	0.0128124
60	25.9156	72.1166	-311.897	0.0136267
61	34.7644	74.1933	-288.159	0.0129666
62	0.806709	69.7445	-313.264	0.0138149
63	14.3173	73.319	-324.346	0.0143276
64	23.7517	70.0614	-331.882	0.0147689
65	33.9402	75.2051	-322.943	0.0144464
66	10.0873	64.5944	-333.314	0.0149903
67	0.892058	70.0803	-338.465	0.0152905
68	0.886717	72.6795	-346.148	0.0156933
69	24.4894	71.2264	-349.978	0.0158862
70	9.19316	73.2311	-352.555	0.0161245
71	25.154	68.7044	-351.464	0.0161427
72	0.759082	67.9305	-366.62	0.0168615
73	31.6612	68.901	-361.842	0.0167408
74	0.722316	65.9958	-372.023	0.0172998
75	23.0712	68.9222	-363.362	0.0170259
76	0.794539	72.2311	-373.577	0.0176044
77	21.2684	71.9052	-365.685	0.0173527
78	15.9536	72.2288	-362.461	0.0172891
79	11.186	72.0558	-373.665	0.0179236
80	11.6819	69.8832	-378.544	0.0183257
81	17.6695	71.1638	-369.751	0.0180198
82	0.929629	65.3346	-378.24	0.0185859
83	25.3396	67.7551	-367.24	0.0181739
84	20.7749	64.4798	-362.123	0.0180231
85	0.853371	72.1639	-364.749	0.0183295
86	14.0265	72.4639	-363.613	0.0183539
87	0.906436	73.2845	-366.245	0.0186717
