Step	Best	Median	Predicted	Progress
0	23.1744	91.0506	0	0
1	29.7371	84.4072	3311.11	-0.220692
2	22.4738	82.0332	-152.679	0.0154667
3	22.4783	79.3616	-123.198	0.012838
4	22.0853	73.7455	-134.173	0.0138563
5	21.7767	67.0746	-132.505	0.0137789
6	21.4281	70.6955	-142.872	0.0147689
7	20.0642	42.5041	-153.26	0.0157717
8	20.7008	22.9149	-154.152	0.0159503
9	19.9494	22.3798	-156.232	0.0162388
10	15.1684	62.4682	-164.907	0.0171637
11	16.7414	53.2199	-177.244	0.018525
12	20.2654	33.6825	-165.646	0.0174634
13	17.3906	21.9117	-178.03	0.0188746
14	19.218	21.2874	-166.385	0.0177738
15	19.4152	21.5894	-158.351	0.0170704
16	19.0134	21.0797	-156.95	0.0170373
17	18.5848	21.0255	-156.098	0.0170536
18	18.3661	20.7799	-146.33	0.0161541
19	18.4463	55.8893	-136.825	0.0152498
20	18.0726	32.6403	-112.329	0.0128132
21	18.4285	20.8325	-103.154	0.0119557
22	18.0483	20.6643	-99.8077	0.0116684
23	17.3892	19.607	-98.3084	0.0115813
24	6.26575	19.9302	-102.474	0.0120359
25	17.8124	20.2025	-98.7714	0.011717
26	17.1016	19.9789	-94.8219	0.0113549
27	17.0884	19.5907	-91.2226	0.0110317
28	16.4595	19.6427	-88.6091	0.0108456
29	16.7144	19.4832	-83.9093	0.0104027
30	14.9793	20.4174	-89.0298	0.0109645
31	13.7431	19.226	-95.4305	0.0116327
32	16.7125	19.3376	-89.4504	0.011086
33	15.2753	20.1768	-93.3812	0.01153
34	16.9233	19.6271	-88.8824	0.0111097
35	13.3437	19.1888	-93.8163	0.0116645
36	17.1386	19.1551	-89.2992	0.0112345
37	17.0334	19.2216	-85.5157	0.0108544
38	15.7986	18.7849	-83.3016	0.0106392
39	16.2485	19.1879	-80.7305	0.0103728
40	13.0448	18.7524	-83.6941	0.0107536
41	16.8191	43.4508	-81.1126	0.0104815
42	16.8777	18.5553	-77.306	0.0101285
43	16.566	18.0614	-72.9351	0.00969352
44	14.9134	17.9461	-71.0422	0.0095013
45	11.6153	18.5079	-73.2842	0.00978841
46	14.1477	17.729	-71.3836	0.00959244
47	10.9828	17.6956	-73.6333	0.00988517
48	10.8675	44.5645	-78.4057	0.0104459
49	11.5063	57.8524	-82.5023	0.010924
50	10.5745	17.7882	-83.9168	0.0111425
51	9.03961	17.3441	-87.6939	0.0116703
52	12.4402	17.7079	-86.0488	0.0114953
53	15.7173	66.3109	-83.405	0.0111849
54	7.54868	18.0267	-86.4413	0.011629
55	9.88262	17.4389	-88.4924	0.0119492
56	11.1615	17.197	-87.2039	0.0118487
57	7.12002	37.9626	-89.3395	0.0121513
58	11.7046	17.4507	-87.5975	0.0119908
59	7.84068	16.9739	-89.7404	0.0123007
60	12.1766	17.488	-87.9911	0.0121363
61	6.20775	17.1821	-90.1413	0.0124539
62	5.56239	17.5193	-93.3374	0.0129694
63	7.26094	28.5064	-96.5907	0.0134957
64	7.12379	16.7391	-99.9054	0.0140221
65	11.7291	37.1582	-95.8079	0.013503
66	5.03885	62.782	-100.34	0.0142215
67	1.42893	16.8596	-104.352	0.0148692
68	8.72628	57.8359	-100.774	0.0144267
69	9.67624	56.5907	-96.6448	0.0138778
70	9.05966	16.9689	-95.4558	0.0137488
71	1.28455	69.2616	-97.0632	0.0140731
72	9.2597	59.3206	-95.8692	0.0139405
73	9.82635	50.3994	-93.4618	0.0136003
74	1.23123	56.9795	-96.2826	0.0141375
75	9.28834	58.929	-93.866	0.0137878
76	11.2227	15.197	-92.3009	0.01361
77	9.3897	16.5391	-91.6986	0.0135921
78	1.20202	15.6622	-92.6987	0.0137978
79	10.4396	16.4205	-92.0935	0.0137793
80	9.19087	16.1351	-90.6453	0.0136182
81	6.3235	37.4928	-91.5441	0.0138245
82	7.14084	14.4496	-90.5566	0.0137323
83	9.13386	15.7113	-89.7926	0.0136194
84	4.56157	14.6091	-90.9439	0.0139235
85	5.86862	15.0176	-90.2281	0.0138333
86	9.18499	24.3231	-90.0394	0.0138588
87	7.89067	16.0816	-89.8055	0.0138597
88	7.86263	15.9638	-89.3947	0.0137876
89	9.42851	51.6886	-88.7914	0.0137533
90	10.3743	51.6229	-87.8117	0.0136598
91	9.2814	14.3297	-86.3908	0.0135174
92	9.48195	36.903	-85.9185	0.0134792
93	7.27669	15.9377	-85.0361	0.0134015
94	9.59689	15.9906	-83.9921	0.0132848
95	8.92114	60.1976	-83.0465	0.013179
96	9.6428	58.8644	-82.7346	0.0131781
97	9.92297	14.3641	-82.0302	0.0131128
98	7.83441	16.0828	-81.4832	0.0130925
99	4.63797	58.9883	-80.8643	0.0130405
100	9.99324	14.9021	-80.7028	0.0130561
101	7.37848	29.1059	-80.6978	0.0131069
102	2.85767	15.0077	-81.0441	0.0132288
103	5.29027	14.5841	-81.0385	0.0132809
104	8.8908	14.658	-80.9455	0.0133196
105	4.38392	14.6495	-80.6504	0.0132936
106	4.26841	15.5311	-79.9267	0.0131785
107	8.32475	15.9987	-79.6979	0.0131707
108	8.72085	15.1268	-78.8084	0.0130386
109	7.03444	15.0511	-77.7759	0.0129643
110	8.05479	14.4533	-77.4102	0.0129484
111	5.49728	14.5983	-77.2596	0.0129414
112	6.60793	14.3262	-77.225	0.012964
113	1.3049	30.0998	-77.557	0.0131063
114	2.69077	12.1229	-78.0304	0.0132866
115	1.30452	13.5344	-78.5546	0.0134608
116	4.51722	12.1961	-78.2657	0.0134466
117	4.17009	11.7998	-77.2704	0.0132794
118	5.61517	11.9938	-76.4254	0.0131815
119	4.70436	13.8454	-75.6455	0.0130556
120	7.56707	12.7593	-75.0177	0.0130031
121	6.52548	13.5652	-73.9927	0.0128653
122	6.36687	12.2652	-73.2013	0.0127723
123	1.14004	12.3171	-72.7611	0.0127677
124	6.29624	13.3442	-72.2862	0.0127152
125	9.21303	14.335	-70.6397	0.0124429
126	1.51216	12.6831	-70.671	0.0125133
127	4.61183	13.2036	-69.185	0.0122252
128	4.29341	13.6694	-68.7642	0.012183
129	3.0519	13.1708	-68.5207	0.0121715
130	6.18016	11.8622	-66.363	0.0118461
131	6.53739	13.4534	-65.8902	0.011776
132	7.67192	14.096	-65.362	0.0117406
133	4.25432	13.8085	-64.0905	0.0115081
134	1.47769	11.1803	-64.3404	0.0116048
135	4.24605	11.9913	-63.4851	0.0115015
136	2.58066	11.8972	-63.0568	0.0114734
137	6.85406	14.4521	-61.986	0.0113222
138	1.28311	11.9808	-61.0843	0.01128
139	1.18739	12.0566	-59.8577	0.0111511
140	5.462	11.9407	-59.4977	0.011115
141	5.93589	14.0695	-58.8275	0.0110407
142	7.16361	13.1643	-58.6603	0.0110382
143	5.29747	11.7995	-57.3231	0.0108646
144	4.32017	11.9573	-56.2834	0.0107277
145	7.1327	13.8915	-55.8366	0.010714
146	1.17542	11.8523	-55.7947	0.0107783
147	1.11966	12.2975	-55.6903	0.0108287
148	9.746	15.8288	-55.4738	0.0108398
149	4.43711	12.0777	-54.9216	0.0107975
150	1.21338	11.8	-55.0683	0.0108796
151	1.20103	12.9515	-55.2115	0.010953
152	3.73585	11.7392	-54.8256	0.010943
153	2.55232	11.7835	-54.2338	0.0108227
154	6.86111	11.8634	-53.6638	0.0107359
155	4.35968	12.5493	-53.1797	0.0106682
156	1.916	13.0991	-52.6998	0.0106257
157	1.19521	11.7433	-52.7245	0.0106689
158	4.10263	12.2942	-52.0797	0.0105817
159	1.18555	13.2224	-52.0368	0.0106295
160	5.70546	11.7499	-51.7428	0.0106028
161	1.41016	12.5954	-51.8957	0.0106939
162	6.47673	11.9963	-51.7568	0.0107002
163	1.31083	12.9538	-51.73	0.0107311
164	8.94985	11.8185	-51.3408	0.0107193
165	2.76908	11.559	-51.0515	0.0107036
166	2.39595	11.6311	-50.6811	0.0106505
167	6.88328	11.7403	-50.4258	0.0106466
168	1.23071	11.6891	-50.3156	0.0106418
169	6.70497	11.6184	-50.0976	0.010601
170	4.10843	12.3924	-49.7077	0.0105676
171	1.16898	11.6564	-49.5129	0.0105451
172	9.09269	11.9065	-48.9947	0.0104444
173	4.00369	11.5486	-48.7005	0.0104275
174	4.4419	11.6674	-48.4985	0.0104058
175	4.57346	11.5608	-48.524	0.0104128
176	7.33344	11.6358	-47.7991	0.0102869
177	1.08059	13.2163	-47.4544	0.0102407
178	4.80923	11.3375	-47.2629	0.0102195
179	6.86666	13.5876	-46.8353	0.0101746
180	6.54352	11.6168	-46.7043	0.010189
181	1.25267	11.8974	-46.7401	0.0102218
182	5.67723	12.4909	-46.6253	0.0102274
183	6.3635	12.1498	-46.2586	0.0102021
184	5.25102	11.7088	-45.7473	0.010121
185	3.44498	11.6172	-45.4652	0.0100921
186	2.46466	11.5575	-45.2568	0.0100787
187	1.55411	11.5222	-44.9764	0.0100659
188	7.14496	11.5835	-44.7547	0.0100313
189	1.3137	11.3154	-44.5461	0.0100149
190	5.25531	11.5861	-44.0442	0.00994484
191	1.13978	11.4771	-43.5563	0.00990915
192	3.72458	11.5892	-43.3069	0.00984561
193	6.06627	11.6418	-43.1827	0.00981904
194	1.13092	11.6379	-42.687	0.00972611
195	3.73608	11.2368	-42.3571	0.00968733
196	1.17238	11.5536	-42.1586	0.00963
197	6.18235	11.4735	-41.5923	0.00955071
198	1.27245	11.4357	-41.2712	0.00951245
199	1.11651	10.7684	-40.9313	0.00952972
200	1.70076	11.2152	-40.9402	0.00955309
201	4.11371	11.6856	-40.7787	0.00954012
202	4.36466	11.1319	-40.178	0.00945557
203	3.81755	11.153	-39.6716	0.00942318
204	2.35987	10.986	-39.5393	0.00943796
205	1.19579	11.1148	-39.3934	0.00941701
206	4.00741	11.1232	-39.2587	0.00940299
207	2.62585	11.5366	-38.6549	0.00934907
208	1.23364	11.2769	-38.3509	0.00935039
209	1.14801	11.4736	-38.1669	0.00935158
210	6.38103	11.3527	-37.987	0.00934196
211	1.77928	11.3756	-37.9127	0.00932353
212	2.724	11.4804	-37.6008	0.00930742
213	2.90238	11.2027	-37.4046	0.00927761
214	1.22102	11.3172	-37.1479	0.00925581
215	1.15533	11.3673	-36.9205	0.00914132
216	3.33397	10.9883	-36.2173	0.00898719
217	2.51654	11.4951	-35.9113	0.00892648
218	1.16677	11.4051	-35.7515	0.00890919
219	2.40059	11.3571	-35.6477	0.00891391
220	1.44177	11.0209	-35.1223	0.00879921
221	2.23911	11.3234	-34.8859	0.0087489
222	1.15578	11.3461	-34.3195	0.00866817
223	1.20103	10.8836	-34.1319	0.00863577
224	2.28016	11.4889	-33.9109	0.00859178
225	1.66635	10.8506	-33.7514	0.00854956
226	2.39458	11.3124	-33.5451	0.00852596
227	1.4141	11.4294	-33.2485	0.00846153
228	4.32993	11.2433	-33.0945	0.00848862
229	3.22875	11.1726	-32.8144	0.00846406
230	1.3979	11.3251	-32.1143	0.00835072
231	4.1417	11.4311	-31.5176	0.00825752
232	1.83867	11.2493	-31.0571	0.00815555
233	4.27427	11.544	-30.8446	0.00813661
234	1.40189	10.8178	-30.4502	0.00808365
235	3.19126	11.247	-30.1247	0.00802555
236	4.09825	11.0641	-30.1303	0.0080538
237	1.99285	11.5016	-30.1364	0.00806925
238	1.56608	11.0699	-29.9749	0.00804686
239	1.21577	11.1079	-29.8085	0.00803517
240	3.05744	11.4727	-29.7715	0.00801648
241	5.13691	11.1177	-29.6457	0.00800065
242	1.33761	11.0553	-29.2074	0.00790604
243	4.33705	11.6373	-28.9472	0.00786134
244	5.1599	11.3532	-28.6892	0.00781738
245	3.1569	11.5254	-28.6936	0.00783062
246	6.53929	11.3347	-28.3514	0.00777966
247	1.51818	11.4677	-28.148	0.00774732
248	5.46236	11.1577	-27.8289	0.00768952
249	4.18101	11.4476	-27.7343	0.00769939
250	5.93903	11.552	-27.2972	0.00758914
251	1.78341	11.5394	-26.9857	0.00752795
252	6.00526	11.4591	-26.4774	0.0074316
253	1.28364	11.4727	-26.2404	0.00740211
254	1.29955	11.502	-26.087	0.00737287
255	3.96154	11.0626	-25.9111	0.00736026
