Step	Best	Median	Predicted	Progress
0	104.716	107.367	0	0
1	103.728	107.002	-389.855	0.00951684
2	103.216	106.724	-271.786	0.00724008
3	102.056	105.289	-328.576	0.00836616
4	101.291	104.275	-326.81	0.00834707
5	97.3739	103.645	-342.969	0.00868645
6	68.9687	101.792	-412.89	0.0101117
7	83.1992	100.492	-483.069	0.0115761
8	62.2248	98.5212	-1133.17	0.0256293
9	8.51056	92.2404	-1884.56	0.0437411
10	58.6707	85.173	-2584.96	0.0641165
11	59.7828	86.6199	-2661.34	0.0670873
12	9.61126	89.2178	-2927.37	0.0777025
13	45.8759	88.3887	-2787.33	0.0751449
14	64.4681	88.6721	-2458.72	0.0681354
15	41.5868	84.6192	-2407.08	0.0678202
16	58.8426	86.1736	-2198.78	0.0632919
17	51.8127	85.4558	-2097.63	0.0618459
18	48.7203	85.5501	-1867.43	0.0534584
19	6.38951	83.4874	-2091.71	0.0653736
20	56.9939	86.1713	-1859.11	0.0557813
21	62.478	84.2876	-1630.98	0.0475711
22	14.33	84.2385	-1668.85	0.050111
23	11.7444	85.3572	-1681.35	0.0526474
24	15.6418	84.3957	-1736.23	0.0577838
25	12.3117	84.0339	-1764.18	0.0626852
26	8.46838	85.4588	-1815.87	0.0672317
27	14.6171	84.3818	-1662.36	0.062166
28	12.3339	83.8228	-1656.62	0.0592351
29	15.6508	81.8325	-1616.2	0.0600716
30	14.7545	83.8904	-1589.9	0.0611083
31	13.2351	85.6523	-1566.87	0.0601854
32	12.1033	81.2759	-1548.2	0.0582173
33	14.7126	85.5252	-1497.1	0.058062
34	7.59223	82.734	-1450.33	0.0579026
35	13.947	83.5334	-1417.94	0.0581829
36	10.6481	82.8246	-1304.46	0.0569077
37	9.56307	84.7441	-1271.28	0.0571823
38	12.2259	81.5093	-1212.03	0.0571333
39	9.97018	83.4203	-1162.58	0.0579706
40	9.90805	75.0902	-1101.91	0.0564228
41	9.94373	79.0396	-1009.48	0.0513647
42	13.2518	79.568	-892.439	0.0469352
43	12.1608	81.001	-647.4	0.0392606
44	8.7351	78.2971	-572.116	0.0369098
45	13.5343	74.5318	-490.244	0.0346093
46	12.3059	77.6932	-402.405	0.0320868
47	8.93528	74.0081	-334.882	0.0290774
48	8.32372	65.8382	-303.267	0.0271454
49	9.25317	73.7481	-266.32	0.0261506
50	7.24783	73.9479	-267.858	0.0265444
51	13.7093	70.9159	-230.623	0.025214
52	12.2008	72.2729	-207.832	0.0242035
53	11.7046	68.5021	-203.528	0.0234743
54	9.67023	57.0285	-189.149	0.0221964
55	11.7579	71.7836	-181.093	0.0215452
56	9.08203	71.8689	-177.319	0.0210863
57	12.896	75.3309	-165.177	0.0199001
58	11.2659	73.1856	-164.548	0.0196238
59	8.8317	69.924	-161.32	0.0193047
60	9.83867	75.3006	-138.668	0.0177034
61	8.42783	77.7088	-127.048	0.0168213
62	12.545	74.9003	-119.358	0.0160889
63	9.25291	69.8363	-109.778	0.0154656
64	7.26689	69.8735	-107.664	0.0154358
65	7.0948	58.3688	-107.687	0.0155813
66	8.09233	58.8786	-107.497	0.015627
67	10.2192	78.907	-101.119	0.0149324
68	5.20453	35.6164	-102.113	0.0151801
69	7.2938	33.9426	-101.324	0.0151272
70	8.00891	55.674	-97.8675	0.0146869
71	11.3091	18.4532	-95.3094	0.0144515
72	8.74033	15.9527	-91.9706	0.0141177
73	10.0123	75.1097	-87.9837	0.0136033
74	6.70646	66.6817	-87.6689	0.0136531
75	5.91485	35.8053	-88.0267	0.0138764
76	7.04941	75.4079	-85.852	0.0135243
77	11.141	63.6506	-84.007	0.0133475
78	11.1	58.9646	-83.0901	0.0133108
79	8.79142	60.2373	-82.2151	0.0132807
80	7.68271	71.6014	-81.1931	0.0132098
81	8.57586	69.9653	-79.4672	0.0131105
82	7.46252	49.7584	-76.1213	0.0127802
83	8.71974	63.1909	-72.6792	0.0122646
84	8.75311	46.7521	-71.7344	0.0121538
85	10.3825	61.801	-70.0891	0.0118447
86	9.03924	15.2895	-67.1279	0.0114006
87	9.23942	60.108	-66.7928	0.011374
88	9.20293	69.4367	-65.6474	0.0112711
89	8.18116	40.2071	-62.9164	0.0109476
90	10.2567	48.4888	-61.0719	0.0106536
91	9.10702	36.9873	-55.6082	0.0098382
92	7.78394	59.8823	-55.3443	0.00982411
93	8.75699	48.4875	-51.8966	0.00938981
94	5.19339	47.118	-51.6589	0.00939282
95	8.93403	71.6888	-49.9188	0.0091911
96	10.7454	62.5052	-49.007	0.00908591
97	8.06779	15.4347	-48.1378	0.00894877
98	6.31566	13.9183	-49.231	0.00916922
99	8.60788	15.99	-47.2218	0.00886483
100	9.4578	16.4959	-45.3358	0.00862514
101	9.28905	34.7977	-44.9769	0.00858693
102	9.40494	68.2589	-44.6316	0.00854933
103	8.88297	26.0853	-40.9369	0.00809566
104	9.05948	13.4006	-39.0514	0.00782789
105	7.51959	41.0106	-38.4841	0.00773126
106	7.94432	54.2992	-37.6077	0.0076008
107	7.1965	38.7552	-35.4091	0.00729551
108	7.52639	56.1248	-34.8015	0.0072246
109	7.73293	58.0597	-33.6246	0.0070509
110	8.01184	63.0243	-32.5368	0.00690317
111	8.28856	45.5472	-30.5333	0.00659837
112	8.53939	38.2847	-29.4625	0.00643437
113	6.81165	39.0695	-28.5845	0.00632608
114	7.01158	53.3061	-28.9753	0.00639794
115	9.47709	66.7729	-28.6344	0.00635156
116	8.23629	50.3629	-28.4396	0.00632038
117	7.94874	42.4131	-28.2386	0.00629559
118	6.7012	70.8095	-27.7309	0.00623907
119	8.06976	60.6302	-27.155	0.00616962
120	7.71626	67.0654	-26.5622	0.00609561
121	8.44598	72.9776	-24.9128	0.00584098
122	6.7034	27.6208	-25.4782	0.00594526
123	7.06685	60.176	-24.5312	0.00580134
124	8.45718	66.8412	-23.569	0.00567966
125	8.26759	55.6441	-22.9181	0.00557409
126	8.72861	15.2761	-22.2255	0.00546443
127	7.70926	47.0511	-20.835	0.00526835
128	7.82502	15.9358	-19.6579	0.00508867
129	7.26685	12.9068	-19.0198	0.00498927
130	7.92244	12.6687	-18.4249	0.00489707
131	8.02951	69.206	-17.9233	0.00481241
132	7.27887	60.9561	-17.8418	0.00480588
133	8.14492	60.8563	-17.6186	0.0047634
134	8.28265	65.088	-17.0573	0.00466496
135	7.34312	16.9167	-17.0463	0.00466417
136	8.56929	27.9351	-16.9077	0.00464676
137	7.47364	24.2528	-16.2389	0.00453243
138	8.02383	43.2641	-15.286	0.00437035
139	7.79658	39.708	-15.126	0.00435009
140	8.05221	43.1474	-14.8011	0.00430423
141	6.27632	18.0899	-15.2152	0.0043691
142	6.63757	37.5884	-15.3092	0.00438632
143	7.8537	51.6331	-14.9377	0.00433423
144	6.88317	37.4983	-14.7713	0.00431416
145	6.94365	53.1854	-14.4391	0.00426743
146	6.36565	40.5475	-14.59	0.00429317
147	8.71619	25.6909	-14.5246	0.00428571
148	5.98046	27.0967	-14.6462	0.00430726
149	7.89397	29.7003	-14.2141	0.00424184
150	7.02906	34.8962	-13.4447	0.0041107
151	7.42008	51.0614	-13.1188	0.00405615
152	7.0788	11.382	-13.0089	0.00403437
153	6.77907	38.0231	-13.0605	0.00404763
154	4.95787	17.5396	-13.1907	0.00407211
155	6.98164	28.6138	-13.14	0.00406408
156	7.44851	28.732	-13.1073	0.00405618
157	7.24031	11.4593	-13.0997	0.00405375
158	8.19527	11.628	-13.0164	0.00404054
159	6.21714	10.9935	-12.9952	0.00403908
160	7.94614	12.2326	-12.5741	0.00397499
161	7.65772	13.3623	-12.4168	0.00394677
162	6.67943	10.0661	-11.9601	0.00387458
163	7.99486	40.0154	-11.7749	0.00383268
164	7.24649	19.8669	-11.6731	0.00381384
165	6.2402	17.3149	-11.7651	0.00383275
166	6.14539	20.4943	-11.9277	0.00386832
167	8.05378	33.0671	-11.5194	0.00379238
168	6.30139	37.0112	-11.3715	0.00377735
169	7.36227	21.1983	-11.1611	0.003742
170	8.20176	10.4533	-10.9286	0.00370194
171	7.46299	21.6324	-10.6672	0.003662
172	5.69768	9.95734	-10.818	0.00368761
173	5.86737	14.3047	-11.0279	0.00372822
174	5.23921	10.608	-11.2568	0.00377119
175	7.72532	43.7367	-11.0974	0.00374217
176	6.98876	32.8451	-10.9556	0.00371501
177	4.74689	16.0869	-11.2087	0.00376271
178	6.7733	9.66676	-11.0601	0.00373449
179	6.41268	22.8181	-10.9603	0.00371953
180	5.08226	10.2299	-11.1291	0.00374849
181	5.946	28.1973	-11.2215	0.00377152
182	6.03707	23.6706	-11.0791	0.00374735
183	6.49785	15.8519	-10.9523	0.00372783
184	5.74345	28.9551	-10.8024	0.00370712
185	6.01745	40.3997	-10.8432	0.00371294
186	6.1226	44.9393	-10.8622	0.00371478
187	7.60834	37.3197	-10.5885	0.00366856
188	6.46566	13.2308	-10.1668	0.00358954
189	6.24434	39.3744	-10.1241	0.00358144
190	6.06426	23.5559	-10.0689	0.00357081
191	5.70082	38.4714	-10.1885	0.00359432
192	5.81831	19.5171	-10.3022	0.00361669
193	6.20216	30.9064	-10.2483	0.00360642
194	5.07427	49.5694	-10.2853	0.00361427
195	6.73504	37.6739	-10.3126	0.00361947
196	4.78974	58.1953	-10.3496	0.00362738
197	4.53141	49.4842	-10.5514	0.00366668
198	7.08385	49.2069	-10.4125	0.00364031
199	7.42481	40.4608	-10.3226	0.00362294
200	6.25568	17.616	-10.1309	0.0035856
201	7.73961	44.5469	-9.98012	0.00355713
202	6.00375	36.1863	-10.0115	0.00356294
203	4.94359	9.56669	-10.1176	0.00358442
204	7.40799	31.3467	-10.0741	0.00357568
205	6.78463	29.5367	-9.9145	0.00354302
206	6.65626	43.241	-9.79853	0.00352224
207	6.64713	22.3467	-9.71054	0.00350609
208	6.32052	36.3061	-9.59351	0.00348361
209	7.93475	45.6313	-9.3818	0.00344155
210	7.57303	30.873	-9.30196	0.00342525
211	4.28421	17.3592	-9.44167	0.00345343
212	5.07985	44.1887	-9.71478	0.00350805
213	7.2722	20.3267	-9.50153	0.0034654
214	6.78894	28.4655	-9.421	0.00344888
215	7.09136	33.822	-9.31558	0.00342603
216	6.43401	44.3148	-9.12293	0.00338989
217	7.02679	30.6803	-8.86371	0.00333758
218	6.52199	28.8839	-8.75907	0.00331836
219	5.71417	29.7536	-8.7319	0.00331375
220	6.14102	18.6869	-8.61027	0.00329081
221	5.94918	21.3949	-8.33984	0.00323665
222	7.24982	24.7868	-8.249	0.00321775
223	6.04123	28.4155	-8.17845	0.00320452
224	6.80826	11.7717	-8.09935	0.00318943
225	6.76118	26.0851	-8.00832	0.00317115
226	6.66787	16.5404	-7.95775	0.0031612
227	7.10586	20.4666	-7.83329	0.00313751
228	6.93692	9.38124	-7.72435	0.00311593
229	4.61672	12.6414	-7.88653	0.00314738
230	6.73916	14.1267	-7.77716	0.00312567
231	6.37915	9.85214	-7.64948	0.00310179
232	7.71449	15.0192	-7.57115	0.00308517
233	6.14161	9.42675	-7.4961	0.00307134
234	6.53653	24.7054	-7.40397	0.00305205
235	6.63896	9.64163	-7.30716	0.00303041
236	7.47299	25.1935	-7.21151	0.00301034
237	7.23508	9.71371	-7.0948	0.00298911
238	6.15583	9.60763	-6.83461	0.00293618
239	8.23698	9.8923	-6.81554	0.00293183
240	7.49993	9.33923	-6.7217	0.00291126
241	6.74698	28.4863	-6.57319	0.00288094
242	4.87797	31.7405	-6.7704	0.00291976
243	7.15373	33.6089	-6.61596	0.00288829
244	6.3767	31.6848	-6.46471	0.00285816
245	6.32969	44.0671	-6.42845	0.0028497
246	6.13747	40.4404	-6.37413	0.00283806
247	6.14024	33.4407	-6.37695	0.00283831
248	7.00376	44.6345	-6.22098	0.00280827
249	4.9949	31.4072	-6.22811	0.00280949
250	6.29543	20.537	-6.10963	0.00278623
251	5.58565	37.5952	-6.04433	0.00277189
252	3.73058	27.6387	-6.15564	0.00279401
253	5.70202	27.1947	-6.09008	0.0027796
254	6.02236	29.4248	-6.05893	0.00277307
255	6.46407	9.41934	-5.98014	0.0027564
256	5.92912	44.0579	-5.85725	0.00273345
257	6.1001	33.9105	-5.70227	0.00270124
258	4.69222	8.14693	-5.83349	0.00272752
259	4.7924	31.4506	-5.98072	0.00275509
260	5.39775	15.9544	-5.83009	0.00272551
261	5.96869	30.6454	-5.71584	0.00270155
262	4.86724	34.5097	-5.79292	0.00271642
263	5.24393	10.4094	-5.74623	0.00270625
264	3.80956	38.2063	-5.83708	0.00272381
265	5.60304	37.589	-5.79018	0.00271359
266	5.88608	38.1158	-5.76372	0.00270861
267	5.49807	34.8401	-5.63833	0.00268208
268	5.89918	42.9436	-5.56982	0.00266629
269	7.62143	45.1879	-5.48917	0.00265035
270	6.84681	24.7161	-5.43481	0.00264081
271	6.34816	27.3233	-5.32458	0.00261688
272	5.34727	39.4104	-5.23929	0.0025988
273	6.72147	33.4117	-5.16899	0.00258374
274	4.98712	18.2413	-5.23264	0.0025964
275	5.23411	26.928	-5.1843	0.00258538
276	5.77293	31.391	-5.12105	0.00257106
277	6.02199	44.8452	-4.99005	0.00254473
278	5.9175	30.2102	-4.95282	0.00253773
279	5.73967	31.5899	-4.90853	0.00252782
280	6.29356	41.0579	-4.8053	0.00250722
281	5.88786	41.3101	-4.78619	0.0025027
282	3.62788	33.3394	-4.84523	0.00251352
283	6.3395	17.8576	-4.826	0.00250898
284	5.30901	48.2802	-4.79228	0.00250138
285	5.81193	49.968	-4.7463	0.00249135
286	6.60197	43.2958	-4.68156	0.00247689
287	5.54296	32.4317	-4.6268	0.0024647
288	6.20735	42.4389	-4.50789	0.00243939
289	7.07052	44.295	-4.4334	0.00242335
290	5.72888	41.7794	-4.36335	0.00240837
291	5.64642	32.3567	-4.25076	0.00238488
292	5.87649	31.9396	-4.2187	0.00237774
293	5.36415	55.1411	-4.12183	0.00235839
294	5.59136	50.5888	-4.02003	0.00233609
295	3.6446	37.7857	-4.15897	0.00236397
296	5.99035	31.5412	-4.05683	0.00234156
297	5.94623	30.5821	-3.97512	0.00232385
298	5.45436	41.4481	-3.96791	0.00232097
299	5.50936	30.4129	-3.93241	0.00231303
300	5.68138	39.2582	-3.91017	0.00230804
301	7.52282	50.8597	-3.88227	0.00230204
302	5.98226	36.5462	-3.79113	0.00228304
303	5.36437	51.2369	-3.70856	0.00226604
304	6.43624	24.417	-3.67525	0.00225802
305	5.89506	46.8083	-3.58327	0.00224004
306	6.11344	33.3283	-3.48821	0.00222047
307	5.41511	47.1059	-3.46304	0.00221462
308	5.22511	53.4529	-3.39572	0.00219951
309	6.21312	29.7449	-3.31517	0.00218233
310	5.96009	31.7768	-3.30778	0.00217989
311	7.17	40.9139	-3.25878	0.00216975
312	6.24313	29.8451	-3.19928	0.00215809
313	4.93251	25.7748	-3.19862	0.00215714
314	6.01686	20.5957	-3.15977	0.0021482
315	6.48594	14.4441	-3.11031	0.00213742
316	5.78083	34.5753	-3.04524	0.00212326
317	4.39973	30.1256	-3.09524	0.00213223
318	5.27016	34.6796	-3.06367	0.00212497
