Step	Best	Median	Predicted	Progress
0	90.5168	96.6146	0	0
1	85.4636	95.084	-2441.1	0.0591261
2	85.2404	94.459	-1233.85	0.0304783
3	84.8151	93.9333	-127.847	0.00498969
4	85.6526	93.4542	-77.5481	0.00381155
5	79.6552	92.9747	-128.697	0.00501472
6	80.3146	93.7108	-399.981	0.0114891
7	82.9389	92.8828	-261.471	0.00817662
8	82.8366	93.2792	-141.035	0.00531589
9	78.5969	91.4736	-262.844	0.00824403
10	82.1903	92.9595	-141.93	0.0053443
11	77.834	91.0506	-151.268	0.00557214
12	82.9697	93.1218	-140.594	0.00531922
13	82.2508	93.2259	-130.943	0.00508948
14	81.2453	91.3457	-93.6777	0.00419747
15	78.8228	88.6101	-118.977	0.0048055
16	81.0188	91.1142	-94.3761	0.00421516
17	80.706	86.9434	-67.1933	0.00356438
18	77.0613	86.3084	-87.8098	0.0040568
19	68.8204	90.2127	-110.468	0.00460738
20	79.9738	90.4516	-88.4801	0.00407332
21	67.0604	89.6425	-111.225	0.00462871
22	78.6936	89.9376	-97.8784	0.00430366
23	71.2525	89.5165	-112.678	0.00466725
24	78.145	89.3625	-107.731	0.00454672
25	76.6714	85.8318	-106.89	0.00452788
26	61.2561	90.7866	-115.018	0.00472866
27	75.4058	88.4997	-113.85	0.00470266
28	75.3018	88.7128	-112.693	0.00467727
29	78.5063	90.4698	-112.641	0.00467595
30	43.6892	90.1461	-113.445	0.00469925
31	74.4141	91.8749	-113.391	0.00469792
32	44.0987	90.7666	-114.197	0.00472144
33	56.9741	86.6358	-121.426	0.00490356
34	74.8854	83.8941	-114.949	0.00474384
35	55.5865	83.2392	-122.204	0.00492772
36	50.5488	89.1027	-133.07	0.00520825
37	56.8717	85.9586	-141.097	0.00542053
38	49.2088	85.771	-154.451	0.0057765
39	72.0833	84.702	-141.943	0.00545007
40	73.4064	90.5585	-134.705	0.00526307
41	57.8604	83.5923	-142.789	0.00547994
42	61.9726	85.1952	-153.879	0.00578043
43	50.6106	87.7602	-166.936	0.00613916
44	48.3434	84.4463	-177.196	0.00642906
45	74.9468	88.6134	-167.869	0.00617708
46	74.0505	84.1896	-155.65	0.00584804
47	55.0236	82.5972	-168.801	0.00621548
48	42.4388	81.9825	-179.133	0.0065128
49	51.5043	81.0855	-186.993	0.0067426
50	60.841	80.9005	-191.346	0.00687821
51	46.3675	78.6453	-199.476	0.00711699
52	56.5563	81.8877	-208.233	0.00738588
53	45.1558	78.2521	-232.011	0.00811592
54	56.3172	78.3338	-235.354	0.00821287
55	39.021	79.2731	-242.682	0.00844087
56	7.5882	79.5637	-252.689	0.00875915
57	36.5166	77.3644	-264.524	0.0091833
58	38.2208	81.3095	-274.458	0.00956744
59	46.3992	79.0064	-280.516	0.00980919
60	59.3358	80.876	-274.037	0.00960175
61	48.5318	79.4645	-269.608	0.00944438
62	49.7944	81.3248	-267.224	0.00938933
63	39.5219	79.4414	-270.835	0.00953318
64	18.7948	81.9815	-277.779	0.00983047
65	17.3438	81.3345	-299.365	0.0106032
66	31.5567	81.6304	-302.425	0.0107482
67	33.3208	79.5448	-308.983	0.0109738
68	48.6578	78.8532	-301.51	0.0107904
69	50.4342	79.531	-297.207	0.010681
70	36.6564	77.2682	-306.438	0.0110256
71	34.9688	80.2562	-311.78	0.01122
72	52.6841	77.6277	-307.819	0.0111485
73	34.4467	77.7428	-313.178	0.0113473
74	37.1575	77.3178	-318.606	0.0115455
75	34.9114	79.4089	-318.207	0.0115694
76	10.7148	78.1898	-323.431	0.011816
77	13.7495	77.9663	-334.033	0.0122869
78	33.2322	76.9385	-332.612	0.0122753
79	36.2555	77.4236	-330.385	0.0121832
80	34.496	77.4498	-331.617	0.0122347
81	32.8813	77.7085	-333.188	0.012339
82	15.5439	77.4656	-337.806	0.0125926
83	25.7661	79.9473	-340.757	0.0128075
84	27.6906	74.2623	-340.892	0.0128259
85	28.3061	79.8112	-341.139	0.0128754
86	8.61224	78.4246	-344.584	0.0130948
87	32.7557	78.0983	-342.608	0.0130433
88	28.1901	78.5066	-342.579	0.0130826
89	49.475	75.9713	-341.901	0.0130623
90	41.125	75.2249	-337.896	0.0129722
91	53.5071	77.3654	-329.809	0.0127067
92	40.6388	78.1081	-328.402	0.0127048
93	13.7431	73.2338	-331.224	0.0128703
94	38.7127	74.1352	-329.809	0.0128683
95	34.9967	74.5331	-331.082	0.0129657
96	21.6324	74.4785	-329.922	0.0130035
97	26.9138	74.9574	-328.435	0.0129976
98	40.5705	73.7094	-323.835	0.0128313
99	36.8985	69.6082	-322.5	0.0128401
100	34.4719	74.0963	-319.487	0.0127711
101	38.6024	74.1228	-317.84	0.0127462
102	28.2892	68.0545	-314.28	0.0126889
103	34.155	74.3904	-311.451	0.0126133
104	38.5046	72.9018	-309.383	0.0125297
105	29.9202	73.5367	-306.796	0.0124618
106	34.0371	73.7285	-305.086	0.0123961
107	37.1966	74.253	-303.268	0.0123183
108	31.3337	60.2374	-298.151	0.0121229
109	26.641	72.9705	-296.38	0.0120534
110	21.1907	71.9255	-292.13	0.0118936
111	28.9573	62.073	-288.543	0.011783
112	25.357	72.6685	-285.044	0.0116382
113	34.7645	58.9096	-279.192	0.0113608
114	38.395	61.2396	-278.571	0.0113496
115	19.6744	64.8667	-276.458	0.0113078
116	0.790122	58.8016	-279.761	0.0114799
117	18.4777	74.4419	-278.87	0.0114906
118	10.2397	59.1188	-279.618	0.0115722
119	28.1713	73.8053	-274.87	0.0113879
120	22.8918	64.4237	-272.474	0.0113065
121	21.3827	72.93	-272.189	0.0113464
122	30.8292	60.0246	-270.194	0.0112726
123	16.0598	56.9214	-268.376	0.0112229
124	26.1284	58.1711	-266.548	0.0111995
125	30.5311	73.1283	-264.259	0.0111524
126	10.4744	60.5185	-263.784	0.0112041
127	27.4324	57.5877	-261.497	0.0111498
128	24.0517	71.6885	-258.521	0.0110117
129	33.6677	73.3919	-256.117	0.010945
130	9.95476	64.3247	-255.875	0.0109734
131	30.2616	67.5427	-251.62	0.0108309
132	26.5753	64.6756	-250.612	0.010814
133	35.5926	63.7986	-247.365	0.0107227
134	16.7203	69.1274	-241.488	0.0105004
135	20.9352	67.7948	-238.223	0.0103984
136	34.877	59.3941	-236.406	0.0103661
137	22.5307	74.2333	-234.73	0.0103134
138	20.2799	70.1308	-232.162	0.010212
139	37.1709	70.849	-227.441	0.0100365
140	30.5417	66.6294	-222.34	0.00981854
141	32.9188	61.192	-219.226	0.00973217
142	30.6022	73.3354	-218.24	0.00969834
143	30.9617	72.6049	-216.713	0.00965859
144	32.4337	64.0117	-213.415	0.00955238
145	30.0536	62.6976	-209.338	0.00941945
146	14.6585	73.9319	-208.722	0.0094464
147	22.4306	57.8737	-205.946	0.00935606
148	24.7447	72.4563	-203.485	0.00925488
149	29.6171	72.4648	-194.344	0.00903
150	15.6284	58.8575	-192.849	0.00899432
151	8.93956	66.2602	-191.955	0.00903968
152	20.9052	58.1823	-189.884	0.009001
153	33.5641	58.6416	-189.902	0.00902217
154	8.37295	57.255	-190.521	0.00907925
155	1.29739	65.9003	-192.491	0.00918252
156	28.2716	59.18	-188.452	0.00907035
157	22.3909	58.645	-186.614	0.00904871
158	34.1325	73.4952	-181.755	0.00884217
159	0.886554	72.1568	-184.947	0.00904207
160	24.2938	69.5704	-182.536	0.00892105
161	25.7872	58.2654	-180.049	0.00883402
