Step	Best	Median	Predicted	Progress
0	76.4	91.4568	0	0
1	70.3902	90.3531	-2934.52	0.0853785
2	63.6887	88.4263	-3114.16	0.0950505
3	68.142	88.813	-2946.53	0.0933484
4	64.8476	86.3694	-1379.21	0.041748
5	59.1247	88.2072	-1365.57	0.0430434
6	45.0188	83.9633	-1919.94	0.0630332
7	65.7306	86.9284	-1371.27	0.0449795
8	52.4156	81.1508	-1422.08	0.0470055
9	45.1144	84.2843	-1515.88	0.0521579
10	59.7895	86.9408	-1427.97	0.049324
11	39.6075	83.6591	-1522.14	0.0550281
12	65.5056	83.2417	-1396.51	0.0506781
13	48.0221	83.9283	-1243.25	0.0458016
14	49.0638	78.0759	-1065.27	0.038813
15	54.8693	81.6921	-774.992	0.028068
16	64.4126	82.0127	-655.037	0.0240262
17	24.406	80.2778	-778.28	0.0288786
18	49.5951	82.2848	-661.054	0.0247417
19	43.6691	76.22	-676.227	0.0255131
20	44.615	81.3461	-603.249	0.0229439
21	0.990257	77.3843	-692.98	0.0266697
22	50.6731	79.8636	-605.839	0.0234827
23	32.7063	78.5668	-636.72	0.0252112
24	33.3392	78.9862	-643.796	0.0259212
25	50.7837	77.2233	-584.644	0.0238168
26	51.852	75.2458	-543.404	0.0222757
27	51.5874	75.6185	-503.671	0.0206413
28	40.1467	76.4945	-467.28	0.0190711
29	34.7007	76.346	-496.881	0.0207632
30	53.0709	79.9509	-469.307	0.0194419
31	51.6915	76.1586	-430.8	0.0182081
32	47.7414	73.7707	-394.918	0.0169195
33	44.0035	70.573	-369.567	0.0156247
34	50.4548	73.3465	-324.537	0.0137822
35	29.487	71.2407	-371.203	0.0158727
36	34.1538	70.418	-361.273	0.0157405
37	18.4049	64.3987	-398.869	0.0176704
38	15.6461	73.4042	-425.084	0.0189285
39	35.679	71.1928	-410.535	0.0183857
40	7.31596	71.3884	-426.91	0.0192937
41	33.1658	63.7624	-412.303	0.0187301
42	30.7217	64.751	-390.321	0.0177773
43	17.4401	62.2269	-386.26	0.0178049
44	27.8993	64.6206	-384.251	0.017976
45	40.9164	64.4713	-366.731	0.0172925
46	18.1135	63.9493	-380.987	0.018078
47	0.688992	68.1694	-396.467	0.0188894
48	35.4163	70.7912	-382.618	0.0184108
49	36.8725	71.1741	-369.273	0.0178874
50	10.0569	68.1051	-384.249	0.0187561
51	20.8908	72.6098	-394.451	0.0194132
52	21.7707	67.0632	-394.902	0.0195766
53	0.755348	69.989	-401.172	0.0200093
54	0.961448	67.1408	-410.131	0.0206938
55	8.12625	64.1659	-424.98	0.0215708
56	30.0076	68.0388	-411.846	0.0211311
57	40.5737	65.6783	-404.543	0.0208434
58	33.157	64.032	-399.897	0.020798
59	26.5624	57.8664	-392.893	0.0205643
60	10.9792	68.5027	-401.561	0.0212398
61	13.5756	64.8114	-402.361	0.0214797
62	14.3311	61.0081	-404.495	0.0217757
63	17.6992	58.6502	-402.166	0.021725
64	0.896698	53.891	-408.962	0.0223669
65	0.962054	54.3461	-412.348	0.0227066
66	0.727959	64.5907	-422.572	0.0236012
67	0.627709	64.6041	-431.112	0.024441
68	0.653221	58.9288	-441.004	0.0251638
69	0.669483	63.9773	-451.027	0.0262842
70	30.6089	54.6134	-442.79	0.0258134
71	0.640768	57.9439	-449.87	0.0267922
72	0.833	55.1954	-451.865	0.0274574
73	0.891732	58.2917	-456.706	0.0276655
74	0.704897	53.5753	-456.651	0.0278257
75	7.95948	49.4166	-450.533	0.0277884
76	16.4579	60.2309	-449.052	0.0280362
77	0.858165	56.9673	-447.259	0.0282277
78	0.967997	54.401	-442.464	0.0283273
79	0.871793	62.8431	-438.466	0.0284013
80	0.789622	64.6226	-432.104	0.0279729
81	0.775815	72.7685	-424.562	0.0276915
82	0.812413	56.0467	-423.22	0.0279545
83	0.854892	65.0276	-419.127	0.0278543
84	0.753239	63.3169	-414.102	0.0277493
85	0.823395	74.9514	-408.962	0.0277275
86	0.881626	66.6699	-404.06	0.0279322
87	0.85016	52.3075	-402.457	0.0279425
88	0.86084	59.4109	-398.263	0.0279563
89	0.787214	56.9892	-393.819	0.0279665
90	0.870351	48.7161	-390.835	0.0281466
91	0.968004	51.5488	-388.365	0.0281478
92	0.737953	56.6322	-388.096	0.0281536
93	0.72377	55.0766	-384.55	0.0282402
94	0.766299	46.5215	-381.349	0.028099
95	0.739853	54.0901	-376.458	0.0282278
96	0.821494	38.5469	-369.898	0.0280246
97	0.798039	48.4459	-361.49	0.0278037
98	0.747485	50.4359	-359.702	0.0279872
99	0.72249	54.8424	-347.837	0.0273798
100	0.717501	54.1075	-344.983	0.027424
101	0.827666	48.6339	-340.817	0.0272701
102	0.782066	52.6126	-335.041	0.0271052
103	0.819605	45.0824	-333.978	0.0270432
104	0.70794	39.4955	-331.428	0.0271102
105	0.691645	40.6942	-327.91	0.0268586
106	0.704565	55.5854	-324.782	0.026827
107	0.746674	54.539	-321.188	0.0267347
108	0.732617	38.707	-308.757	0.0259158
109	0.716597	49.6302	-294.781	0.0248612
110	0.734776	49.8766	-288.292	0.0244988
111	0.712032	48.5241	-278.065	0.0244241
112	0.779792	56.9275	-268.615	0.0243467
113	0.726337	57.3493	-255.464	0.0234824
