Step	Best	Median	Predicted	Progress
0	81.3307	94.9376	0	0
1	55.9637	92.0942	-12627.5	0.453275
2	70.1532	89.6338	-2724.2	0.0766127
3	74.9367	93.6358	2466.68	-0.0681864
4	78.8399	90.3412	2250.51	-0.0600531
5	58.8854	90.8502	2033.89	-0.0523941
6	74.0801	90.7218	896.838	-0.0225887
7	74.5546	88.4505	169.134	-0.00256547
8	64.701	87.5162	-21.5676	0.0025621
9	38.5383	86.7278	-361.519	0.0121727
10	55.7283	86.7235	-891.19	0.0274133
11	64.8946	86.3451	-552.971	0.0178246
12	52.2742	83.6186	-767.509	0.0245797
13	68.055	88.09	-555.435	0.0181481
14	57.5531	84.9724	-651.346	0.0212344
15	66.3728	86.8479	-541.708	0.0180097
16	59.5033	85.7805	-530.62	0.0173819
17	62.4114	85.8026	-393.649	0.013661
18	54.881	82.2271	-371.721	0.0131979
19	54.8511	82.704	-425.88	0.0149566
20	45.6893	82.0747	-489.561	0.0169557
21	53.5775	86.1386	-415.889	0.0149751
22	62.164	80.8447	-379.143	0.0139484
23	58.3651	82.0922	-376.283	0.0137854
24	54.1055	81.0868	-371.656	0.0135855
25	50.3861	84.3621	-396.61	0.0145165
26	58.2293	82.6352	-354.241	0.0131845
27	59.4174	81.998	-298.744	0.0114296
28	53.5985	82.1815	-289.148	0.0110864
29	59.3319	84.2201	-266.813	0.0103348
30	55.8881	82.9227	-214.568	0.00862674
31	52.6775	81.9479	-204.588	0.00842495
32	50.7464	82.8887	-209.645	0.00868758
33	53.5033	82.5599	-207.405	0.00855404
34	51.2106	80.7508	-208.633	0.00869254
35	48.2599	83.4975	-234.295	0.00946173
36	59.416	80.4854	-209.673	0.00876876
37	55.1751	80.5246	-193.545	0.00817645
38	50.347	81.0244	-193.607	0.00821764
39	48.1057	80.2135	-198.892	0.00842045
40	50.7936	80.0241	-188.738	0.00810928
41	56.1525	79.2172	-177.364	0.00771646
42	57.4909	85.9037	-158.792	0.00713466
43	51.0914	78.087	-150.863	0.00687811
44	49.1713	78.6708	-145.998	0.00677566
45	46.2006	81.0035	-161.385	0.00724926
46	51.4372	75.7277	-146.778	0.00682188
47	48.1207	76.6445	-144.781	0.00676998
48	51.1075	78.3622	-133.68	0.00642243
49	47.143	76.522	-137.026	0.00654545
50	50.8809	76.9847	-120.786	0.00599724
51	34.0212	73.523	-137.764	0.00658858
52	53.1166	76.387	-121.461	0.00603342
53	52.025	73.8668	-113.327	0.00574143
54	49.2316	74.3271	-106.519	0.00551504
55	36.334	77.3549	-114.456	0.005791
56	49.2093	76.5652	-107.136	0.00554562
57	44.3496	76.3261	-115.119	0.00582528
58	52.1267	75.549	-112.846	0.0057471
59	49.9661	77.7979	-107.439	0.00554722
60	44.9044	79.1707	-117.483	0.00591045
61	29.7601	76.8981	-120.524	0.0060364
62	51.6862	77.359	-118.135	0.00594559
63	48.5396	76.9386	-105.188	0.00548621
64	51.2379	80.9793	-92.1796	0.0050245
65	55.124	78.088	-82.834	0.00471598
66	49.9209	75.8403	-79.9797	0.0046199
67	45.0599	73.5612	-76.1104	0.00449836
68	46.148	73.4987	-77.5393	0.0045444
69	51.8265	78.1877	-73.3801	0.00441092
70	43.4088	77.4178	-75.4415	0.00448372
71	46.2383	77.9294	-73.1037	0.00440506
72	51.5287	73.3123	-66.6995	0.00419167
73	49.9869	71.0734	-61.3752	0.00400942
74	35.1969	70.2976	-67.1488	0.00420931
75	42.2055	70.044	-71.3398	0.00435273
76	45.0194	70.6974	-66.9441	0.00420518
77	48.3051	72.285	-60.8555	0.00399785
78	36.7046	72.2465	-67.3908	0.00422294
79	31.9272	70.0486	-72.2685	0.00439095
80	51.5116	77.549	-67.8375	0.00424085
81	49.1776	75.1036	-61.7011	0.00403007
82	43.3655	70.674	-62.1057	0.00404618
83	36.8128	74.2676	-64.2279	0.00412011
84	46.5048	74.0431	-62.5291	0.00406262
85	45.1397	69.1124	-61.499	0.00402714
86	30.7691	69.9315	-62.9525	0.00407919
87	30.0966	64.1931	-65.0891	0.00415434
88	45.7828	74.2255	-63.376	0.0040959
89	44.4899	68.2136	-62.3367	0.00405984
90	31.1682	70.033	-63.7994	0.00411274
91	45.3336	76.7296	-62.7555	0.00407639
92	49.8915	78.0067	-61.4304	0.0040283
93	40.4393	70.8382	-62.2892	0.00406177
94	42.1178	70.3972	-61.0573	0.00401795
95	44.9292	67.5314	-57.8261	0.00390404
96	47.2679	69.8458	-55.7268	0.00382421
97	37.9153	69.5986	-58.2237	0.00391934
98	45.0158	70.3407	-56.1165	0.00383889
99	30.6292	67.0998	-58.6214	0.00393476
100	42.2449	62.0543	-59.0856	0.00394741
101	42.064	69.3867	-56.6321	0.00385804
102	30.7029	69.5203	-59.612	0.0039677
103	31.6607	71.1333	-60.1226	0.00399116
104	46.3508	70.4507	-57.2856	0.00388362
105	45.1543	71.1474	-55.8508	0.00383189
106	46.9808	69.1365	-55.5837	0.00382186
107	37.7391	63.5836	-55.6115	0.003823
108	33.2878	64.8428	-58.065	0.00391402
109	46.5787	65.4297	-55.9931	0.00383767
110	33.5269	70.0118	-56.3486	0.00385133
111	39.9029	68.5075	-56.1086	0.00384228
112	39.6307	70.263	-55.5244	0.00381944
113	30.816	64.1709	-56.7564	0.00386735
114	33.7815	57.1483	-59.234	0.00396052
115	35.3896	64.563	-60.9317	0.00402918
116	37.2916	70.5498	-61.8146	0.00406911
117	47.5258	66.1354	-59.8947	0.00398969
118	45.2334	67.4311	-57.6291	0.00390224
119	34.327	63.6606	-60.2845	0.00400567
120	51.5495	70.2361	-58.0104	0.00391753
121	31.3485	65.8945	-59.431	0.0039745
122	42.9215	67.3532	-58.3918	0.00393293
123	32.3046	65.0521	-59.9344	0.0039948
124	32.613	66.9725	-62.2591	0.00408964
125	45.0246	72.2991	-60.1837	0.00400567
126	29.3965	68.412	-62.6519	0.00410644
127	32.1881	71.1235	-63.9608	0.00416119
128	32.2074	66.8874	-65.1267	0.00420585
129	46.1484	66.1378	-64.3572	0.00417858
130	30.8841	61.7141	-64.8197	0.00419788
131	35.2842	60.889	-64.7536	0.00419612
132	35.1009	65.6556	-64.9871	0.00420602
133	34.1117	72.6826	-64.4694	0.00418441
134	32.3274	66.3981	-65.3837	0.00422379
135	43.6601	67.2107	-64.6278	0.00419324
136	31.0519	65.4715	-65.6432	0.00423591
137	43.8007	71.0558	-64.0132	0.00417119
138	45.5454	67.8537	-63.1786	0.00413287
139	42.7427	64.5627	-62.6235	0.00411118
140	31.4754	69.4028	-63.0626	0.00412989
141	33.7531	60.6129	-64.2007	0.00417502
142	32.3205	67.4967	-64.7997	0.0042034
143	44.7989	66.6993	-64.0525	0.00417125
144	30.8724	70.0344	-65.1894	0.00422114
145	35.2863	61.3953	-64.4392	0.00418872
146	35.4962	61.9555	-63.9777	0.00417023
147	33.8352	62.3633	-62.7744	0.00412081
148	47.877	67.692	-62.2171	0.00410489
149	39.5762	65.939	-61.3651	0.00407079
150	42.7576	62.2772	-60.7454	0.00404358
151	38.7724	62.3086	-59.7037	0.00400189
152	44.1645	60.9692	-59.203	0.00398038
153	34.1273	55.4044	-58.6591	0.00395796
154	39.5647	66.085	-57.7326	0.00391979
155	31.0685	60.5669	-58.0212	0.00393209
156	42.9924	67.0299	-57.5532	0.0039144
157	44.2027	64.3501	-57.1912	0.00390027
158	31.1871	63.6899	-57.3617	0.00390767
159	46.9071	67.0271	-57.0884	0.00389748
160	38.2342	63.0984	-56.3977	0.00386934
161	41.2632	61.4411	-55.6351	0.00383919
162	32.5098	65.7911	-55.725	0.00384274
163	32.0523	67.7943	-55.0093	0.00381353
164	35.0096	62.1325	-54.7032	0.00380141
165	36.743	63.9123	-54.1174	0.00377832
166	33.5277	59.1773	-53.3932	0.00374931
167	30.1145	63.893	-54.1318	0.00377982
168	42.9363	65.7352	-52.9294	0.0037306
169	39.6282	60.6447	-51.9807	0.00369186
170	30.3465	66.7888	-52.2652	0.00370358
171	42.1111	67.6535	-51.789	0.00368551
172	31.6378	53.1957	-51.4635	0.00367084
173	32.3955	66.6933	-50.5859	0.00363681
174	31.4179	64.0508	-50.1296	0.0036175
175	31.9078	64.023	-49.4923	0.0035941
176	43.4026	65.8851	-48.9194	0.00357038
177	32.4715	57.0216	-48.7874	0.00356532
178	31.1446	54.25	-48.4789	0.00355397
179	32.371	64.0551	-48.5131	0.0035553
180	33.3149	62.9086	-48.1394	0.00354066
181	32.4316	61.6441	-47.8829	0.00352922
182	32.6757	62.1398	-47.7956	0.00352573
183	36.6544	57.5182	-47.4344	0.00351261
184	42.9604	60.1529	-47.0558	0.00349871
185	30.9807	52.9164	-46.4564	0.00347081
186	35.4039	53.3514	-46.2249	0.0034603
187	33.2399	60.8375	-45.8137	0.00344204
188	34.6176	57.3856	-45.3847	0.00342142
189	43.43	58.7637	-44.7829	0.00339878
190	40.4463	61.2019	-44.249	0.00337814
191	32.0112	53.661	-43.9245	0.0033662
192	34.7454	59.7298	-43.306	0.00334415
