Step	Best	Median	Predicted	Progress
0	91.0266	119.002	0	0
1	89.9943	117.767	-426.184	0.0114714
2	83.376	114.033	-1829.27	0.0448511
3	86.3707	111.586	-754.752	0.0191429
4	82.3783	115.571	-998.656	0.0252515
5	18.3649	102.782	-1190.23	0.0301631
6	61.013	102.091	-2017.02	0.0540351
7	73.9651	102.025	-1405.14	0.0368307
8	47.1057	97.9491	-2058.97	0.0581648
9	75.5566	104.066	-1411.04	0.038239
10	75.0822	99.2365	-1171.48	0.0318752
11	71.6578	98.5512	-871.33	0.0237729
12	61.2469	95.8654	-1086.43	0.0302282
13	60.3052	96.71	-1099.37	0.0311374
14	57.3513	98.2447	-1104.53	0.0318092
15	64.1118	95.3241	-1036.16	0.0301015
16	67.8197	97.7257	-936.383	0.0270996
17	58.7291	97.1098	-870.48	0.0253327
18	74.8827	96.5059	-807.432	0.0237609
19	79.6341	97.1959	-733.478	0.0218535
20	61.8647	95.5044	-629.558	0.0190421
21	71.3839	96.8645	-514.937	0.0158643
22	77.169	96.2585	-442.967	0.0139501
23	59.5834	94.8911	-232.087	0.00835101
24	73.5879	97.4914	-95.2934	0.00453666
25	57.0198	92.1812	-219.304	0.00802467
26	51.4795	95.2455	-302.045	0.010415
27	55.6078	95.3359	-367.08	0.0123854
28	67.6216	96.6967	-303.496	0.0105246
29	55.8884	94.6792	-354.55	0.012107
30	70.8432	96.5898	-304.946	0.0106366
31	58.9858	93.9173	-268.306	0.00957663
32	67.3531	95.2018	-244.464	0.00889302
33	43.0919	94.1431	-269.613	0.00966923
34	65.3752	93.0091	-245.677	0.00897282
35	63.8974	90.0572	-233.45	0.00861677
36	56.068	91.9826	-236.158	0.00872086
37	66.2614	96.5188	-221.389	0.00828677
38	53.6006	94.2984	-237.331	0.00879758
39	53.9225	92.1736	-239.752	0.00893666
40	36.678	94.0189	-249.624	0.00926438
41	71.3163	92.9796	-240.93	0.00901724
42	66.4974	92.6488	-215.591	0.0081991
43	53.1199	92.3987	-221.782	0.00845407
44	47.3233	93.7517	-234.919	0.00885786
45	59.954	91.9267	-222.875	0.00852591
46	54.9091	84.8489	-198.784	0.00773655
47	51.2718	87.7499	-203.299	0.00795131
48	65.8075	92.0776	-189.041	0.00745687
49	37.0297	89.0416	-204.323	0.00801504
50	62.8003	87.2393	-190.012	0.0075129
51	63.6154	89.7351	-173.566	0.007037
52	25.8831	92.3518	-190.982	0.00756977
53	15.3883	86.9109	-206.37	0.00814562
54	37.4592	82.4017	-220.578	0.00868644
55	61.4653	90.0249	-198.18	0.00790818
56	37.0847	87.8144	-221.611	0.00876149
57	33.5145	84.9893	-237.954	0.00925117
58	42.8555	84.2285	-247.996	0.00960774
59	42.5583	91.8804	-250.567	0.00978074
60	45.9763	82.688	-249.612	0.00971743
61	55.1604	92.6964	-243.69	0.00953775
62	62.6493	92.5949	-224.867	0.00899912
63	61.7704	89.7989	-199.679	0.00816842
64	36.8277	86.6073	-225.94	0.00908084
65	64.1657	87.6557	-200.657	0.00823569
66	51.848	88.7228	-198.147	0.00814689
67	58.7197	85.4526	-186.84	0.007721
68	44.8209	84.2477	-181.443	0.00754457
69	53.5287	84.1836	-170.127	0.00721426
70	64.2591	81.7884	-162.489	0.00696194
71	50.7065	85.8064	-153.727	0.00660138
72	61.0957	88.0666	-145.899	0.00627827
73	55.7974	82.9672	-135.374	0.00591926
74	64.4196	83.4066	-130.757	0.00578669
75	47.8046	84.5093	-123.665	0.00558785
76	41.1203	84.6756	-126.627	0.0056929
77	44.7099	81.3033	-127.864	0.00576275
78	56.9069	85.8432	-121.551	0.00556815
79	64.2549	83.5942	-114.911	0.00537592
80	37.6643	83.1311	-122.228	0.00559932
81	59.0811	83.6343	-114.161	0.00536628
82	67.406	84.7614	-105.92	0.00511668
83	53.9255	82.9916	-99.7525	0.00489846
84	47.2073	85.0781	-98.3547	0.00487058
85	46.2628	84.5748	-102.264	0.00501055
86	59.6729	83.7101	-91.5347	0.00465309
87	50.2807	81.4062	-84.8817	0.00444932
88	64.4431	81.6998	-78.69	0.00426227
89	54.7344	78.8078	-73.5433	0.00410348
90	40.1436	78.3541	-79.1995	0.00428051
91	49.1747	80.0768	-74.469	0.00413349
92	34.5341	81.8733	-79.709	0.00429891
93	51.5869	79.6731	-78.039	0.00424356
94	50.5347	78.2092	-79.9738	0.00429689
95	36.9382	81.0713	-81.6297	0.0043551
96	55.8429	79.7093	-80.4835	0.00431543
97	16.2632	80.7557	-82.144	0.00437415
98	55.9936	81.1098	-80.9933	0.00433413
99	61.3998	80.9236	-75.3938	0.0041503
100	63.7611	81.6201	-70.1682	0.0039963
101	49.925	78.399	-64.529	0.00382471
102	38.178	76.8894	-67.1817	0.00390702
103	52.1419	80.7007	-61.5223	0.00373474
104	54.6984	77.9789	-50.864	0.00339068
105	35.0601	79.1244	-54.7219	0.00352771
106	56.0637	75.6861	-47.9552	0.00329826
107	61.2552	78.0361	-40.8342	0.00308134
108	36.2146	78.1309	-43.9011	0.00317912
109	42.9011	78.0993	-45.951	0.00325436
110	52.6514	78.5096	-43.5916	0.00316926
111	46.4269	74.1965	-40.6217	0.00308454
112	38.6555	79.3978	-43.2234	0.00317369
113	29.0349	78.2292	-46.6484	0.00328665
114	18.1467	77.7308	-51.0885	0.0034376
115	38.9216	75.1061	-52.9152	0.00349648
116	59.2593	78.6296	-49.753	0.00339105
117	18.0476	78.3442	-53.3057	0.00350875
118	51.8821	73.946	-50.1319	0.00340258
119	72.612	77.9804	-47.5402	0.00331236
120	40.6989	77.7696	-49.9333	0.00339434
121	28.4037	77.7258	-52.4099	0.00347892
122	47.2046	76.789	-50.8897	0.0034259
123	40.5973	78.6298	-51.6263	0.00345258
124	44.5798	74.1075	-53.5839	0.00351542
125	61.1991	77.907	-49.5589	0.00337488
126	43.2335	76.9974	-47.9534	0.00332408
127	38.1114	77.2824	-54.286	0.0035291
128	16.2381	75.5791	-55.8965	0.00358817
129	45.8509	74.062	-55.7893	0.00357475
130	59.817	75.8232	-51.2843	0.00343428
131	37.6593	76.934	-53.8957	0.00351904
132	58.4673	76.8087	-49.0754	0.00335823
133	19.5351	74.7267	-54.2796	0.00353146
134	38.2955	76.8224	-54.7869	0.00355526
135	60.3589	74.8032	-53.7914	0.0035157
136	52.5867	73.8775	-49.8086	0.00338094
137	44.6295	76.0914	-47.7588	0.00331212
138	43.8761	73.5987	-46.1939	0.00325807
139	46.5854	73.307	-44.0396	0.00318392
140	52.4727	73.3773	-40.4471	0.00306027
141	32.0358	76.9688	-44.3851	0.00319409
142	30.5566	75.396	-47.2352	0.00328937
143	45.3293	76.5946	-44.7306	0.00320432
144	60.4287	76.6791	-41.1136	0.00307911
145	45.7278	76.2694	-39.9268	0.00303459
146	37.7458	73.8035	-41.4469	0.00308862
147	51.8946	75.2896	-39.9846	0.00303534
148	27.8263	76.7487	-41.7802	0.00309819
149	41.3589	75.1016	-41.5642	0.00309158
150	47.7864	73.9291	-40.0357	0.00304205
151	50.931	73.2427	-38.2319	0.00297978
152	25.2804	73.1372	-41.1016	0.00307484
153	51.2137	74.3304	-38.5513	0.00298868
154	60.263	73.3998	-36.9704	0.00293653
155	49.715	74.5595	-36.2079	0.00290953
156	33.195	73.4941	-36.9386	0.00293484
157	60.9845	74.3538	-35.1048	0.00287433
158	38.9093	73.8065	-36.808	0.00293017
159	38.9681	73.7223	-37.0351	0.00293877
160	28.7464	73.7205	-37.7147	0.00296198
161	48.8476	76.4774	-37.3454	0.00294744
162	38.2688	77.0313	-38.0265	0.00297078
163	33.3622	75.8289	-40.3356	0.0030501
164	30.086	73.4186	-42.7625	0.0031279
165	32.0145	72.9434	-46.6032	0.00325423
166	30.6934	72.9952	-48.0304	0.00330476
167	43.8881	76.5136	-46.9953	0.00326647
168	49.5906	75.8686	-45.4548	0.00320833
169	21.055	73.5344	-47.3348	0.00327718
170	44.0913	75.0471	-46.2304	0.00323299
171	44.552	75.3542	-44.0418	0.00316389
172	33.6388	73.1361	-45.4398	0.00320816
173	27.4482	76.0782	-48.0016	0.00329843
174	18.2899	73.1807	-49.6932	0.00335738
175	39.6525	73.0788	-48.8087	0.00332384
176	45.3727	73.1245	-47.4247	0.00327077
177	24.038	74.3009	-49.1499	0.00333492
178	47.6326	73.063	-47.7613	0.0032815
179	33.5762	73.4817	-49.491	0.00334608
180	44.1921	73.9237	-48.098	0.0032923
181	44.5855	74.9883	-46.2733	0.00323353
182	42.2272	73.0483	-45.2483	0.00319769
183	48.34	75.6224	-43.0313	0.00311902
184	51.3152	73.6922	-41.614	0.00307009
185	56.7122	74.8276	-41.1495	0.0030514
186	42.1983	75.5887	-39.078	0.00297932
187	42.0626	73.92	-38.5939	0.00296105
188	22.1407	73.5372	-40.754	0.00303321
189	42.6521	75.3926	-38.8963	0.00296984
190	36.53	75.7718	-38.8953	0.00297036
191	35.5364	72.9319	-39.2816	0.00298246
192	58.2065	72.4985	-37.1076	0.00291089
193	34.2388	74.6518	-38.1544	0.00294634
194	30.8144	72.7272	-38.6298	0.00296332
195	24.8357	73.5184	-39.782	0.0030014
196	32.1484	74.2936	-41.3174	0.00305923
197	29.5999	73.4072	-42.2482	0.00309025
198	45.433	73.4156	-41.4217	0.00306188
199	45.0677	72.8188	-40.3852	0.00301953
200	46.3678	74.0363	-39.4246	0.00298663
201	55.2591	73.5882	-38.7603	0.00296101
202	46.2454	73.0749	-37.9088	0.0029316
203	48.5944	74.1685	-37.2409	0.00290892
204	18.7762	74.8402	-38.201	0.00294022
205	38.5224	73.2736	-37.6674	0.00292192
206	46.0891	64.8659	-37.1273	0.002903
207	18.2877	73.4948	-37.9574	0.00293048
208	44.7217	73.3951	-37.4151	0.00291145
209	27.2227	76.6473	-38.1095	0.00293453
210	45.0418	75.1037	-36.8086	0.00288977
211	21.3381	73.3427	-37.9482	0.00292819
212	40.0031	73.9755	-37.7022	0.00291874
213	45.4596	72.047	-36.3884	0.00287149
214	42.5524	74.1205	-35.4477	0.00284019
215	25.948	74.2306	-36.2208	0.00286522
216	30.2324	74.8852	-37.3413	0.0029041
217	22.5353	73.3282	-38.2815	0.00293637
218	21.5467	74.1684	-39.2965	0.00297027
219	51.7361	72.9335	-38.3194	0.00293668
220	46.4984	74.6498	-37.9089	0.00292106
221	33.9128	74.5105	-36.6372	0.00287619
