Step	Best	Median	Predicted	Progress
0	29.3821	95.9389	0	0
1	22.9726	89.1648	-3181.82	0.27901
2	24.8304	43.258	-1113.11	0.087641
3	26.4844	39.679	853.498	-0.0666131
4	23.7736	37.8601	197.546	-0.0137609
5	25.7621	40.5346	12.6201	0.000998721
6	25.0926	38.9058	-40.2467	0.00514093
7	25.6011	33.178	80.4146	-0.00436586
8	25.7944	30.5482	112.653	-0.00689725
9	25.3285	33.3752	83.9307	-0.00460485
10	24.9185	31.3353	43.769	-0.00146064
11	23.0475	28.3504	-22.2529	0.00371135
12	24.7265	34.0655	-36.2706	0.0048034
13	19.4459	28.5907	-49.4486	0.00582154
14	11.7589	36.9882	-74.3381	0.00778223
15	24.2878	30.996	-65.2006	0.00706526
16	18.8208	30.008	-74.7314	0.00784327
17	22.3369	40.3227	-84.0784	0.00867522
18	18.2463	27.6976	-123.439	0.0118937
19	17.1551	27.7444	-161.989	0.015347
20	16.0169	25.7036	-176.361	0.0168003
21	17.2757	28.828	-191.061	0.0182344
22	21.3304	28.243	-177.145	0.0170874
23	22.068	26.9494	-163.449	0.015833
24	22.7381	29.3943	-144.829	0.0141089
25	15.7743	30.5095	-164.179	0.0160877
26	15.5389	29.3926	-177.668	0.0175894
27	20.6403	26.2811	-164.909	0.0163508
28	16.8836	29.284	-169.397	0.0169932
29	16.1342	28.0997	-172.842	0.0174096
30	15.8993	25.667	-171.731	0.0174509
31	16.7584	25.9608	-166.607	0.0170922
32	15.7729	26.5262	-167.189	0.0171991
33	15.3641	24.516	-166.881	0.0172371
34	15.055	24.124	-162.335	0.0169679
35	15.5972	25.612	-158.995	0.0168441
36	15.781	25.5374	-150.721	0.0160946
37	15.1461	29.2906	-140.974	0.015189
38	13.7974	23.8202	-138.957	0.0151368
39	15.1576	23.2101	-136.8	0.0150351
40	13.6942	25.6709	-138.59	0.0152884
41	13.9133	60.1885	-136.847	0.0152193
42	11.8201	24.545	-138.048	0.0154279
43	15.9486	29.6735	-136.127	0.015344
44	13.7882	25.4958	-126.425	0.0146037
45	14.4526	23.7797	-126.08	0.014636
46	14.2389	23.6305	-126.14	0.0147118
47	12.4848	22.7027	-126.005	0.0147664
48	10.9059	28.5438	-128.884	0.0151541
49	13.1095	22.9029	-126.78	0.0150123
50	11.0677	24.2266	-124.06	0.0148553
51	11.2962	46.2933	-122.4	0.0147905
52	12.3087	23.2599	-120.926	0.014744
53	13.0533	22.275	-120.335	0.0147605
54	12.3415	21.0904	-119.872	0.0147823
55	12.3459	21.4312	-116.363	0.014343
56	12.1683	21.7134	-105.863	0.0133404
57	11.8532	21.3682	-104.204	0.0132185
58	11.6724	19.7841	-101.995	0.0130464
59	11.4109	19.9353	-98.3666	0.0127538
60	9.08344	21.9712	-102.447	0.0132188
61	8.63617	20.9017	-105.126	0.0135774
62	3.52792	21.1378	-109.527	0.0141356
63	11.0064	20.9578	-105.587	0.0137643
64	11.6705	21.4695	-103.35	0.0135778
65	11.0381	20.2917	-99.6764	0.0132612
66	11.8246	22.2407	-97.047	0.0130392
67	5.34137	20.4221	-100.113	0.0134394
68	12.3313	38.4442	-97.4728	0.0132115
69	10.3634	19.2258	-95.313	0.0130214
70	5.09963	25.9153	-97.8987	0.0133884
71	10.5892	19.9507	-95.73	0.0131932
72	7.4322	20.896	-96.8486	0.0133995
73	11.7042	16.3269	-95.8523	0.0133372
74	11.6214	13.8715	-94.7704	0.0132805
75	11.6796	20.2482	-94.8391	0.0132567
76	11.6687	19.0307	-92.3533	0.0129806
77	3.75722	13.1377	-95.2501	0.0134348
78	11.6164	21.4487	-92.7544	0.0131513
79	11.2754	18.7666	-89.8467	0.0128667
80	6.37305	16.9786	-91.6394	0.0131249
81	11.5277	17.9874	-89.7561	0.0129866
82	9.60544	13.3696	-89.2066	0.0129741
83	11.193	20.6825	-88.4974	0.0129612
84	11.2991	18.9031	-85.9298	0.0126988
85	11.3567	19.2999	-83.645	0.0124727
86	3.62598	18.8859	-86.3011	0.0128621
87	9.36417	12.4138	-84.0073	0.0126303
88	11.2964	20.4148	-83.3763	0.0126022
89	11.2564	12.7257	-79.9366	0.0122066
90	11.4621	19.5362	-78.7068	0.0120443
91	10.312	12.989	-78.5515	0.0120254
92	10.9508	14.1027	-77.6148	0.0118908
93	10.2046	15.7572	-76.6492	0.0118431
94	4.71596	30.1726	-77.6068	0.0119979
95	10.5414	18.9628	-75.5801	0.0118275
96	10.6648	31.7711	-73.0872	0.0115017
97	10.9203	42.675	-72.1644	0.0113981
98	9.69279	11.9952	-71.233	0.0113048
99	11.1335	12.5277	-69.4735	0.0110698
100	5.90268	15.471	-69.7927	0.0111686
101	11.1502	18.6459	-69.1804	0.011099
102	9.02053	11.9567	-68.7991	0.0110709
103	4.40367	11.9355	-69.4812	0.0112235
104	10.9496	12.3504	-69.0981	0.0111948
105	11.0957	18.7106	-68.6426	0.0111725
106	10.7382	36.3331	-68.2941	0.0111604
107	10.923	11.8088	-67.3801	0.0110251
108	11.0725	12.0387	-66.4082	0.0108426
109	9.57505	12.1617	-65.9234	0.0107616
110	10.3264	11.6049	-65.482	0.010697
111	10.5406	15.8764	-64.943	0.0106431
112	10.348	12.4522	-63.4916	0.0104411
113	10.5361	40.1454	-61.9262	0.0101984
114	3.37942	37.0597	-61.9735	0.0102466
115	3.61209	11.9199	-62.3736	0.0104054
116	10.6257	16.1078	-62.1355	0.0103344
117	8.8878	24.2169	-60.918	0.0101506
118	6.44988	31.9706	-60.1092	0.0100527
119	3.84508	12.2291	-60.2794	0.0101286
120	10.7007	12.0395	-60.1941	0.0101245
121	10.506	11.8534	-59.0683	0.00992085
122	10.7379	20.1874	-56.2887	0.00943359
123	6.81241	11.8333	-54.7865	0.00926851
124	5.96296	12.043	-54.2229	0.00921514
125	8.83006	11.5218	-53.198	0.00909653
126	7.29734	11.6777	-51.4489	0.00887791
127	7.1444	17.3022	-51.1327	0.00883812
128	10.0998	11.5974	-50.2685	0.00871368
129	10.3821	11.3941	-48.8593	0.00852952
130	9.48616	11.3058	-47.5695	0.00835936
131	10.6639	11.3628	-45.3612	0.00809295
132	7.18849	34.1115	-43.603	0.00781957
133	3.56781	34.7953	-45.5667	0.00815898
134	9.98798	11.2929	-43.8023	0.0078812
135	9.55701	11.119	-42.3477	0.00770911
136	3.54595	11.269	-43.5111	0.00787918
137	10.3038	11.2329	-42.5414	0.007769
138	10.4047	17.5845	-40.9657	0.0075651
139	5.96023	10.9299	-39.9987	0.00744625
140	8.08098	11.0303	-39.1188	0.00733629
141	7.07031	11.1188	-39.0369	0.00733694
